,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,4.925,Registered 6 months              0 days,,46,1000~2000,2015-03-13
1,ReDEyE,4.99,Registered 2 months              0 days,,12,100~150,2015-03-13
2,GrandWizardsLair,4.97,Registered 1 years 1 months              0 days,,8,300~500,2015-03-13
3,littlegoblin,4.89,Registered 1 years 0 months              0 days,,15,500~1000,2015-03-13
4,Rebel_Alliance,4.992,Registered 1 years 0 months              0 days,,7,500~1000,2015-03-13
5,SeattlesBest,4.974,Registered 1 years 3 months              0 days,,22,500~1000,2015-03-13
6,checkpoint,4.97,Registered 1 years 1 months              0 days,,16,200~300,2015-03-13
7,Comebackhaze48,4.78,Registered 10 months              0 days,,24,150~200,2015-03-13
8,Top_Gear_UK,4.921,Registered 1 years 0 months              0 days,,31,2000~3000,2015-03-13
9,HappyHippy2.0,4.97,Registered 1 years 0 months              1 days,,15,200~300,2015-03-13
10,galaxytreez,,Registered 11 days              1 days,,9, 3~5,2015-03-13
11,dmvnationsupply,,Registered 13 days              0 days,,3,0,2015-03-13
12,AmsterdamOnline,4.99,Registered 6 months              0 days,,3,200~300,2015-03-13
13,hogstandard,4.98,Registered 11 months              0 days,,7,150~200,2015-03-13
14,xinhai,4.975,Registered 1 years 0 months              0 days,,13,2000~3000,2015-03-13
15,CashCo,5.00,Registered 1 years 0 months              0 days,,18,150~200,2015-03-13
16,indianpilldaddy,5.00,Registered 1 years 0 months              0 days,,156,200~300,2015-03-13
17,DragonEmperor,,Registered 16 days              0 days,,7,0,2015-03-13
18,RealAidoneus,4.97,Registered 1 years 0 months              0 days,,3,300~500,2015-03-13
19,Perron,4.99,Registered 6 months              0 days,,14,500~1000,2015-03-13
20,GoingPostal,4.962,Registered 1 years 2 months              0 days,,100,3000~4000,2015-03-13
21,Dimercurio,5.000,Registered 11 months              0 days,,13,1000~1500,2015-03-13
22,themoneyteam777,4.95,Registered 7 months              0 days,,13,70~100,2015-03-13
23,Warbeast,5.00,Registered 1 years 3 months              0 days,,1,300~500,2015-03-13
24,weed4you,4.998,Registered 1 years 2 months              0 days,,6,500~1000,2015-03-13
25,HumboldtHerbs,5.00,Registered 5 months              0 days,,20,25~40,2015-03-13
26,pharmerjo,4.94,Registered 11 months              0 days,,7,300~500,2015-03-13
27,WALLSTREETx2,4.997,Registered 1 years 0 months              0 days,,10,3000~4000,2015-03-13
28,Addies,5,Registered 1 years 0 months              6 days,,2,6~10,2015-03-13
29,DonTuriddu,4.72,Registered 10 months              0 days,,14,300~500,2015-03-13
30,mollyjohnson,4.68,Registered 1 years 0 months              0 days,,3,150~200,2015-03-13
31,OregonTrail,5.00,Registered 3 months              0 days,,10,150~200,2015-03-13
32,1dboladay,4.32,Registered 11 months              0 days,,16,25~40,2015-03-13
33,AussieExpress,4.97,Registered 10 months              2 days,,1,40~55,2015-03-13
34,Mann-Drog,4.98,Registered 6 months              0 days,,1,150~200,2015-03-13
35,Meds2Buy,4.62,Registered 9 months              0 days,,82,70~100,2015-03-13
36,Kiefernzapfen,4.96,Registered 4 months              4 days,,4,150~200,2015-03-13
37,710HookUp,4.95,Registered 1 years 0 months             On Vacation Mode since 2 hours,,3,300~500,2015-03-13
38,MIcasa-SUcasa,5.00,Registered 1 months              0 days,,18,15~25,2015-03-13
39,Fire_Fire,4.94,Registered 1 years 0 months              0 days,,14,500~1000,2015-03-13
40,babykale420,4.98,Registered 1 years 0 months              0 days,,11,300~500,2015-03-13
41,LucyUK,4.99,Registered 23 days              0 days,,7,100~150,2015-03-13
42,BlackRhinoLabs,,Registered 7 days              1 days,,13,0,2015-03-13
43,cocktails,4.54,Registered 3 months              0 days,,14,200~300,2015-03-13
44,bostongeorge14,4.881,Registered 6 months              0 days,,74,1000~1500,2015-03-13
45,CrazedChemist,5.00,Registered 4 months              0 days,,12,200~300,2015-03-13
46,CrystalBurns,4.86,Registered 7 months              0 days,,2,40~55,2015-03-13
47,ShopAgent,4.78,Registered 11 months              6 days,,58,150~200,2015-03-13
48,T5_NBOMe,4.80,Registered 1 years 0 months              0 days,,28,300~500,2015-03-13
49,Walt-Disney,4.98,Registered 4 months              0 days,,11,150~200,2015-03-13
50,Flyfelix,4.99,Registered 1 years 2 months              1 days,,6,200~300,2015-03-13
51,blow,4.84,Registered 8 months              0 days,,27,200~300,2015-03-13
52,NowOrNever2015,5.00,Registered 28 days              0 days,,19,25~40,2015-03-13
53,tzzht,5.00,Registered 8 months              0 days,,6,25~40,2015-03-13
54,joogman,4.97,Registered 1 months              0 days,,7,40~55,2015-03-13
55,cultmadeline,4.997,Registered 1 years 0 months             On Vacation Mode since 7 hours,,12,2000~3000,2015-03-13
56,Eos,4.98,Registered 1 years 1 months              0 days,,6,300~500,2015-03-13
57,brownjames,4.95,Registered 1 years 0 months              0 days,,4,300~500,2015-03-13
58,SocksRocksLocks,4.96,Registered 1 years 2 months              0 days,,4,150~200,2015-03-13
59,chipzahoy,4.919,Registered 9 months              0 days,,75,500~1000,2015-03-13
60,AngelEyes,4.99,Registered 1 years 3 months              0 days,,9,300~500,2015-03-13
61,Cocaine_Oxy_Vape_Australia,5.00,Registered 1 months              0 days,,20,25~40,2015-03-13
62,theblossom,5.00,Registered 1 years 0 months              0 days,,28,200~300,2015-03-13
63,WeedSamaritan,4.866,Registered 1 years 0 months              0 days,,14,1000~1500,2015-03-13
64,Boggalertz2,5,Registered 2 months              1 days,,5,3~5,2015-03-13
65,diondibra,5.00,Registered 2 months              0 days,,4,70~100,2015-03-13
66,YouOnPills,5.00,Registered 4 months              0 days,,4,10~15,2015-03-13
67,aussie,4.86,Registered 2 months              0 days,,8,25~40,2015-03-13
