,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              1 days,,33,200~300,2014-11-23
1,HumboldtFarms,4.89,Registered 3 months              1 days,,30,300~500,2014-11-23
2,DeWeed,4.91,Registered 6 months              0 days,,3,70~100,2014-11-23
3,MITAK,5.00,Registered 1 months              1 days,,14,10~15,2014-11-23
4,littlegoblin,4.91,Registered 8 months              0 days,,15,200~300,2014-11-23
5,reximusmaximus,5.00,Registered 15 days              0 days,,8,25~40,2014-11-23
6,Comebackhaze48,4.90,Registered 6 months              0 days,,29,70~100,2014-11-23
7,AGP,4.93,Registered 8 months              0 days,,5,100~150,2014-11-23
8,Top_Gear_UK,4.848,Registered 9 months              1 days,,37,1000+,2014-11-23
9,RCsupplierAG,4.79,Registered 1 months              0 days,,4,55~70,2014-11-23
10,HappyHippy2.0,4.98,Registered 9 months              0 days,,28,200~300,2014-11-23
11,xinhai,4.970,Registered 9 months              0 days,,11,1000+,2014-11-23
12,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-23
13,indianpilldaddy,5.00,Registered 9 months              0 days,,137,100~150,2014-11-23
14,Perron,5.00,Registered 3 months              0 days,,33,300~500,2014-11-23
15,GoingPostal,4.971,Registered 11 months              0 days,,98,1000+,2014-11-23
16,Dimercurio,5.000,Registered 7 months              0 days,,3,500~1000,2014-11-23
17,MrKidX,4.92,Registered 6 months              0 days,,14,25~40,2014-11-23
18,themoneyteam777,4.96,Registered 4 months              2 days,,12,70~100,2014-11-23
19,OzAlpha,4.99,Registered 9 months              0 days,,35,200~300,2014-11-23
20,purebase,4.85,Registered 5 months              0 days,,15,200~300,2014-11-23
21,Addies,5,Registered 9 months              1 days,,5,6~10,2014-11-23
22,VoucherExpress,4.93,Registered 6 months              0 days,,5,300~500,2014-11-23
23,TheXFactor,4.91,Registered 5 months              0 days,,11,150~200,2014-11-23
24,t3h_fonz,5,Registered 10 days              0 days,,9,10~15,2014-11-23
25,1dboladay,4.15,Registered 8 months              2 days,,14,25~40,2014-11-23
26,Addyshack,4.972,Registered 11 months              1 days,,4,1000+,2014-11-23
27,Meds2Buy,5.00,Registered 5 months              2 days,,82,25~40,2014-11-23
28,Kiefernzapfen,5.00,Registered 1 months              0 days,,4,15~25,2014-11-23
29,babykale420,4.96,Registered 9 months              0 days,,17,150~200,2014-11-23
30,summertime,4.960,Registered 11 months              0 days,,7,500~1000,2014-11-23
31,mossman,5,Registered 6 months              1 days,,1,6~10,2014-11-23
32,Premiumgear,5.00,Registered 8 months              1 days,,11,150~200,2014-11-23
33,bostongeorge14,4.97,Registered 2 months              0 days,,29,300~500,2014-11-23
34,CrazedChemist,5,Registered 1 months              0 days,,12,6~10,2014-11-23
35,sereal,4.98,Registered 11 months              0 days,,35,100~150,2014-11-23
36,ShopAgent,4.88,Registered 7 months              1 days,,58,100~150,2014-11-23
37,T5_NBOMe,3.96,Registered 9 months              0 days,,29,25~40,2014-11-23
38,Flyfelix,4.99,Registered 11 months              0 days,,6,150~200,2014-11-23
39,Mpower,4.78,Registered 2 months              0 days,,53,100~150,2014-11-23
40,Eos,4.98,Registered 10 months              0 days,,11,300~500,2014-11-23
41,SocksRocksLocks,4.95,Registered 11 months              0 days,,6,100~150,2014-11-23
42,chipzahoy,4.96,Registered 5 months              0 days,,44,300~500,2014-11-23
43,CocaParis,4.98,Registered 11 months              0 days,,10,100~150,2014-11-23
44,alphadweller,5,Registered 2 months              0 days,,16,3~5,2014-11-23
45,theblossom,5.00,Registered 8 months              0 days,,25,150~200,2014-11-23
46,dgslabz,4.976,Registered 9 months              1 days,,25,1000+,2014-11-23
47,androgenie,4.91,Registered 9 months              2 days,,3,70~100,2014-11-23
48,dirt_cheap_china,5,Registered 1 months              0 days,,35,1~2,2014-11-23
49,JimmytheGent,5.00,Registered 5 months              1 days,,1,300~500,2014-11-23
50,craigman,5.00,Registered 6 months              0 days,,11,25~40,2014-11-23
51,ladyskywalker,5.00,Registered 4 months              0 days,,6,200~300,2014-11-23
52,AL-LADin,5.00,Registered 5 months              0 days,,8,55~70,2014-11-23
53,shoeshunge,4.98,Registered 7 months              0 days,,10,300~500,2014-11-23
54,Quantum.Black.Widow,4.93,Registered 9 months              2 days,,31,300~500,2014-11-23
55,GoodmedsDK,4.98,Registered 6 months              0 days,,24,150~200,2014-11-23
56,CDARWIN,5.00,Registered 15 days              0 days,,8,25~40,2014-11-23
57,sweshroom,4.96,Registered 9 months              0 days,,35,100~150,2014-11-23
58,etimbuk,4.73,Registered 13 days              0 days,,140,40~55,2014-11-23
59,MollyMuse,4.996,Registered 9 months              0 days,,3,500~1000,2014-11-23
60,Hollands-Best,4.83,Registered 6 months              0 days,,56,200~300,2014-11-23
61,AtomicLove,5.00,Registered 1 months              0 days,,8,100~150,2014-11-23
62,SW_Psychedelics,5.00,Registered 1 months              0 days,,4,40~55,2014-11-23
63,Cannaseed,4.83,Registered 9 months              0 days,,3,10~15,2014-11-23
64,methaqualone,5.00,Registered 7 months              0 days,,3,70~100,2014-11-23
65,Mephman,5.00,Registered 4 months              0 days,,15,300~500,2014-11-23
66,OpenSource,5.00,Registered 11 months              0 days,,5,100~150,2014-11-23
67,panacea,4.933,Registered 4 months              0 days,,12,500~1000,2014-11-23
68,pimpdaddydelux,4.65,Registered 1 months              0 days,,12,15~25,2014-11-23
69,rainbowbear,4.97,Registered 9 months              0 days,,16,150~200,2014-11-23
70,blackhand,4.995,Registered 11 months              0 days,,118,500~1000,2014-11-23
71,Products4You,4.67,Registered 11 months              0 days,,38,40~55,2014-11-23
72,MrPEF,4.79,Registered 1 months              0 days,,39,40~55,2014-11-23
73,DrEarnhardt,4.813,Registered 11 months              2 days,,35,1000+,2014-11-23
74,AustralianHash,5.00,Registered 8 months              3 days,,4,200~300,2014-11-23
75,karmasyndicate,5.00,Registered 1 months              0 days,,23,150~200,2014-11-23
76,whiteyford,4.948,Registered 11 months              0 days,,8,500~1000,2014-11-23
77,RichPorter,4.91,Registered 11 months              0 days,,6,100~150,2014-11-23
78,SomeonewhoISme,5,Registered 15 days              0 days,,16,3~5,2014-11-23
79,OzJuice,5,Registered 14 days              0 days,,19,3~5,2014-11-23
80,HAPPYholland,4.966,Registered 9 months              0 days,,22,1000+,2014-11-23
81,FlyingDutchmen,5.00,Registered 4 months              0 days,,37,15~25,2014-11-23
82,Thefairtrader,4.63,Registered 8 months              1 days,,27,300~500,2014-11-23
83,creamsicle,4.64,Registered 4 months              0 days,,8,15~25,2014-11-23
84,digimon,5.00,Registered 1 months              0 days,,5,55~70,2014-11-23
85,PumpkinSpice,,Registered 3 days              0 days,,3,0,2014-11-23
86,FASTandSERIOUS,4.92,Registered 7 months              0 days,,15,150~200,2014-11-23
87,lifecare,4.80,Registered 6 months              0 days,,10,70~100,2014-11-23
88,stiffstyles,5.00,Registered 9 months              0 days,,70,200~300,2014-11-23
89,UKChemicals,,Registered 27 days              0 days,,4, 1~2,2014-11-23
90,Iamapoorboytoo,4.75,Registered 9 months              0 days,,3,40~55,2014-11-23
91,canadianforger,4.98,Registered 11 months              1 days,,38,300~500,2014-11-23
92,fakeasanything,4.810,Registered 9 months              0 days,,6,500~1000,2014-11-23
93,b1g1mpact,4.85,Registered 9 months              0 days,,50,200~300,2014-11-23
94,Mike,4.74,Registered 11 months              1 days,,66,40~55,2014-11-23
95,Adderall,4.83,Registered 11 months              3 days,,11,25~40,2014-11-23
96,rabbithole,4.99,Registered 9 months              0 days,,3,300~500,2014-11-23
97,EverythingOnIt,4.93,Registered 6 months              0 days,,34,100~150,2014-11-23
98,Just_Say_Know,4.79,Registered 2 months              0 days,,7,150~200,2014-11-23
99,GetBTC,5.00,Registered 5 months              0 days,,23,70~100,2014-11-23
100,ProGear,5.00,Registered 2 months              0 days,,17,100~150,2014-11-23
101,sambalam8,4.97,Registered 9 months              0 days,,7,200~300,2014-11-23
102,Renegade,4.92,Registered 9 months              0 days,,3,100~150,2014-11-23
103,mrniceguy2all,,Registered 9 days              4 days,,1,0,2014-11-23
