,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,31,100~150,2014-11-15
1,HumboldtFarms,4.93,Registered 2 months              0 days,,35,200~300,2014-11-15
2,DeWeed,4.91,Registered 6 months              0 days,,3,70~100,2014-11-15
3,MITAK,5,Registered 1 months              0 days,,14,6~10,2014-11-15
4,GrandWizardsLair,4.98,Registered 9 months              0 days,,5,200~300,2014-11-15
5,Rebel_Alliance,4.99,Registered 9 months              0 days,,7,500~1000,2014-11-15
6,ThePartyDepot,5.00,Registered 6 months              0 days,,4,100~150,2014-11-15
7,reximusmaximus,5,Registered 8 days              0 days,,4,3~5,2014-11-15
8,AGP,4.91,Registered 8 months              0 days,,5,100~150,2014-11-15
9,Top_Gear_UK,4.841,Registered 9 months              0 days,,37,1000+,2014-11-15
10,RCsupplierAG,4.78,Registered 23 days              0 days,,2,25~40,2014-11-15
11,HappyHippy2.0,4.98,Registered 9 months              0 days,,29,150~200,2014-11-15
12,AmsterdamOnline,4.96,Registered 2 months              0 days,,8,25~40,2014-11-15
13,xinhai,4.970,Registered 9 months              0 days,,10,1000+,2014-11-15
14,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-15
15,indianpilldaddy,5.00,Registered 9 months              0 days,,96,100~150,2014-11-15
16,Perron,5.00,Registered 2 months              0 days,,35,200~300,2014-11-15
17,GoingPostal,4.972,Registered 11 months              0 days,,97,1000+,2014-11-15
18,Dimercurio,5.00,Registered 7 months              0 days,,6,300~500,2014-11-15
19,MrKidX,5.00,Registered 6 months              0 days,,9,15~25,2014-11-15
20,bartard,4.74,Registered 1 months              0 days,,13,25~40,2014-11-15
21,themoneyteam777,4.96,Registered 3 months              0 days,,8,70~100,2014-11-15
22,OzAlpha,5.00,Registered 9 months              0 days,,36,200~300,2014-11-15
23,pharmerjo,4.96,Registered 8 months              1 days,,7,200~300,2014-11-15
24,Narcolepsy,5.00,Registered 8 months              0 days,,5,70~100,2014-11-15
25,WALLSTREETx2,5.000,Registered 9 months              0 days,,17,1000+,2014-11-15
26,Addies,5,Registered 9 months              0 days,,3,3~5,2014-11-15
27,mollyjohnson,4.70,Registered 9 months              0 days,,3,100~150,2014-11-15
28,knappen,,Registered 2 days              0 days,,7,0,2014-11-15
29,t3h_fonz,,Registered 1 days              0 days,,10,0,2014-11-15
30,1dboladay,4.11,Registered 8 months              2 days,,14,15~25,2014-11-15
31,bcndrugs,4.67,Registered 4 months              0 days,,9,500~1000,2014-11-15
32,Addyshack,4.979,Registered 10 months              0 days,,17,1000+,2014-11-15
33,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-15
34,Kiefernzapfen,5,Registered 27 days              0 days,,4,6~10,2014-11-15
35,HighGirl,,Registered 4 days              0 days,,1,0,2014-11-15
36,Fire_Fire,4.97,Registered 8 months              0 days,,7,200~300,2014-11-15
37,summertime,4.959,Registered 11 months              0 days,,4,500~1000,2014-11-15
38,Premiumgear,5.00,Registered 7 months              0 days,,13,150~200,2014-11-15
39,bostongeorge14,4.96,Registered 2 months              0 days,,28,300~500,2014-11-15
40,ShopAgent,4.95,Registered 7 months              0 days,,58,100~150,2014-11-15
41,Flyfelix,4.99,Registered 10 months              1 days,,6,150~200,2014-11-15
42,blow,4.84,Registered 4 months              0 days,,24,100~150,2014-11-15
43,Mpower,4.78,Registered 1 months              0 days,,54,100~150,2014-11-15
44,cultmadeline,5.000,Registered 9 months              0 days,,19,1000+,2014-11-15
45,Eos,4.98,Registered 10 months              2 days,,11,300~500,2014-11-15
46,chipzahoy,4.99,Registered 5 months              0 days,,41,300~500,2014-11-15
47,CocaParis,4.98,Registered 10 months              0 days,,9,100~150,2014-11-15
48,AngelEyes,4.99,Registered 11 months              0 days,,6,200~300,2014-11-15
49,rx4cheap,5.00,Registered 6 months              0 days,,7,100~150,2014-11-15
50,alphadweller,5,Registered 2 months              0 days,,16,3~5,2014-11-15
51,theblossom,5.00,Registered 8 months              0 days,,25,150~200,2014-11-15
52,BurmaImports,4.93,Registered 25 days              0 days,,4,25~40,2014-11-15
53,Recoil,5.00,Registered 2 months              0 days,,4,70~100,2014-11-15
54,dgslabz,4.974,Registered 9 months              0 days,,23,1000+,2014-11-15
55,androgenie,4.95,Registered 9 months              1 days,,3,70~100,2014-11-15
56,SuperSchonn,4.90,Registered 5 months              0 days,,4,40~55,2014-11-15
57,YouOnPills,,Registered 7 days              1 days,,11, 1~2,2014-11-15
58,dirt_cheap_china,,Registered 27 days              0 days,,32,0,2014-11-15
59,craigman,5.00,Registered 6 months              0 days,,14,15~25,2014-11-15
60,InsideTheWhale,4.99,Registered 7 months              0 days,,103,200~300,2014-11-15
61,ladyskywalker,5.00,Registered 4 months              0 days,,5,200~300,2014-11-15
62,fitnessNherb,5.00,Registered 7 months              0 days,,2,55~70,2014-11-15
63,AL-LADin,5.00,Registered 4 months              0 days,,8,55~70,2014-11-15
64,Quantum.Black.Widow,4.93,Registered 8 months              0 days,,35,300~500,2014-11-15
65,GoodmedsDK,4.98,Registered 6 months              0 days,,18,150~200,2014-11-15
66,OISG,4.94,Registered 2 months              0 days,,11,25~40,2014-11-15
67,CDARWIN,5.00,Registered 7 days              0 days,,8,10~15,2014-11-15
68,sweshroom,4.96,Registered 9 months              0 days,,26,70~100,2014-11-15
69,ucard,4.89,Registered 10 months             On Vacation Mode since 3 hours,,4,40~55,2014-11-15
70,etimbuk,5,Registered 5 days              0 days,,122,6~10,2014-11-15
