,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.991,Registered 1 years 1 months              0 days,,6,1000~1500,2015-03-30
1,HumboldtFarms,4.929,Registered 7 months              0 days,,49,1000~2000,2015-03-30
2,ReDEyE,4.99,Registered 3 months              0 days,,9,150~200,2015-03-30
3,GrandWizardsLair,4.98,Registered 1 years 1 months              2 days,,6,300~500,2015-03-30
4,littlegoblin,4.90,Registered 1 years 0 months              0 days,,16,500~1000,2015-03-30
5,Rebel_Alliance,4.992,Registered 1 years 1 months              1 days,,7,500~1000,2015-03-30
6,TheImportStore,5.00,Registered 12 days              0 days,,3,40~55,2015-03-30
7,SeattlesBest,4.976,Registered 1 years 3 months              3 days,,23,500~1000,2015-03-30
8,checkpoint,4.97,Registered 1 years 2 months              3 days,,17,300~500,2015-03-30
9,Comebackhaze48,4.75,Registered 10 months             On Vacation Mode since 13 hours,,24,150~200,2015-03-30
10,Top_Gear_UK,4.919,Registered 1 years 1 months              0 days,,29,2000~3000,2015-03-30
11,HappyHippy2.0,4.97,Registered 1 years 1 months              0 days,,12,200~300,2015-03-30
12,galaxytreez,5,Registered 1 months             On Vacation Mode since 12 hours,,9,10~15,2015-03-30
13,hogstandard,4.98,Registered 1 years 0 months              0 days,,5,150~200,2015-03-30
14,RivendellOrganics,5.00,Registered 2 months              6 days,,1,100~150,2015-03-30
15,xinhai,4.977,Registered 1 years 1 months              3 days,,13,2000~3000,2015-03-30
16,CashCo,5.00,Registered 1 years 1 months              0 days,,18,150~200,2015-03-30
17,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-03-30
18,Perron,4.99,Registered 7 months              3 days,,14,500~1000,2015-03-30
19,GoingPostal,4.963,Registered 1 years 3 months              3 days,,106,3000~4000,2015-03-30
20,Dimercurio,5.000,Registered 12 months              0 days,,11,1000~1500,2015-03-30
21,MrKidX,4.97,Registered 11 months              3 days,,10,200~300,2015-03-30
22,MitchHedberg,5,Registered 8 days              0 days,,7,3~5,2015-03-30
23,weed4you,4.998,Registered 1 years 3 months             On Vacation Mode since 4 hours,,6,500~1000,2015-03-30
24,HumboldtHerbs,5.00,Registered 5 months              3 days,,20,25~40,2015-03-30
25,OzAlpha,4.98,Registered 1 years 1 months              3 days,,18,500~1000,2015-03-30
26,pharmerjo,4.94,Registered 1 years 0 months             On Vacation Mode since 16 hours,,6,300~500,2015-03-30
27,WALLSTREETx2,5.000,Registered 1 years 1 months              0 days,,7,3000~4000,2015-03-30
28,OregonTrail,5.00,Registered 4 months              0 days,,7,200~300,2015-03-30
29,hanspoel,4.99,Registered 1 years 2 months              3 days,,8,150~200,2015-03-30
30,t3h_fonz,4.95,Registered 4 months              3 days,,17,55~70,2015-03-30
31,1dboladay,4.32,Registered 1 years 0 months              0 days,,16,25~40,2015-03-30
32,MrMaserati,,Registered 7 days              3 days,,21,0,2015-03-30
33,Addyshack,4.973,Registered 1 years 3 months              0 days,,11,1000~2000,2015-03-30
34,Plumsauce,5.00,Registered 12 days              0 days,,8,100~150,2015-03-30
35,tinacmarks,5.00,Registered 4 months              3 days,,65,10~15,2015-03-30
36,Kiefernzapfen,4.97,Registered 5 months              3 days,,5,150~200,2015-03-30
37,MIcasa-SUcasa,5.00,Registered 2 months              6 days,,18,15~25,2015-03-30
38,babykale420,4.98,Registered 1 years 1 months              1 days,,15,300~500,2015-03-30
39,LucyUK,5.00,Registered 1 months              0 days,,15,300~500,2015-03-30
40,summertime,4.942,Registered 1 years 3 months              0 days,,8,1000~1500,2015-03-30
41,WeRoll,4.855,Registered 1 years 2 months              1 days,,7,500~1000,2015-03-30
42,BlackRhinoLabs,,Registered 27 days              4 days,,13,0,2015-03-30
43,cocktails,4.56,Registered 4 months              0 days,,25,200~300,2015-03-30
44,bostongeorge14,4.874,Registered 6 months              0 days,,84,1000~2000,2015-03-30
45,CrazedChemist,5.00,Registered 5 months              3 days,,17,300~500,2015-03-30
46,CrystalBurns,4.88,Registered 7 months              0 days,,4,55~70,2015-03-30
47,sereal,4.99,Registered 1 years 3 months              2 days,,38,150~200,2015-03-30
48,SamSpadeAgora,,Registered 8 days              2 days,,3, 1~2,2015-03-30
49,T5_NBOMe,4.83,Registered 1 years 1 months              3 days,,28,500~1000,2015-03-30
50,eurodrugs,,Registered 13 days              3 days,,14, 1~2,2015-03-30
51,Flyfelix,4.99,Registered 1 years 3 months              3 days,,6,200~300,2015-03-30
52,blow,4.86,Registered 9 months              0 days,,26,200~300,2015-03-30
53,tzzht,5.00,Registered 8 months              6 days,,6,25~40,2015-03-30
54,joogman,4.98,Registered 2 months              2 days,,5,55~70,2015-03-30
55,cultmadeline,4.996,Registered 1 years 1 months              3 days,,10,2000~3000,2015-03-30
56,brownjames,4.95,Registered 1 years 1 months              0 days,,6,300~500,2015-03-30
57,SmileyPostman,5,Registered 10 days              0 days,,7,6~10,2015-03-30
58,SocksRocksLocks,4.96,Registered 1 years 3 months              3 days,,6,150~200,2015-03-30
59,chipzahoy,4.894,Registered 9 months              0 days,,78,500~1000,2015-03-30
60,CocaParis,4.98,Registered 1 years 3 months              0 days,,21,150~200,2015-03-30
61,AngelEyes,4.99,Registered 1 years 3 months              3 days,,9,300~500,2015-03-30
62,theblossom,5.00,Registered 1 years 1 months              0 days,,29,200~300,2015-03-30
63,TWIXBARZ,,Registered 7 days              0 days,,5,0,2015-03-30
64,dgslabz,4.969,Registered 1 years 1 months              3 days,,24,1000~2000,2015-03-30
65,Boggalertz2,5,Registered 3 months              2 days,,5,3~5,2015-03-30
66,Overdos3d,5,Registered 8 days              3 days,,48,1~2,2015-03-30
67,aussie,4.83,Registered 2 months              1 days,,15,70~100,2015-03-30
68,JimmytheGent,4.989,Registered 9 months              0 days,,11,500~1000,2015-03-30
69,craigman,5.00,Registered 10 months              3 days,,15,150~200,2015-03-30
70,Febbraio2468,4.85,Registered 1 years 3 months              0 days,,5,100~150,2015-03-30
71,InsideTheWhale,4.955,Registered 1 years 0 months              4 days,,95,500~1000,2015-03-30
72,ladyskywalker,4.93,Registered 9 months              3 days,,11,500~1000,2015-03-30
73,Quantum.Black.Widow,4.86,Registered 1 years 1 months              3 days,,50,300~500,2015-03-30
74,GoodmedsDK,4.97,Registered 10 months              3 days,,22,300~500,2015-03-30
75,WestCoastCure,4.88,Registered 10 months              0 days,,5,300~500,2015-03-30
76,Weed4bits,4.82,Registered 3 months              3 days,,23,100~150,2015-03-30
