,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.990,Registered 1 years 3 months              0 days,,72,1000~1500,2015-06-20
1,Twice_As_Nice,5,Registered 7 days              0 days,,6,6~10,2015-06-20
2,HumboldtFarms,4.914,Registered 9 months              0 days,,52,3000~4000,2015-06-20
3,ReDEyE,5.00,Registered 6 months              0 days,,5,300~500,2015-06-20
4,savagecat,5,Registered 1 months              0 days,,7,1~2,2015-06-20
5,GrandWizardsLair,4.983,Registered 1 years 4 months             On Vacation Mode since 1 hours,,4,500~1000,2015-06-20
6,Rebel_Alliance,4.993,Registered 1 years 4 months              0 days,,7,1000~1500,2015-06-20
7,Sir-ACAB,5.00,Registered 1 years 5 months             On Vacation Mode since 4 hours,,1,150~200,2015-06-20
8,reximusmaximus,4.999,Registered 7 months             On Vacation Mode since 1 days 10 hours,,20,1000~1500,2015-06-20
9,SeattlesBest,4.968,Registered 1 years 6 months              0 days,,34,500~1000,2015-06-20
10,checkpoint,4.989,Registered 1 years 4 months              0 days,,20,500~1000,2015-06-20
11,AGP,4.95,Registered 1 years 3 months              0 days,,3,150~200,2015-06-20
12,Top_Gear_UK,4.914,Registered 1 years 4 months              0 days,,30,4000~5000,2015-06-20
13,HappyHippy2.0,4.96,Registered 1 years 3 months              0 days,,18,300~500,2015-06-20
14,galaxytreez,5.00,Registered 3 months              0 days,,9,40~55,2015-06-20
15,Kleo,5.00,Registered 17 days              0 days,,11,15~25,2015-06-20
16,dmvnationsupply,4,Registered 3 months              0 days,,9,6~10,2015-06-20
17,hogstandard,4.98,Registered 1 years 2 months              0 days,,8,200~300,2015-06-20
18,LilyLotusUK,5.00,Registered 1 months              0 days,,5,15~25,2015-06-20
19,xinhai,4.975,Registered 1 years 4 months              0 days,,11,2000~3000,2015-06-20
20,CashCo,5.00,Registered 1 years 4 months              0 days,,18,200~300,2015-06-20
21,indianpilldaddy,5.00,Registered 1 years 4 months              0 days,,161,300~500,2015-06-20
22,TestSubject,5.00,Registered 1 years 4 months              0 days,,1,150~200,2015-06-20
23,GoingPostal,4.966,Registered 1 years 5 months              0 days,,118,4000~5000,2015-06-20
24,DoctorAlice,5.00,Registered 19 days              0 days,,12,40~55,2015-06-20
25,Dimercurio,5.000,Registered 1 years 2 months              0 days,,8,1000~1500,2015-06-20
26,MrKidX,4.97,Registered 1 years 1 months             On Vacation Mode since 10 hours,,9,200~300,2015-06-20
27,plugsister,5,Registered 2 months              0 days,,3,10~15,2015-06-20
28,themoneyteam777,4.96,Registered 10 months              3 days,,15,100~150,2015-06-20
29,AmsterdamLiquidXno1,5,Registered 26 days              0 days,,13,10~15,2015-06-20
30,MitchHedberg,5.00,Registered 2 months              0 days,,1,40~55,2015-06-20
31,weed4you,4.994,Registered 1 years 5 months              0 days,,7,500~1000,2015-06-20
32,OzAlpha,4.959,Registered 1 years 4 months              0 days,,30,500~1000,2015-06-20
33,pharmerjo,4.95,Registered 1 years 3 months              0 days,,4,300~500,2015-06-20
34,WALLSTREETx2,5.000,Registered 1 years 4 months              0 days,,7,3000~4000,2015-06-20
35,amazonprime,5,Registered 17 days              1 days,,4,6~10,2015-06-20
36,DonTuriddu,4.732,Registered 1 years 2 months              0 days,,14,500~1000,2015-06-20
37,OregonTrail,5.000,Registered 6 months              0 days,,7,500~1000,2015-06-20
38,TheXFactor,4.88,Registered 1 years 0 months              0 days,,5,300~500,2015-06-20
