,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,ProxyKing,,Registered 12 days              8 days,,3,0,2014-10-07
1,replicator,,Registered 6 months 15 days              1 months 7 days,,14,0,2014-10-07
2,sereal,4.98,Registered 10 months 4 days              5 hours,,39,100~150,2014-10-07
3,diamonddealer,,Registered 5 months 2 days              10 days,,3,0,2014-10-07
4,vonlipwig,,Registered 4 days              15 hours,,1,0,2014-10-07
5,kratas,0,Registered 8 months 20 days              6 months 7 days,,5,1~2,2014-10-07
6,UKBTC,5,Registered 6 months 19 days              7 days,,3,6~10,2014-10-07
7,mr.cashout,5,Registered 14 days              1 hours,,9,1~2,2014-10-07
8,Iamapoorboytoo,4.74,Registered 7 months 25 days              1 days 10 hours,,3,40~55,2014-10-07
9,fakeasanything,4.81,Registered 7 months 17 days              2 hours,,5,300~500,2014-10-07
10,Mike,4.71,Registered 9 months 17 days              1 hours,,61,25~40,2014-10-07
11,REALDEAL,5.00,Registered 7 months 22 days              7 hours,,9,150~200,2014-10-07
12,CowBe11s,4.68,Registered 10 months 4 days              22 hours,,4,200~300,2014-10-07
13,fakeITA,,Registered 2 months 0 days              5 days,,3,0,2014-10-07
14,mikehamer,4.99,Registered 8 months 22 days              3 hours,,43,200~300,2014-10-07
15,smoor.be,,Registered 7 months 25 days              6 months 26 days,,1,0,2014-10-07
16,Cash4Bitcoin,,Registered 5 months 1 days              1 months 6 days,,1,0,2014-10-07
17,Beachside,4.78,Registered 9 months 8 days              5 hours,,9,200~300,2014-10-07
18,arctic,4.97,Registered 7 months 25 days              3 hours,,3,150~200,2014-10-07
19,MoneypakTrader.com,5,Registered 8 months 10 days              6 months 13 days,,2,1~2,2014-10-07
20,Packstation24,5,Registered 18 days              12 days,,8,1~2,2014-10-07
21,BenjaminButton,2.74,Registered 6 months 17 days              11 hours,,3,25~40,2014-10-07
22,marathon1234,5,Registered 7 months 24 days              1 days 21 hours,,1,1~2,2014-10-07
23,cashtrade,,Registered 12 days              18 hours,,6,0,2014-10-07
24,flawlessfakeids,5.00,Registered 9 months 28 days              0 hours,,13,55~70,2014-10-07
25,DarkMark,5.00,Registered 7 months 2 days              2 hours,,1,10~15,2014-10-07
26,sunnysideup,4.88,Registered 7 months 17 days              8 hours,,5,70~100,2014-10-07
27,jesse,2,Registered 9 months 3 days              11 hours,,4,6~10,2014-10-07
28,Peddler,5,Registered 3 months 28 days              11 hours,,6,6~10,2014-10-07
29,hsytk,5,Registered 8 months 27 days              6 days,,7,6~10,2014-10-07
30,Chiquita,5,Registered 7 months 24 days              6 months 29 days,,8,1~2,2014-10-07
31,mindcrasher,,Registered 8 months 5 days              3 months 5 days,,38, 1~2,2014-10-07
32,thexchange,5,Registered 9 months 6 days              6 days,,5,6~10,2014-10-07
33,Bettingescrow,4.83,Registered 6 months 15 days              2 months 29 days,,6,25~40,2014-10-07
34,brulz8,4.87,Registered 8 months 1 days              1 months 4 days,,9,25~40,2014-10-07
35,AsianVixen,,Registered 7 months 24 days              1 days 10 hours,,77,0,2014-10-07
36,VendingSolutions,4.19,Registered 8 months 27 days              1 days 1 hours,,9,25~40,2014-10-07
37,keydemon,5.00,Registered 6 months 12 days              0 hours,,7,55~70,2014-10-07
38,Passport_Connection,5.00,Registered 7 months 27 days              9 hours,,28,70~100,2014-10-07
39,yesman18,,Registered 5 months 4 days              1 days 23 hours,,6,0,2014-10-07
40,wakeside917,4.81,Registered 8 months 13 days              1 hours,,136,300~500,2014-10-07
41,harveynorman,,Registered 6 days              3 hours,,4,0,2014-10-07
42,FearTheReaper,5,Registered 10 months 5 days              4 months 15 days,,6,6~10,2014-10-07
43,DrawkwarD,4.984,Registered 9 months 17 days              0 hours,,46,1000+,2014-10-07
44,RepAAA,4.96,Registered 9 months 18 days              0 hours,,145,150~200,2014-10-07
45,charliebrown1,5,Registered 7 months 16 days              0 hours,,8,3~5,2014-10-07
46,ident!ty,4.68,Registered 4 months 13 days              1 days 17 hours,,1,100~150,2014-10-07
47,Contingency,5,Registered 9 months 18 days              11 hours,,5,6~10,2014-10-07
48,rage66666,,Registered 2 months 16 days              2 hours,,8,0,2014-10-07
49,BankofQuark,5.00,Registered 2 months 16 days              27 days,,4,40~55,2014-10-07
50,Optumis,,Registered 9 days              16 hours,,2,0,2014-10-07
51,GetPercocet,,Registered 7 months 24 days              2 months 14 days,,22,0,2014-10-07
52,joeybagadonuts,4.996,Registered 9 months 0 days              5 hours,,3,500~1000,2014-10-07
53,Black_Label,5.00,Registered 8 months 1 days              9 hours,,2,40~55,2014-10-07
54,AsianVixene,5,Registered 4 months 14 days              1 days 7 hours,,65,6~10,2014-10-07
55,eliteness,5,Registered 5 months 29 days              2 months 14 days,,2,6~10,2014-10-07
56,NotoSeller,4.94,Registered 7 months 18 days              0 hours,,44,500~1000,2014-10-07
57,Bigdeal100,4.97,Registered 7 months 11 days              1 days 2 hours,,228,70~100,2014-10-07
58,PerfectScans,5,Registered 9 months 29 days              17 hours,,15,6~10,2014-10-07
59,gork,4.62,Registered 8 months 22 days              10 hours,,10,15~25,2014-10-07
60,Good-IDs,4.41,Registered 7 months 11 days              4 hours,,2,25~40,2014-10-07
