,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,indianpilldaddy,5.00,Registered 9 months              0 days,,137,100~150,2014-11-27
1,OzAlpha,4.99,Registered 9 months              0 days,,34,300~500,2014-11-27
2,WestCoastCure,4.79,Registered 6 months              0 days,,16,100~150,2014-11-27
3,etimbuk,4.82,Registered 17 days              0 days,,143,70~100,2014-11-27
4,blackhand,4.995,Registered 11 months              1 days,,118,500~1000,2014-11-27
5,DrEarnhardt,4.812,Registered 11 months              0 days,,33,1000+,2014-11-27
6,stiffstyles,4.99,Registered 9 months              0 days,,83,200~300,2014-11-27
7,fakeasanything,4.812,Registered 9 months              0 days,,6,500~1000,2014-11-27
8,Mike,4.74,Registered 11 months              0 days,,66,40~55,2014-11-27
9,agora,,,,0,0,2014-11-27
10,EZTest,4.94,Registered 9 months              0 days,,47,200~300,2014-11-27
11,cannabisrailroad,5.00,Registered 1 months              0 days,,10,70~100,2014-11-27
12,mikehamer,4.99,Registered 10 months              0 days,,43,200~300,2014-11-27
13,Hackyboy,4.91,Registered 11 months              0 days,,128,500~1000,2014-11-27
14,hot-potato,5,Registered 6 months              0 days,,10,10~15,2014-11-27
15,DoctorNick,4.95,Registered 9 months              0 days,,14,150~200,2014-11-27
16,passman,4.953,Registered 11 months              2 days,,133,1000+,2014-11-27
17,HollandOnline,5.000,Registered 9 months              0 days,,105,1000+,2014-11-27
18,AUsTORe,5.00,Registered 1 months              0 days,,48,100~150,2014-11-27
19,The.Mad.Packer,5,Registered 12 days              0 days,,24,3~5,2014-11-27
20,L0rzo,4.99,Registered 9 months              0 days,,20,70~100,2014-11-27
21,rxman,4.99,Registered 11 months              0 days,,12,200~300,2014-11-27
22,zunidog,4.68,Registered 9 months              0 days,,64,25~40,2014-11-27
23,profesorhouse,5,Registered 1 months              0 days,,1227,6~10,2014-11-27
24,Tron,4.92,Registered 7 months              0 days,,5,200~300,2014-11-27
25,RXChemist,4.76,Registered 6 months              0 days,,298,300~500,2014-11-27
26,MaryAndMolly,5.00,Registered 3 months              0 days,,5,15~25,2014-11-27
27,MagicHat,4.80,Registered 11 months              1 days,,48,300~500,2014-11-27
28,rc4me,5.00,Registered 8 months              0 days,,581,15~25,2014-11-27
29,cyberzen,4.887,Registered 10 months              0 days,,179,500~1000,2014-11-27
30,itewqq,5.000,Registered 7 months              0 days,,21,500~1000,2014-11-27
31,smart666tiger,4.72,Registered 10 months              0 days,,65,300~500,2014-11-27
32,namedeclined,4.68,Registered 5 months              0 days,,47,70~100,2014-11-27
33,captainkirk,4.989,Registered 8 months              0 days,,460,1000+,2014-11-27
34,fake,4.808,Registered 11 months              0 days,,520,1000+,2014-11-27
35,theben,5.00,Registered 6 months              0 days,,148,25~40,2014-11-27
36,optiman,4.977,Registered 9 months              0 days,,247,500~1000,2014-11-27
37,zeltasgarden,4.835,Registered 11 months              0 days,,58,1000+,2014-11-27
38,frygirlswirl,5.00,Registered 26 days              0 days,,3,15~25,2014-11-27
39,sexyhomer,4.99,Registered 5 months              0 days,,204,200~300,2014-11-27
40,SnowQueen,4.91,Registered 29 days              0 days,,28,70~100,2014-11-27
41,VendingSolutions,4.19,Registered 10 months              5 days,,9,25~40,2014-11-27
42,livinglarge,5.00,Registered 10 months              0 days,,81,200~300,2014-11-27
43,wakeside917,4.83,Registered 10 months              0 days,,136,300~500,2014-11-27
44,autosafe,5,Registered 11 months              0 days,,19,6~10,2014-11-27
45,RepAAA,4.97,Registered 11 months              0 days,,153,150~200,2014-11-27
46,teddyruckspin,5.00,Registered 6 months              0 days,,2,150~200,2014-11-27
47,charliebrown1,4.56,Registered 9 months              0 days,,8,40~55,2014-11-27
48,EmeraldTriangle,4.88,Registered 9 months              0 days,,24,100~150,2014-11-27
49,starlight,4.86,Registered 9 months              0 days,,35,200~300,2014-11-27
50,PsiloManufacture,4.81,Registered 5 months              0 days,,19,200~300,2014-11-27
51,buht,4.87,Registered 9 months              0 days,,7,15~25,2014-11-27
52,echo,5.00,Registered 8 months              0 days,,26,200~300,2014-11-27
53,PlutoPete,5,Registered 7 days              0 days,,22,1~2,2014-11-27
54,tantrikom3,5.00,Registered 8 months              0 days,,12,15~25,2014-11-27
55,ThePowderGuy,4.74,Registered 26 days              0 days,,62,70~100,2014-11-27
56,Black_Label,5.00,Registered 9 months              0 days,,2,70~100,2014-11-27
57,AsianVixene,5,Registered 6 months              2 days,,67,6~10,2014-11-27
58,Organix2,4.96,Registered 11 months              0 days,,12,300~500,2014-11-27
59,HigherGroundsNL,4.82,Registered 10 months              0 days,,6,200~300,2014-11-27
60,Bigdeal100,4.98,Registered 9 months              0 days,,235,100~150,2014-11-27
61,AmicoFriz,4.79,Registered 8 months              1 days,,13,300~500,2014-11-27
62,SaltnPepper,4.96,Registered 11 months              0 days,,40,300~500,2014-11-27
