,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              5 days,,72,1000~1500,2015-04-20
1,SeattlesBest,4.978,Registered 1 years 4 months              5 days,,23,500~1000,2015-04-20
2,indianpilldaddy,5.00,Registered 1 years 2 months              4 days,,157,300~500,2015-04-20
3,GoingPostal,4.961,Registered 1 years 4 months              6 days,,105,4000~5000,2015-04-20
4,MrKidX,4.97,Registered 11 months              4 days,,8,200~300,2015-04-20
5,Addyshack,4.975,Registered 1 years 3 months              4 days,,13,1000~2000,2015-04-20
6,Meds2Buy,4.75,Registered 10 months              5 days,,82,100~150,2015-04-20
7,sereal,4.99,Registered 1 years 4 months              4 days,,37,150~200,2015-04-20
8,foxygirl,,Registered 15 days              0 days,,35,0,2015-04-20
9,precurs-shop,5,Registered 12 days              4 days,,33,3~5,2015-04-20
10,craigman,5.00,Registered 11 months              4 days,,12,200~300,2015-04-20
11,shoeshunge,4.99,Registered 12 months              5 days,,5,300~500,2015-04-20
12,Quantum.Black.Widow,4.86,Registered 1 years 1 months              5 days,,50,300~500,2015-04-20
13,etimbuk,4.831,Registered 5 months              4 days,,306,1000~1500,2015-04-20
14,blackhand,4.997,Registered 1 years 4 months              4 days,,124,1000~1500,2015-04-20
15,AustralianHash,4.99,Registered 1 years 1 months              4 days,,6,200~300,2015-04-20
16,axa,5.00,Registered 1 years 2 months              0 days,,11,300~500,2015-04-20
17,OzJuice,5.00,Registered 5 months              4 days,,55,70~100,2015-04-20
18,Thefairtrader,4.64,Registered 1 years 1 months              0 days,,35,500~1000,2015-04-20
19,digimon,5.00,Registered 6 months              5 days,,8,100~150,2015-04-20
20,Bamsefar,5.00,Registered 4 months              4 days,,20,70~100,2015-04-20
21,Noogz,4.73,Registered 2 months              4 days,,16,100~150,2015-04-20
22,stiffstyles,5.000,Registered 1 years 1 months              4 days,,111,500~1000,2015-04-20
23,fakeasanything,4.820,Registered 1 years 1 months              0 days,,6,1000~1500,2015-04-20
24,b1g1mpact,4.83,Registered 1 years 2 months              4 days,,50,300~500,2015-04-20
25,Mike,4.61,Registered 1 years 3 months              4 days,,55,55~70,2015-04-20
26,Just_Say_Know,4.84,Registered 7 months              5 days,,3,300~500,2015-04-20
27,TheStimGuy,5.00,Registered 29 days              4 days,,50,70~100,2015-04-20
28,Doritos,4.68,Registered 10 months              5 days,,20,500~1000,2015-04-20
29,NextDayValium,5.00,Registered 1 years 1 months              4 days,,6,200~300,2015-04-20
30,Meerkovo,4.984,Registered 1 years 2 months              4 days,,3,500~1000,2015-04-20
31,EZTest,4.96,Registered 1 years 2 months              5 days,,54,300~500,2015-04-20
32,europedrugs,4.924,Registered 1 years 0 months              0 days,,27,500~1000,2015-04-20
33,SolidSeller,4.94,Registered 7 months              4 days,,7,300~500,2015-04-20
34,JenJen,4.99,Registered 5 months              0 days,,12,300~500,2015-04-20
35,psychotropix,4.983,Registered 11 months              5 days,,78,1000~2000,2015-04-20
36,moggymoo,4.98,Registered 5 months              5 days,,3,55~70,2015-04-20
37,bionik,4.98,Registered 1 years 2 months              5 days,,11,200~300,2015-04-20
38,bestaussiegear,4.954,Registered 10 months              4 days,,23,1000~1500,2015-04-20
39,hot-potato,5.00,Registered 10 months              4 days,,7,25~40,2015-04-20
