,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              1 days,,34,300~500,2015-01-06
1,brother_satellite,5,Registered 26 days              0 days,,13,10~15,2015-01-06
2,HumboldtFarms,4.945,Registered 4 months              0 days,,32,500~1000,2015-01-06
3,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-06
4,-TarNation-,4.90,Registered 1 months              3 days,,5,70~100,2015-01-06
5,GrandWizardsLair,4.97,Registered 11 months              0 days,,10,300~500,2015-01-06
6,littlegoblin,4.90,Registered 10 months              0 days,,13,300~500,2015-01-06
7,Rebel_Alliance,4.990,Registered 10 months              0 days,,7,500~1000,2015-01-06
8,reximusmaximus,4.99,Registered 1 months              0 days,,8,200~300,2015-01-06
9,checkpoint,4.95,Registered 11 months              0 days,,37,150~200,2015-01-06
10,Comebackhaze48,4.85,Registered 7 months              0 days,,31,100~150,2015-01-06
11,Top_Gear_UK,4.885,Registered 10 months              0 days,,64,1000+,2015-01-06
12,HappyHippy2.0,4.99,Registered 10 months              1 days,,21,200~300,2015-01-06
13,AmsterdamOnline,4.99,Registered 4 months              0 days,,20,100~150,2015-01-06
14,hogstandard,5.00,Registered 9 months              0 days,,10,100~150,2015-01-06
15,xinhai,4.970,Registered 10 months              0 days,,13,1000+,2015-01-06
16,moderationiskey,5,Registered 13 days              0 days,,4,3~5,2015-01-06
17,CashCo,5.00,Registered 10 months              0 days,,9,100~150,2015-01-06
18,indianpilldaddy,5.00,Registered 10 months              0 days,,144,150~200,2015-01-06
19,RealAidoneus,5.00,Registered 10 months              0 days,,3,200~300,2015-01-06
20,Perron,5.00,Registered 4 months              0 days,,23,300~500,2015-01-06
21,GoingPostal,4.966,Registered 1 years 0 months              0 days,,97,1000+,2015-01-06
22,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-06
23,MrKidX,4.97,Registered 8 months              0 days,,10,70~100,2015-01-06
24,themoneyteam777,,,,,,2015-01-06
25,weed4you,4.998,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-06
26,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-06
27,pharmerjo,4.94,Registered 9 months              1 days,,6,200~300,2015-01-06
28,purebase,4.86,Registered 7 months              3 days,,7,200~300,2015-01-06
29,WALLSTREETx2,5.000,Registered 10 months              0 days,,11,1000+,2015-01-06
30,mollyjohnson,4.66,Registered 10 months              0 days,,4,150~200,2015-01-06
31,OregonTrail,5.00,Registered 1 months              0 days,,2,25~40,2015-01-06
32,knappen,5,Registered 1 months              0 days,,7,10~15,2015-01-06
33,TheXFactor,4.94,Registered 7 months              0 days,,11,200~300,2015-01-06
34,hanspoel,5.00,Registered 11 months              0 days,,2,25~40,2015-01-06
35,bcndrugs,4.676,Registered 5 months              1 days,,6,500~1000,2015-01-06
36,Addyshack,4.977,Registered 1 years 0 months              3 days,,27,1000+,2015-01-06
37,Mann-Drog,4.96,Registered 3 months              0 days,,1,70~100,2015-01-06
38,tinacmarks,,,,,,2015-01-06
39,Kiefernzapfen,4.98,Registered 2 months              5 days,,4,70~100,2015-01-06
40,Fire_Fire,,,,,,2015-01-06
41,tripledip,4.93,Registered 3 months              0 days,,8,15~25,2015-01-06
42,mampulver,5,Registered 29 days              0 days,,4,3~5,2015-01-06
43,babykale420,4.98,Registered 10 months              0 days,,23,200~300,2015-01-06
44,summertime,4.949,Registered 1 years 1 months              0 days,,5,1000+,2015-01-06
45,WeRoll,4.83,Registered 11 months              0 days,,6,500~1000,2015-01-06
46,cocktails,4.94,Registered 1 months              0 days,,17,70~100,2015-01-06
47,bostongeorge14,4.884,Registered 3 months              0 days,,47,500~1000,2015-01-06
48,CrazedChemist,5.00,Registered 2 months              0 days,,11,55~70,2015-01-06
49,CrystalBurns,,,,,,2015-01-06
50,sereal,4.98,Registered 1 years 1 months              0 days,,36,150~200,2015-01-06
51,laflamablanca101,,,,,,2015-01-06
52,tomsmith0626,4.88,Registered 11 months              0 days,,3,150~200,2015-01-06
53,ShopAgent,4.76,Registered 9 months              0 days,,58,150~200,2015-01-06
54,T5_NBOMe,4.64,Registered 10 months              0 days,,28,150~200,2015-01-06
55,Flyfelix,4.99,Registered 1 years 0 months              0 days,,6,150~200,2015-01-06
56,blow,4.78,Registered 6 months              0 days,,19,150~200,2015-01-06
57,SocksRocksLocks,4.95,Registered 1 years 0 months              0 days,,6,100~150,2015-01-06
58,chipzahoy,4.947,Registered 6 months              0 days,,54,500~1000,2015-01-06
59,CocaParis,4.98,Registered 1 years 0 months              0 days,,11,100~150,2015-01-06
60,theblossom,5.00,Registered 10 months              0 days,,28,200~300,2015-01-06
61,dgslabz,4.978,Registered 11 months              4 days,,27,1000+,2015-01-06
62,androgenie,4.86,Registered 10 months              2 days,,3,100~150,2015-01-06
63,CousinMolly,4,Registered 1 years 0 months              3 days,,3,6~10,2015-01-06
64,NordicShrooms,4.96,Registered 11 months              0 days,,2,100~150,2015-01-06
65,WeedSamaritan,4.858,Registered 10 months              0 days,,16,1000+,2015-01-06
66,Boggalertz2,5,Registered 7 days              1 days,,6,1~2,2015-01-06
67,BulkShipping,5,Registered 8 days              0 days,,8,3~5,2015-01-06
68,dirt_cheap_china,,,,,,2015-01-06
69,JimmytheGent,4.98,Registered 6 months              0 days,,10,300~500,2015-01-06
70,craigman,5.00,Registered 8 months              0 days,,14,40~55,2015-01-06
71,InsideTheWhale,4.95,Registered 9 months              0 days,,92,300~500,2015-01-06
72,ladyskywalker,5.00,Registered 6 months              2 days,,6,200~300,2015-01-06
73,AL-LADin,5.00,Registered 6 months              1 days,,9,55~70,2015-01-06
