,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,littlegoblin,4.92,4 hours,,14,150~200,2014-09-20
1,Rebel_Alliance,4.99,1 hours,,7,300~500,2014-09-20
2,ThePartyDepot,5.00,16 hours,,3,70~100,2014-09-20
3,cossacks,4.99,5 hours,,7,300~500,2014-09-20
4,checkpoint,4.84,1 days 0 hours,,31,55~70,2014-09-20
5,GermanTerminal,4.994,6 hours,,37,500~1000,2014-09-20
6,AGP,4.91,1 days 12 hours,,2,70~100,2014-09-20
7,Top_Gear_UK,4.830,13 hours,,21,500~1000,2014-09-20
8,onefamilyonelove,,4 hours,,4,0,2014-09-20
9,xinhai,4.974,0 hours,,10,1000+,2014-09-20
10,CashCo,5.00,6 hours,,9,70~100,2014-09-20
11,indianpilldaddy,5.00,4 hours,,88,70~100,2014-09-20
12,RealAidoneus,5.00,14 hours,,3,100~150,2014-09-20
13,remoutlet,4.83,23 hours,,16,100~150,2014-09-20
14,Perron,5.00,0 hours,,17,40~55,2014-09-20
15,GoingPostal,4.967,0 hours,,88,1000+,2014-09-20
16,Dimercurio,5.00,8 hours,,9,200~300,2014-09-20
17,MrKidX,5,5 hours,,7,6~10,2014-09-20
18,themoneyteam777,5.00,0 hours,,7,40~55,2014-09-20
19,Warbeast,5.00,21 hours,,2,200~300,2014-09-20
20,earthworld777,5,3 months 13 days,,6,1~2,2014-09-20
21,pharmerjo,4.96,2 hours,,6,150~200,2014-09-20
22,WALLSTREETx2,5.000,6 hours,,9,1000+,2014-09-20
23,topdeals,4.50,6 months 7 days,,14,25~40,2014-09-20
24,mollyjohnson,4.71,3 hours,,4,100~150,2014-09-20
25,TOPSHOP,,3 hours,,10, 1~2,2014-09-20
26,CornerApothecary,5.00,13 hours,,4,55~70,2014-09-20
27,bcndrugs,4.65,0 hours,,9,200~300,2014-09-20
28,Addyshack,4.972,1 days 4 hours,,6,500~1000,2014-09-20
29,AussieExpress,5.00,2 days 23 hours,,2,15~25,2014-09-20
30,Mann-Drog,5,11 hours,,1,6~10,2014-09-20
31,Meds2Buy,5,12 hours,,62,10~15,2014-09-20
32,northernconnection,4.97,4 hours,,18,200~300,2014-09-20
33,performance1,5,19 hours,,5,3~5,2014-09-20
34,MedicalRC,5,1 days 6 hours,,2,10~15,2014-09-20
35,Fire_Fire,4.96,20 hours,,6,150~200,2014-09-20
36,summertime,4.94,17 hours,,7,500~1000,2014-09-20
37,WeRoll,4.77,3 hours,,6,200~300,2014-09-20
38,Corey_Worthington,,6 months 14 days,,3,0,2014-09-20
39,Premiumgear,5.00,0 hours,,16,150~200,2014-09-20
40,bostongeorge14,5.00,0 hours,,12,10~15,2014-09-20
41,sereal,4.98,3 hours,,41,100~150,2014-09-20
42,HARRODS,4.50,2 hours,,20,100~150,2014-09-20
43,tomsmith0626,4.92,7 days,,18,150~200,2014-09-20
44,ShopAgent,5.00,0 hours,,62,100~150,2014-09-20
45,T5_NBOMe,3.73,5 days,,28,25~40,2014-09-20
46,blow,5.00,4 hours,,14,55~70,2014-09-20
47,diamonddealer,,9 hours,,3,0,2014-09-20
48,Illadelph,5,15 hours,,6,1~2,2014-09-20
49,syntech,5,2 days 21 hours,,3,6~10,2014-09-20
50,rx4cheap,4.92,12 hours,,4,70~100,2014-09-20
51,rockyroad88,5,2 months 5 days,,4,6~10,2014-09-20
52,alphadweller,,20 hours,,7,0,2014-09-20
53,theblossom,5.00,21 hours,,21,100~150,2014-09-20
54,dgslabz,4.970,1 days 2 hours,,17,1000+,2014-09-20
55,androgenie,4.98,1 days 12 hours,,3,55~70,2014-09-20
56,CousinMolly,4,1 months 7 days,,1,6~10,2014-09-20
57,NordicShrooms,5.00,8 days,,1,70~100,2014-09-20
58,32dxbv!vrwndid,5,5 hours,,4,6~10,2014-09-20
59,cashmonay13,3.56,4 months 23 days,,8,15~25,2014-09-20
60,cheqdropz,0,4 months 16 days,,2,6~10,2014-09-20
61,Febbraio2468,4.81,29 days,,7,70~100,2014-09-20
62,InsideTheWhale,4.99,3 hours,,94,200~300,2014-09-20
63,ladyskywalker,4.95,10 hours,,12,100~150,2014-09-20
64,AL-LADin,5.00,9 days,,5,40~55,2014-09-20
65,shoeshunge,4.97,5 hours,,13,200~300,2014-09-20
66,Quantum.Black.Widow,4.97,2 days 7 hours,,37,200~300,2014-09-20
67,WestCoastCure,4.88,13 hours,,12,100~150,2014-09-20
68,Hesh!,4.45,1 days 10 hours,,6,10~15,2014-09-20
69,OISG,5,0 hours,,16,1~2,2014-09-20
70,sweshroom,4.92,21 hours,,18,40~55,2014-09-20
71,ucard,5.00,2 hours,,4,40~55,2014-09-20
72,GreenBlvd,4.91,1 days 0 hours,,0,300~500,2014-09-20
73,Hollands-Best,4.96,21 hours,,36,150~200,2014-09-20
74,RealDope,4.88,1 hours,,6,200~300,2014-09-20
75,BlackBazar,4.52,18 days,,17,100~150,2014-09-20
76,CZmadeMan,5.00,9 hours,,29,25~40,2014-09-20
77,ImportDirect,4.97,5 days,,22,200~300,2014-09-20
78,Mephman,5.00,6 hours,,11,100~150,2014-09-20
79,easilydone,4,28 days,,3,6~10,2014-09-20
80,OpenSource,5.00,19 hours,,0,100~150,2014-09-20
81,kratas,0,5 months 19 days,,5,1~2,2014-09-20
82,gallo666,4,4 months 8 days,,6,3~5,2014-09-20
83,rainbowbear,5.00,1 hours,,29,100~150,2014-09-20
84,blackhand,4.99,0 hours,,116,500~1000,2014-09-20
85,Products4You,4.90,5 hours,,22,25~40,2014-09-20
86,superdrugsoz,5,11 hours,,1,6~10,2014-09-20
87,FattusCatteratus,4.958,17 hours,,25,500~1000,2014-09-20
88,DrEarnhardt,4.820,0 hours,,58,1000+,2014-09-20
89,sayno2drugs,4.99,0 hours,,7,300~500,2014-09-20
90,Bisto,4.95,22 hours,,15,300~500,2014-09-20
91,DutchDrugExpert,4.00,5 months 21 days,,2,10~15,2014-09-20
92,parisinlove,,28 days,,2,0,2014-09-20
93,whiteyford,4.96,0 hours,,12,300~500,2014-09-20
94,RichPorter,4.90,6 hours,,5,55~70,2014-09-20
95,InternationalChems,5,4 days,,5,6~10,2014-09-20
96,UKBTC,5,8 days,,3,6~10,2014-09-20
97,HAPPYholland,4.967,7 hours,,26,500~1000,2014-09-20
98,CokeMate,5.00,2 days 2 hours,,3,70~100,2014-09-20
99,FlyingDutchmen,5,11 hours,,36,1~2,2014-09-20
100,Thefairtrader,4.53,5 days,,30,150~200,2014-09-20
101,creamsicle,3,0 hours,,6,3~5,2014-09-20
102,freestylerfreak13a,4.96,2 months 28 days,,34,25~40,2014-09-20
103,drdex,5.00,2 hours,,3,10~15,2014-09-20
104,RawPower,4.90,4 hours,,11,10~15,2014-09-20
105,roll_on,5.00,0 hours,,8,55~70,2014-09-20
106,cola,1,7 months 3 days,,5,1~2,2014-09-20
107,stiffstyles,5.00,6 hours,,83,150~200,2014-09-20
108,~sweetpuff~,4,13 days,,19,10~15,2014-09-20
109,darkexpresso,4,2 days 13 hours,,3,6~10,2014-09-20
110,CandyShop,4.33,2 days 14 hours,,4,55~70,2014-09-20
111,Iamapoorboytoo,4.74,8 hours,,3,40~55,2014-09-20
112,canadianforger,4.96,0 hours,,17,100~150,2014-09-20
113,b1g1mpact,4.91,0 hours,,45,100~150,2014-09-20
114,Mike,4.69,3 hours,,61,25~40,2014-09-20
115,Adderall,4.90,0 hours,,5,15~25,2014-09-20
116,Liveners,4.58,17 days,,2,25~40,2014-09-20
117,rabbithole,5.00,2 hours,,1,200~300,2014-09-20
118,pureanduncut,5.00,0 hours,,21,15~25,2014-09-20
119,EverythingOnIt,5.00,1 hours,,30,70~100,2014-09-20
120,Schwarzkopf,5.00,0 hours,,44,100~150,2014-09-20
121,GetBTC,5,1 days 5 hours,,12,15~25,2014-09-20
122,sambalam8,4.96,1 days 23 hours,,9,200~300,2014-09-20
123,PurpleChemists,5.00,0 hours,,6,55~70,2014-09-20
124,agora,,,,0,0,2014-09-20
125,usa2usadutchxtc,5,13 hours,,8,10~15,2014-09-20
126,CityLights,4.55,1 months 3 days,,5,25~40,2014-09-20
127,butterflylabs,5.00,16 hours,,10,25~40,2014-09-20
128,GreenSlip,,15 days,,3,0,2014-09-20
129,NextDayValium,5.00,3 hours,,2,100~150,2014-09-20
130,OZ-TEAM,4.99,0 hours,,7,200~300,2014-09-20
131,Halaburton,4.96,11 hours,,4,55~70,2014-09-20
