,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 11 months              0 days,,32,500~1000,2015-02-11
1,brother_satellite,4.71,Registered 2 months              0 days,,13,25~40,2015-02-11
2,HumboldtFarms,4.913,Registered 5 months              0 days,,28,1000~1500,2015-02-11
3,ReDEyE,5.00,Registered 1 months              0 days,,4,55~70,2015-02-11
4,MITAK,5.00,Registered 4 months              0 days,,18,40~55,2015-02-11
5,GrandWizardsLair,4.97,Registered 1 years 0 months              0 days,,6,300~500,2015-02-11
6,littlegoblin,4.92,Registered 11 months              0 days,,19,300~500,2015-02-11
7,Rebel_Alliance,4.991,Registered 12 months              0 days,,7,500~1000,2015-02-11
8,reximusmaximus,5.00,Registered 3 months              0 days,,5,300~500,2015-02-11
9,checkpoint,4.96,Registered 1 years 0 months              0 days,,12,200~300,2015-02-11
10,Comebackhaze48,4.81,Registered 9 months              0 days,,30,150~200,2015-02-11
11,Top_Gear_UK,4.907,Registered 12 months              0 days,,66,1000~2000,2015-02-11
12,HappyHippy2.0,4.97,Registered 11 months              0 days,,17,200~300,2015-02-11
13,xinhai,4.972,Registered 12 months              0 days,,11,2000~3000,2015-02-11
14,Doritos_Doritos,5,Registered 12 days              0 days,,12,6~10,2015-02-11
15,CashCo,5.00,Registered 12 months              1 days,,15,150~200,2015-02-11
16,indianpilldaddy,5.00,Registered 12 months              0 days,,156,200~300,2015-02-11
17,RealAidoneus,4.99,Registered 11 months              0 days,,3,200~300,2015-02-11
18,bartard,4.89,Registered 4 months              0 days,,13,70~100,2015-02-11
19,themoneyteam777,4.97,Registered 6 months              0 days,,13,70~100,2015-02-11
20,HumboldtHerbs,5.00,Registered 4 months              0 days,,20,15~25,2015-02-11
21,OzAlpha,4.99,Registered 12 months              0 days,,22,300~500,2015-02-11
22,pharmerjo,4.94,Registered 11 months              0 days,,6,200~300,2015-02-11
23,purebase,4.84,Registered 8 months              0 days,,10,200~300,2015-02-11
24,WALLSTREETx2,5.000,Registered 11 months              0 days,,11,2000~3000,2015-02-11
25,Addies,5,Registered 11 months              1 days,,2,6~10,2015-02-11
26,OregonTrail,5.00,Registered 2 months              0 days,,7,100~150,2015-02-11
27,knappen,5.00,Registered 2 months              0 days,,5,15~25,2015-02-11
28,TheXFactor,4.92,Registered 8 months              0 days,,10,300~500,2015-02-11
29,hanspoel,5.00,Registered 1 years 0 months              1 days,,8,70~100,2015-02-11
30,1dboladay,4.26,Registered 11 months              0 days,,16,25~40,2015-02-11
31,bcndrugs,4.647,Registered 7 months              1 days,,5,1000~1500,2015-02-11
32,Addyshack,4.977,Registered 1 years 1 months              0 days,,24,1000~2000,2015-02-11
33,AussieExpress,5.00,Registered 9 months              1 days,,2,25~40,2015-02-11
34,Mann-Drog,4.98,Registered 5 months              0 days,,1,100~150,2015-02-11
35,Meds2Buy,4.91,Registered 8 months              0 days,,82,55~70,2015-02-11
36,Kiefernzapfen,4.96,Registered 3 months              0 days,,15,100~150,2015-02-11
37,MIcasa-SUcasa,,Registered 21 days              0 days,,18,0,2015-02-11
38,babykale420,4.98,Registered 1 years 0 months              0 days,,16,300~500,2015-02-11
39,summertime,4.942,Registered 1 years 2 months              0 days,,3,1000~1500,2015-02-11
40,WeRoll,4.834,Registered 1 years 0 months              0 days,,6,500~1000,2015-02-11
41,Premiumgear,5.00,Registered 10 months              5 days,,13,200~300,2015-02-11
42,AmmoKing,,Registered 19 days              0 days,,4,0,2015-02-11
43,bostongeorge14,4.873,Registered 5 months              0 days,,74,1000~1500,2015-02-11
44,CrazedChemist,5.00,Registered 3 months              0 days,,20,150~200,2015-02-11
45,CrystalBurns,4.83,Registered 6 months              0 days,,4,40~55,2015-02-11
46,sereal,4.98,Registered 1 years 2 months              0 days,,36,150~200,2015-02-11
47,ShopAgent,4.77,Registered 10 months              1 days,,58,150~200,2015-02-11
48,T5_NBOMe,4.71,Registered 12 months              0 days,,28,300~500,2015-02-11
49,Walt-Disney,4.98,Registered 3 months              0 days,,13,70~100,2015-02-11
50,Flyfelix,4.99,Registered 1 years 1 months              0 days,,6,200~300,2015-02-11
