,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,34,70~100,2014-11-07
1,HumboldtFarms,4.92,Registered 2 months              0 days,,32,200~300,2014-11-07
2,DeWeed,4.90,Registered 6 months              1 days,,3,70~100,2014-11-07
3,oxyking,5.00,Registered 5 months              0 days,,1,70~100,2014-11-07
4,MITAK,5,Registered 1 months              0 days,,14,6~10,2014-11-07
5,GrandWizardsLair,4.98,Registered 9 months              0 days,,5,200~300,2014-11-07
6,littlegoblin,4.89,Registered 8 months              0 days,,14,200~300,2014-11-07
7,Rebel_Alliance,4.99,Registered 8 months              0 days,,7,300~500,2014-11-07
8,ThePartyDepot,5.00,Registered 5 months              0 days,,5,100~150,2014-11-07
9,cossacks,4.98,Registered 7 months              0 days,,3,300~500,2014-11-07
10,SeattlesBest,4.97,Registered 11 months              0 days,,14,300~500,2014-11-07
11,checkpoint,4.87,Registered 9 months              0 days,,31,55~70,2014-11-07
12,Comebackhaze48,4.89,Registered 5 months              0 days,,30,70~100,2014-11-07
13,AGP,4.91,Registered 7 months              0 days,,5,100~150,2014-11-07
14,RCsupplierAG,4,Registered 15 days              0 days,,2,10~15,2014-11-07
15,HappyHippy2.0,4.98,Registered 8 months              0 days,,29,150~200,2014-11-07
16,AmsterdamOnline,4.93,Registered 2 months              0 days,,8,15~25,2014-11-07
17,xinhai,4.968,Registered 8 months              0 days,,12,1000+,2014-11-07
18,CashCo,5.00,Registered 8 months              0 days,,9,100~150,2014-11-07
19,indianpilldaddy,5.00,Registered 8 months              0 days,,96,100~150,2014-11-07
20,RealAidoneus,5.00,Registered 8 months              1 days,,3,150~200,2014-11-07
21,TestSubject,5.00,Registered 8 months              0 days,,2,40~55,2014-11-07
22,Perron,5.00,Registered 2 months              0 days,,24,200~300,2014-11-07
23,GoingPostal,4.972,Registered 10 months              0 days,,95,1000+,2014-11-07
24,Dimercurio,5.00,Registered 7 months              0 days,,9,300~500,2014-11-07
25,MrKidX,5.00,Registered 6 months              0 days,,2,15~25,2014-11-07
26,bartard,5,Registered 1 months              0 days,,13,6~10,2014-11-07
27,themoneyteam777,4.96,Registered 3 months              0 days,,7,70~100,2014-11-07
28,weed4you,5.00,Registered 10 months              0 days,,5,300~500,2014-11-07
29,HumboldtHerbs,5,Registered 1 months              0 days,,24,1~2,2014-11-07
30,pharmerjo,4.96,Registered 7 months              0 days,,7,150~200,2014-11-07
31,Narcolepsy,5.00,Registered 8 months              0 days,,5,70~100,2014-11-07
32,purebase,4.85,Registered 5 months              0 days,,9,150~200,2014-11-07
33,WALLSTREETx2,5.000,Registered 8 months              0 days,,19,1000+,2014-11-07
34,Addies,5,Registered 8 months              0 days,,2,3~5,2014-11-07
35,mollyjohnson,4.68,Registered 8 months              0 days,,4,100~150,2014-11-07
36,TheXFactor,4.92,Registered 5 months              0 days,,6,100~150,2014-11-07
37,DevilWeedSeeds,4.77,Registered 11 months              0 days,,3,70~100,2014-11-07
38,hanspoel,5.00,Registered 9 months              1 days,,2,25~40,2014-11-07
39,bcndrugs,4.67,Registered 3 months              0 days,,8,500~1000,2014-11-07
40,Addyshack,4.979,Registered 10 months              0 days,,15,1000+,2014-11-07
41,AussieExpress,5.00,Registered 6 months              0 days,,5,15~25,2014-11-07
42,Mann-Drog,4.93,Registered 1 months              0 days,,1,40~55,2014-11-07
43,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-07
44,Kiefernzapfen,5,Registered 19 days              0 days,,4,3~5,2014-11-07
