,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 1 years 0 months              0 days,,31,500~1000,2015-02-21
1,brother_satellite,4.74,Registered 2 months              4 days,,10,25~40,2015-02-21
2,HumboldtFarms,4.914,Registered 6 months              0 days,,38,1000~1500,2015-02-21
3,ReDEyE,5.00,Registered 2 months              0 days,,8,70~100,2015-02-21
4,HappyHippy2.0,4.97,Registered 1 years 0 months              0 days,,16,200~300,2015-02-21
5,AmsterdamOnline,4.99,Registered 6 months              0 days,,3,200~300,2015-02-21
6,xinhai,4.973,Registered 1 years 0 months              0 days,,13,2000~3000,2015-02-21
7,Doritos_Doritos,4,Registered 21 days              0 days,,12,6~10,2015-02-21
8,indianpilldaddy,5.00,Registered 1 years 0 months              0 days,,156,200~300,2015-02-21
9,Dimercurio,5.000,Registered 10 months              0 days,,6,500~1000,2015-02-21
10,bartard,4.91,Registered 4 months              0 days,,13,70~100,2015-02-21
11,themoneyteam777,4.95,Registered 6 months              0 days,,13,70~100,2015-02-21
12,WALLSTREETx2,5.000,Registered 1 years 0 months              0 days,,12,2000~3000,2015-02-21
13,Addies,5,Registered 1 years 0 months              2 days,,2,6~10,2015-02-21
14,DonTuriddu,4.65,Registered 10 months              0 days,,14,200~300,2015-02-21
15,knappen,5.00,Registered 3 months              1 days,,5,15~25,2015-02-21
16,1dboladay,4.29,Registered 11 months              1 days,,16,25~40,2015-02-21
17,bcndrugs,4.644,Registered 7 months              0 days,,5,1000~1500,2015-02-21
18,Kiefernzapfen,4.96,Registered 4 months              0 days,,13,150~200,2015-02-21
19,Fire_Fire,4.95,Registered 11 months              0 days,,14,300~500,2015-02-21
20,tripledip,4.96,Registered 4 months              1 days,,8,70~100,2015-02-21
21,LucyUK,5,Registered 3 days              1 days,,8,3~5,2015-02-21
22,summertime,4.943,Registered 1 years 2 months              0 days,,8,1000~1500,2015-02-21
23,AmmoKing,,Registered 29 days              2 days,,1, 1~2,2015-02-21
