,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,4.75,Registered 1 months 23 days              2 days 18 hours,,19,70~100,2014-10-14
1,_drugs.inc_,5,Registered 9 months 3 days              8 months 27 days,,18,1~2,2014-10-14
2,SeattlesBest,4.96,Registered 10 months 7 days              14 hours,,8,200~300,2014-10-14
3,Comebackhaze48,4.94,Registered 5 months 3 days              3 hours,,29,40~55,2014-10-14
4,hogstandard,5.00,Registered 6 months 27 days              0 hours,,8,55~70,2014-10-14
5,xinhai,4.967,Registered 8 months 4 days              7 hours,,10,1000+,2014-10-14
6,420TwentyFourSeven,4.98,Registered 8 months 29 days              3 hours,,6,150~200,2014-10-14
7,mob-wives,5,Registered 19 days              6 hours,,11,3~5,2014-10-14
8,Perron,5.00,Registered 1 months 19 days              4 hours,,37,100~150,2014-10-14
9,weed4you,5.00,Registered 9 months 23 days              1 days 9 hours,,6,300~500,2014-10-14
10,HumboldtHerbs,,Registered 12 days              2 days 20 hours,,16,0,2014-10-14
11,pharmerjo,4.96,Registered 6 months 29 days              1 days 19 hours,,7,150~200,2014-10-14
12,WALLSTREETx2,5.000,Registered 7 months 29 days              1 days 9 hours,,17,1000+,2014-10-14
13,topdeals,4.50,Registered 7 months 22 days              7 months 2 days,,14,25~40,2014-10-14
14,VoucherExpress,4.88,Registered 4 months 24 days              3 hours,,14,100~150,2014-10-14
15,DevilWeedSeeds,4.77,Registered 10 months 12 days              3 hours,,5,70~100,2014-10-14
16,hanspoel,5.00,Registered 8 months 18 days              9 hours,,2,25~40,2014-10-14
17,TOPSHOP,5.00,Registered 1 months 27 days              2 hours,,18,10~15,2014-10-14
18,bcndrugs,4.64,Registered 3 months 1 days              16 hours,,9,300~500,2014-10-14
19,Addyshack,4.974,Registered 9 months 19 days              1 days 8 hours,,13,500~1000,2014-10-14
20,babykale420,4.97,Registered 8 months 5 days              0 hours,,20,100~150,2014-10-14
21,tomsmith0626,4.88,Registered 8 months 12 days              11 days,,7,150~200,2014-10-14
22,Mpower,5,Registered 28 days              0 hours,,44,6~10,2014-10-14
23,cultmadeline,5.000,Registered 7 months 27 days              6 hours,,10,1000+,2014-10-14
24,Eos,4.99,Registered 9 months 2 days              1 hours,,10,200~300,2014-10-14
25,chipzahoy,,,,,,2014-10-14
26,AngelEyes,4.99,Registered 10 months 12 days              16 hours,,5,150~200,2014-10-14
27,zable,,,,,,2014-10-14
28,alphadweller,5,Registered 1 months 0 days              1 days 23 hours,,16,1~2,2014-10-14
29,theblossom,5.00,Registered 7 months 18 days              9 hours,,22,100~150,2014-10-14
30,androgenie,4.98,Registered 8 months 1 days              4 days,,3,70~100,2014-10-14
31,SuperSchonn,5,Registered 4 months 17 days              0 hours,,3,15~25,2014-10-14
32,WeedSamaritan,4.831,Registered 8 months 0 days              2 hours,,15,500~1000,2014-10-14
33,InfinityBeyond,,Registered 9 months 3 days              4 months 5 days,,1, 1~2,2014-10-14
34,Febbraio2468,4.81,Registered 10 months 8 days              1 months 22 days,,7,70~100,2014-10-14
35,shoeshunge,4.98,Registered 5 months 21 days              23 hours,,8,300~500,2014-10-14
36,xedov,3,Registered 6 months 7 days              3 months 22 days,,9,6~10,2014-10-14
37,Hanffrei,5.00,Registered 7 months 22 days              1 months 23 days,,2,15~25,2014-10-14
38,spdr001,5,Registered 4 months 5 days              22 days,,1,3~5,2014-10-14
39,Hollands-Best,,,,,,2014-10-14
40,LionwareTradingCo,,Registered 7 months 21 days              1 days 14 hours,,1,0,2014-10-14
41,CZmadeMan,4.93,Registered 6 months 15 days              6 hours,,29,55~70,2014-10-14
42,boosie5150,4.989,Registered 6 months 10 days              4 hours,,13,1000+,2014-10-14
43,ImportDirect,4.97,Registered 7 months 21 days              0 hours,,18,200~300,2014-10-14
44,Cannaseed,4.83,Registered 8 months 15 days              10 hours,,3,10~15,2014-10-14
45,starrynight,4.94,Registered 8 months 18 days              1 hours,,20,300~500,2014-10-14
46,methaqualone,5.00,Registered 6 months 6 days              1 days 14 hours,,3,55~70,2014-10-14
47,easilydone,4,Registered 7 months 23 days              1 months 21 days,,3,6~10,2014-10-14
48,HumboldtsFinest,4.986,Registered 10 months 8 days              2 days 15 hours,,4,500~1000,2014-10-14
49,Angelina,,,,,,2014-10-14
50,grimreaper,4.97,Registered 5 months 18 days              0 hours,,2,150~200,2014-10-14
51,MrPEF,,Registered 5 days              4 days,,22, 1~2,2014-10-14
52,samedaydispatch,,Registered 7 months 21 days              3 months 3 days,,1,0,2014-10-14
53,AustralianHash,5.00,Registered 7 months 8 days              4 days,,5,200~300,2014-10-14
54,HIGH-END,,Registered 18 days              1 hours,,4,0,2014-10-14
55,OzCron,5.00,Registered 9 months 12 days              9 hours,,5,300~500,2014-10-14
