,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.000,Registered 1 years 0 months              1 days,,31,1000~1500,2015-02-28
1,HumboldtFarms,4.898,Registered 6 months              0 days,,38,1000~1500,2015-02-28
2,ReDEyE,5.00,Registered 2 months              0 days,,6,70~100,2015-02-28
3,MITAK,5.00,Registered 4 months              3 days,,17,40~55,2015-02-28
4,GrandWizardsLair,4.97,Registered 1 years 0 months              0 days,,6,300~500,2015-02-28
5,littlegoblin,4.91,Registered 12 months              2 days,,14,300~500,2015-02-28
6,Rebel_Alliance,4.991,Registered 1 years 0 months              0 days,,7,500~1000,2015-02-28
7,reximusmaximus,4.983,Registered 3 months             On Vacation Mode since 9 hours,,7,500~1000,2015-02-28
8,SeattlesBest,4.974,Registered 1 years 2 months              0 days,,10,500~1000,2015-02-28
9,checkpoint,4.97,Registered 1 years 1 months              0 days,,16,200~300,2015-02-28
10,Comebackhaze48,4.82,Registered 9 months              0 days,,24,150~200,2015-02-28
11,Top_Gear_UK,4.921,Registered 1 years 0 months              0 days,,61,2000~3000,2015-02-28
12,HappyHippy2.0,4.97,Registered 1 years 0 months              0 days,,15,200~300,2015-02-28
13,dmvnationsupply,,Registered 2 days              0 days,,1,0,2015-02-28
14,AmsterdamOnline,4.99,Registered 6 months              0 days,,3,200~300,2015-02-28
15,hogstandard,4.98,Registered 11 months              0 days,,3,150~200,2015-02-28
16,RivendellOrganics,5.00,Registered 1 months              0 days,,3,70~100,2015-02-28
17,xinhai,4.975,Registered 1 years 0 months              0 days,,13,2000~3000,2015-02-28
18,Doritos_Doritos,4,Registered 29 days              1 days,,12,6~10,2015-02-28
19,CashCo,5.00,Registered 1 years 0 months              0 days,,16,150~200,2015-02-28
20,indianpilldaddy,5.00,Registered 1 years 0 months              0 days,,156,200~300,2015-02-28
21,DragonEmperor,,Registered 4 days              0 days,,7,0,2015-02-28
22,RealAidoneus,4.99,Registered 12 months              3 days,,3,300~500,2015-02-28
23,TestSubject,5.00,Registered 1 years 0 months              0 days,,1,100~150,2015-02-28
24,Perron,4.99,Registered 6 months              0 days,,18,300~500,2015-02-28
25,GoingPostal,4.959,Registered 1 years 2 months              0 days,,92,3000~4000,2015-02-28
26,Dimercurio,5.000,Registered 10 months              0 days,,9,500~1000,2015-02-28
27,themoneyteam777,4.95,Registered 7 months              0 days,,13,70~100,2015-02-28
28,weed4you,4.998,Registered 1 years 2 months              0 days,,6,500~1000,2015-02-28
29,HumboldtHerbs,5.00,Registered 4 months              0 days,,20,15~25,2015-02-28
30,pharmerjo,4.94,Registered 11 months              0 days,,7,300~500,2015-02-28
31,WALLSTREETx2,5.000,Registered 1 years 0 months              0 days,,12,2000~3000,2015-02-28
32,Addies,5,Registered 1 years 0 months              0 days,,2,6~10,2015-02-28
33,DonTuriddu,4.68,Registered 10 months              0 days,,14,200~300,2015-02-28
34,OregonTrail,5.00,Registered 3 months              0 days,,7,150~200,2015-02-28
35,knappen,5.00,Registered 3 months              0 days,,5,15~25,2015-02-28
36,hanspoel,4.99,Registered 1 years 1 months              0 days,,8,100~150,2015-02-28
37,1dboladay,4.29,Registered 11 months              0 days,,16,25~40,2015-02-28
38,bcndrugs,4.638,Registered 7 months              2 days,,5,1000~1500,2015-02-28
39,AussieExpress,5.00,Registered 9 months              3 days,,2,40~55,2015-02-28
40,Mann-Drog,4.98,Registered 5 months              0 days,,1,150~200,2015-02-28
41,Meds2Buy,4.92,Registered 8 months              0 days,,82,70~100,2015-02-28
42,tinacmarks,5.00,Registered 2 months              0 days,,65,6~10,2015-02-28
43,Kiefernzapfen,4.96,Registered 4 months              0 days,,14,150~200,2015-02-28
44,710HookUp,4.96,Registered 1 years 0 months              0 days,,9,300~500,2015-02-28
45,tripledip,4.97,Registered 5 months              0 days,,8,70~100,2015-02-28
46,babykale420,4.98,Registered 1 years 0 months              0 days,,4,300~500,2015-02-28
47,summertime,4.939,Registered 1 years 2 months              0 days,,7,1000~1500,2015-02-28
48,WeRoll,4.839,Registered 1 years 1 months              0 days,,6,500~1000,2015-02-28
49,cocktails,4.60,Registered 3 months              0 days,,14,200~300,2015-02-28
50,AmmoKing,5,Registered 1 months              5 days,,1,1~2,2015-02-28
51,bostongeorge14,4.886,Registered 5 months              0 days,,74,1000~1500,2015-02-28
52,CrazedChemist,5.00,Registered 4 months              0 days,,12,200~300,2015-02-28
53,high-times,5.00,Registered 15 days              0 days,,27,15~25,2015-02-28
54,CrystalBurns,4.86,Registered 6 months              0 days,,4,40~55,2015-02-28
55,sereal,4.98,Registered 1 years 2 months              0 days,,39,150~200,2015-02-28
56,ShopAgent,4.77,Registered 11 months              0 days,,58,150~200,2015-02-28
57,T5_NBOMe,4.79,Registered 1 years 0 months              0 days,,28,300~500,2015-02-28
58,Walt-Disney,4.98,Registered 3 months              0 days,,12,100~150,2015-02-28
59,Flyfelix,4.99,Registered 1 years 2 months              0 days,,6,200~300,2015-02-28
60,blow,4.82,Registered 8 months              0 days,,26,150~200,2015-02-28
61,NowOrNever2015,5,Registered 16 days              0 days,,19,6~10,2015-02-28
62,tzzht,5.00,Registered 7 months              2 days,,4,25~40,2015-02-28
63,joogman,5.00,Registered 1 months              0 days,,4,25~40,2015-02-28
64,cultmadeline,4.997,Registered 1 years 0 months              0 days,,14,2000~3000,2015-02-28
65,Eos,4.98,Registered 1 years 1 months              0 days,,6,300~500,2015-02-28
66,brownjames,4.94,Registered 1 years 0 months              0 days,,7,300~500,2015-02-28
67,chipzahoy,4.930,Registered 8 months              0 days,,75,500~1000,2015-02-28
68,CocaParis,4.98,Registered 1 years 2 months              0 days,,14,100~150,2015-02-28
69,AngelEyes,4.99,Registered 1 years 2 months              0 days,,15,300~500,2015-02-28
70,Cocaine_Oxy_Vape_Australia,5.00,Registered 1 months              0 days,,19,25~40,2015-02-28
71,androgenie,4.87,Registered 1 years 0 months              0 days,,6,100~150,2015-02-28
72,CousinMolly,4,Registered 1 years 1 months              1 days,,2,6~10,2015-02-28
73,Boggalertz2,5,Registered 1 months              4 days,,5,3~5,2015-02-28
74,diondibra,5.00,Registered 1 months             On Vacation Mode since 4 hours,,4,55~70,2015-02-28
75,YouOnPills,5.00,Registered 3 months              0 days,,4,10~15,2015-02-28
76,aussie,5.00,Registered 1 months              0 days,,8,15~25,2015-02-28
77,BulkShipping,5,Registered 2 months              6 days,,10,15~25,2015-02-28
78,dirt_cheap_china,4,Registered 4 months              5 days,,36,10~15,2015-02-28
79,JimmytheGent,4.985,Registered 8 months              0 days,,10,500~1000,2015-02-28
80,craigman,5.00,Registered 9 months              0 days,,5,100~150,2015-02-28
81,Febbraio2468,4.83,Registered 1 years 2 months              0 days,,5,100~150,2015-02-28
82,InsideTheWhale,4.96,Registered 11 months              0 days,,86,500~1000,2015-02-28
83,ladyskywalker,4.93,Registered 7 months              0 days,,10,300~500,2015-02-28
84,AL-LADin,5.00,Registered 8 months              0 days,,7,70~100,2015-02-28
85,OzymandiasPharma,5.00,Registered 2 months              3 days,,6,40~55,2015-02-28
86,GoodmedsDK,4.98,Registered 9 months              0 days,,19,200~300,2015-02-28
87,WestCoastCure,4.87,Registered 9 months              0 days,,15,300~500,2015-02-28
88,Weed4bits,4.82,Registered 2 months              0 days,,24,70~100,2015-02-28
89,BudBuddy,5.00,Registered 8 months              0 days,,1,40~55,2015-02-28
90,thomascheer,4.74,Registered 2 months              0 days,,149,70~100,2015-02-28
91,CDARWIN,4.98,Registered 3 months              0 days,,14,150~200,2015-02-28
92,MoodyMayhem,4.86,Registered 1 years 2 months              0 days,,36,300~500,2015-02-28
93,midwestmedical,5.00,Registered 1 years 2 months              0 days,,5,100~150,2015-02-28
94,etimbuk,4.82,Registered 3 months              0 days,,253,500~1000,2015-02-28
95,GreenBlvd,4.835,Registered 10 months              0 days,,1,500~1000,2015-02-28
96,MollyMuse,4.994,Registered 1 years 0 months              0 days,,3,500~1000,2015-02-28
97,Hollands-Best,4.843,Registered 9 months              0 days,,91,500~1000,2015-02-28
98,AtomicLove,5.00,Registered 4 months              0 days,,11,300~500,2015-02-28
99,RealDope,4.921,Registered 8 months              0 days,,7,500~1000,2015-02-28
100,microgirlmonroe,4.85,Registered 1 months              0 days,,20,25~40,2015-02-28
101,LionwareTradingCo,5,Registered 1 years 0 months             On Vacation Mode since 14 hours,,4,1~2,2015-02-28
102,PremiumSpores,5,Registered 12 days              1 days,,4,3~5,2015-02-28
103,HollandsHerbs,5.00,Registered 16 days              0 days,,3,15~25,2015-02-28
104,Cannaseed,4.83,Registered 1 years 0 months              2 days,,3,15~25,2015-02-28
105,starrynight,4.923,Registered 1 years 1 months              0 days,,14,500~1000,2015-02-28
106,HumboldtsFinest,4.971,Registered 1 years 2 months              0 days,,1,1000~1500,2015-02-28
107,salamalejkum,4.86,Registered 1 years 0 months              0 days,,89,200~300,2015-02-28
108,Angelina,4.908,Registered 1 years 0 months              0 days,,21,1000~1500,2015-02-28
109,panacea,4.850,Registered 7 months              0 days,,12,1000~1500,2015-02-28
110,rainbowbear,4.97,Registered 1 years 0 months              0 days,,18,200~300,2015-02-28
111,blackhand,4.996,Registered 1 years 2 months              0 days,,120,500~1000,2015-02-28
112,Pleatherette,5.00,Registered 3 months              0 days,,1,25~40,2015-02-28
113,DrEarnhardt,4.809,Registered 1 years 2 months              0 days,,39,2000~3000,2015-02-28
114,AustralianHash,5.00,Registered 11 months              0 days,,4,200~300,2015-02-28
115,TessellatedLSD,4.98,Registered 3 months              1 days,,5,150~200,2015-02-28
116,sayno2drugs,4.988,Registered 1 years 0 months              0 days,,12,500~1000,2015-02-28
117,karmasyndicate,4.958,Registered 4 months              0 days,,35,500~1000,2015-02-28
118,subzero!!,5,Registered 1 months              0 days,,9,10~15,2015-02-28
119,whiteyford,4.943,Registered 1 years 2 months              0 days,,27,500~1000,2015-02-28
120,RichPorter,4.93,Registered 1 years 2 months              0 days,,6,150~200,2015-02-28
121,SomeonewhoISme,5.00,Registered 3 months              0 days,,7,200~300,2015-02-28
122,goku420,4.93,Registered 1 months              0 days,,4,15~25,2015-02-28
123,UrLocalBudTender,,Registered 1 days              0 days,,6,0,2015-02-28
124,krautling,4.96,Registered 8 months              0 days,,7,200~300,2015-02-28
125,OzJuice,5.00,Registered 3 months              0 days,,36,15~25,2015-02-28
126,Republic,5.00,Registered 1 years 0 months              0 days,,2,100~150,2015-02-28
127,Thefairtrader,4.61,Registered 1 years 0 months              0 days,,30,300~500,2015-02-28
128,Praetorian,4.985,Registered 1 years 1 months              0 days,,7,500~1000,2015-02-28
129,digimon,5.00,Registered 5 months              0 days,,6,100~150,2015-02-28
