,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              0 days,,29,300~500,2014-12-15
1,brother_satellite,,Registered 3 days              0 days,,7,0,2014-12-15
2,HumboldtFarms,4.948,Registered 3 months              0 days,,25,500~1000,2014-12-15
3,DeWeed,4.91,Registered 7 months              0 days,,3,70~100,2014-12-15
4,ProxyKing,,Registered 2 months              4 days,,4, 1~2,2014-12-15
5,MITAK,5.00,Registered 2 months              0 days,,12,15~25,2014-12-15
6,-TarNation-,5.00,Registered 29 days              0 days,,4,25~40,2014-12-15
7,GrandWizardsLair,4.98,Registered 10 months              0 days,,10,200~300,2014-12-15
8,littlegoblin,4.94,Registered 9 months              0 days,,18,300~500,2014-12-15
9,Rebel_Alliance,4.989,Registered 10 months              0 days,,7,500~1000,2014-12-15
10,ThePartyDepot,5.00,Registered 7 months              2 days,,2,100~150,2014-12-15
11,cossacks,4.98,Registered 9 months              1 days,,3,500~1000,2014-12-15
12,reximusmaximus,5.00,Registered 1 months              0 days,,8,100~150,2014-12-15
13,SeattlesBest,4.973,Registered 1 years 0 months             On Vacation Mode since 6 hours,,9,500~1000,2014-12-15
14,checkpoint,4.94,Registered 10 months              0 days,,37,100~150,2014-12-15
15,Comebackhaze48,4.91,Registered 7 months              1 days,,30,100~150,2014-12-15
16,AGP,4.94,Registered 9 months              0 days,,4,150~200,2014-12-15
17,Top_Gear_UK,4.863,Registered 10 months              0 days,,64,1000+,2014-12-15
18,RCsupplierAG,4.77,Registered 1 months              0 days,,4,100~150,2014-12-15
19,HappyHippy2.0,4.98,Registered 9 months              0 days,,26,200~300,2014-12-15
20,AmsterdamOnline,4.98,Registered 3 months              0 days,,20,70~100,2014-12-15
21,hogstandard,4.93,Registered 8 months              0 days,,8,70~100,2014-12-15
22,xinhai,4.968,Registered 10 months              0 days,,13,1000+,2014-12-15
23,CashCo,5.00,Registered 10 months              1 days,,9,100~150,2014-12-15
24,indianpilldaddy,5.00,Registered 10 months              0 days,,141,150~200,2014-12-15
25,RealAidoneus,5.00,Registered 9 months              0 days,,3,200~300,2014-12-15
26,TestSubject,5.00,Registered 10 months              0 days,,3,55~70,2014-12-15
27,Perron,5.00,Registered 3 months              0 days,,24,300~500,2014-12-15
28,GoingPostal,4.963,Registered 11 months              0 days,,97,1000+,2014-12-15
29,Dimercurio,5.000,Registered 8 months              0 days,,15,500~1000,2014-12-15
30,MrKidX,4.95,Registered 7 months              0 days,,11,55~70,2014-12-15
31,themoneyteam777,,,,,,2014-12-15
32,weed4you,4.998,Registered 11 months              0 days,,6,500~1000,2014-12-15
33,HumboldtHerbs,5,Registered 2 months              0 days,,20,3~5,2014-12-15
34,pharmerjo,4.96,Registered 9 months              2 days,,6,200~300,2014-12-15
35,purebase,4.86,Registered 6 months              0 days,,12,200~300,2014-12-15
36,WALLSTREETx2,5.000,Registered 10 months              0 days,,26,1000+,2014-12-15
37,mollyjohnson,4.71,Registered 9 months              0 days,,2,100~150,2014-12-15
38,OregonTrail,5,Registered 25 days              0 days,,1,6~10,2014-12-15
39,knappen,5,Registered 1 months              2 days,,7,6~10,2014-12-15
40,TheXFactor,4.94,Registered 6 months              1 days,,11,150~200,2014-12-15
41,t3h_fonz,5.00,Registered 29 days              0 days,,18,25~40,2014-12-15
42,1dboladay,4.23,Registered 9 months              3 days,,14,25~40,2014-12-15
43,bcndrugs,4.679,Registered 5 months              0 days,,7,500~1000,2014-12-15
44,OrangeHill,5,Registered 26 days              0 days,,1,3~5,2014-12-15
45,Addyshack,4.968,Registered 11 months              0 days,,11,1000+,2014-12-15
46,AussieExpress,5.00,Registered 7 months             On Vacation Mode since 7 hours,,1,25~40,2014-12-15
47,Mann-Drog,4.95,Registered 3 months              0 days,,1,70~100,2014-12-15
48,Meds2Buy,5.00,Registered 6 months              0 days,,82,40~55,2014-12-15
49,tinacmarks,5,Registered 13 days              0 days,,61,1~2,2014-12-15
50,HighGirl,5,Registered 1 months              0 days,,1,1~2,2014-12-15
51,Fire_Fire,,,,,,2014-12-15
52,mampulver,5,Registered 5 days              0 days,,6,1~2,2014-12-15
53,babykale420,4.97,Registered 10 months              0 days,,19,200~300,2014-12-15
54,summertime,4.949,Registered 1 years 0 months              0 days,,10,1000+,2014-12-15
55,WeRoll,4.84,Registered 11 months              0 days,,6,300~500,2014-12-15
56,mossman,5,Registered 6 months              1 days,,1,6~10,2014-12-15
57,cocktails,5,Registered 23 days              0 days,,9,6~10,2014-12-15
58,Premiumgear,5.00,Registered 8 months              0 days,,15,200~300,2014-12-15
59,bostongeorge14,4.93,Registered 3 months              0 days,,46,500~1000,2014-12-15
60,CrazedChemist,5.00,Registered 1 months              0 days,,12,40~55,2014-12-15
61,sereal,4.98,Registered 1 years 0 months              0 days,,35,100~150,2014-12-15
62,laflamablanca101,4.74,Registered 13 days              0 days,,4,25~40,2014-12-15
63,ShopAgent,4.77,Registered 8 months              0 days,,58,150~200,2014-12-15
64,T5_NBOMe,4.43,Registered 10 months              0 days,,30,70~100,2014-12-15
65,Walt-Disney,4.97,Registered 1 months              0 days,,8,40~55,2014-12-15
66,Flyfelix,4.99,Registered 11 months              1 days,,6,150~200,2014-12-15
67,blow,4.77,Registered 5 months              0 days,,17,100~150,2014-12-15
68,brownjames,5.00,Registered 10 months              0 days,,6,100~150,2014-12-15
69,SocksRocksLocks,4.95,Registered 11 months              0 days,,14,100~150,2014-12-15
70,AngelEyes,4.99,Registered 1 years 0 months              0 days,,8,200~300,2014-12-15
71,rx4cheap,5.00,Registered 7 months              0 days,,7,100~150,2014-12-15
72,theblossom,4.97,Registered 9 months              0 days,,26,150~200,2014-12-15
73,Recoil,4.94,Registered 3 months              1 days,,4,100~150,2014-12-15
74,dgslabz,4.978,Registered 10 months              1 days,,25,1000+,2014-12-15
75,androgenie,4.84,Registered 10 months              0 days,,3,70~100,2014-12-15
76,WeedSamaritan,4.849,Registered 10 months              0 days,,16,1000+,2014-12-15
77,KushDepot,4.91,Registered 10 months              4 days,,4,70~100,2014-12-15
78,dirt_cheap_china,5,Registered 1 months              0 days,,35,3~5,2014-12-15
79,JimmytheGent,4.99,Registered 5 months              0 days,,8,300~500,2014-12-15
80,craigman,5.00,Registered 7 months              0 days,,16,25~40,2014-12-15
81,AL-LADin,5.00,Registered 5 months             On Vacation Mode since 9 hours,,6,55~70,2014-12-15
82,shoeshunge,4.98,Registered 7 months              1 days,,5,300~500,2014-12-15
83,Quantum.Black.Widow,4.93,Registered 9 months              2 days,,31,300~500,2014-12-15
