,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,DeWeed,,,,,,2014-10-17
1,ProxyKing,,,,,,2014-10-17
2,MITAK,5,Registered 12 days              20 hours,,14,6~10,2014-10-17
3,aneaglemum,5.00,Registered 8 months 18 days              4 hours,,1,25~40,2014-10-17
4,GrandWizardsLair,4.98,Registered 8 months 20 days              4 hours,,7,200~300,2014-10-17
5,SeattlesBest,4.96,Registered 10 months 11 days              10 hours,,20,300~500,2014-10-17
6,GermanTerminal,4.975,Registered 8 months 27 days              5 days,,35,500~1000,2014-10-17
7,hogstandard,5.00,Registered 7 months 0 days              15 hours,,8,55~70,2014-10-17
8,xinhai,4.967,Registered 8 months 7 days              4 hours,,10,1000+,2014-10-17
9,CashCo,,,,,,2014-10-17
10,indianpilldaddy,,,,,,2014-10-17
11,mob-wives,5,Registered 23 days              3 hours,,9,3~5,2014-10-17
12,Perron,5.00,Registered 1 months 23 days              7 hours,,27,100~150,2014-10-17
13,GoingPostal,4.966,Registered 10 months 1 days              8 hours,,95,1000+,2014-10-17
14,Dimercurio,5.00,Registered 6 months 15 days              0 hours,,8,300~500,2014-10-17
15,weed4you,5.00,Registered 9 months 27 days              0 hours,,6,300~500,2014-10-17
16,earthworld777,,,,,,2014-10-17
17,purebase,4.83,Registered 4 months 18 days              3 hours,,7,100~150,2014-10-17
18,WALLSTREETx2,5.000,Registered 8 months 3 days              13 hours,,12,1000+,2014-10-17
19,VoucherExpress,4.90,Registered 4 months 28 days              4 hours,,14,150~200,2014-10-17
20,TOPSHOP,5.00,Registered 2 months 0 days              2 hours,,16,15~25,2014-10-17
21,CornerApothecary,5.00,Registered 7 months 23 days              8 hours,,5,55~70,2014-10-17
22,Addyshack,4.973,Registered 9 months 23 days              12 hours,,18,500~1000,2014-10-17
23,Meds2Buy,4.50,Registered 4 months 13 days              1 days 9 hours,,62,15~25,2014-10-17
24,babykale420,4.97,Registered 8 months 9 days              3 hours,,11,150~200,2014-10-17
