,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 3 months              0 days,,74,1000~1500,2015-06-04
1,HumboldtFarms,4.911,Registered 9 months              0 days,,49,3000~4000,2015-06-04
2,ReDEyE,5.00,Registered 5 months              0 days,,5,300~500,2015-06-04
3,savagecat,,Registered 23 days              0 days,,0, 1~2,2015-06-04
4,GrandWizardsLair,4.98,Registered 1 years 4 months              0 days,,4,500~1000,2015-06-04
5,Rebel_Alliance,4.993,Registered 1 years 3 months              0 days,,7,1000~1500,2015-06-04
6,Sir-ACAB,5.00,Registered 1 years 4 months              0 days,,3,150~200,2015-06-04
7,reximusmaximus,4.999,Registered 6 months             On Vacation Mode since 7 hours,,12,1000~1500,2015-06-04
8,SeattlesBest,4.964,Registered 1 years 5 months              0 days,,27,500~1000,2015-06-04
9,checkpoint,4.99,Registered 1 years 4 months              0 days,,19,500~1000,2015-06-04
10,AGP,4.95,Registered 1 years 2 months              0 days,,3,150~200,2015-06-04
11,Top_Gear_UK,4.917,Registered 1 years 3 months              0 days,,30,3000~4000,2015-06-04
12,HappyHippy2.0,4.96,Registered 1 years 3 months              1 days,,19,300~500,2015-06-04
13,galaxytreez,5.00,Registered 3 months              0 days,,9,40~55,2015-06-04
14,Kleo,5,Registered 4 days              0 days,,10,6~10,2015-06-04
15,dmvnationsupply,5,Registered 3 months              0 days,,8,3~5,2015-06-04
16,hogstandard,4.97,Registered 1 years 2 months              0 days,,6,200~300,2015-06-04
17,xinhai,4.976,Registered 1 years 3 months              0 days,,11,2000~3000,2015-06-04
18,CashCo,5.00,Registered 1 years 3 months              0 days,,18,200~300,2015-06-04
19,indianpilldaddy,5.00,Registered 1 years 3 months              0 days,,166,300~500,2015-06-04
20,RealAidoneus,4.98,Registered 1 years 3 months              2 days,,5,300~500,2015-06-04
21,TestSubject,5.00,Registered 1 years 3 months              1 days,,0,150~200,2015-06-04
22,GoingPostal,4.963,Registered 1 years 5 months              0 days,,117,4000~5000,2015-06-04
23,Dimercurio,5.000,Registered 1 years 1 months              0 days,,8,1000~1500,2015-06-04
24,MrKidX,4.97,Registered 1 years 1 months              0 days,,11,200~300,2015-06-04
25,plugsister,5,Registered 1 months              3 days,,9,10~15,2015-06-04
26,weed4you,4.998,Registered 1 years 5 months              1 days,,6,500~1000,2015-06-04
27,OzAlpha,4.935,Registered 1 years 3 months              0 days,,17,500~1000,2015-06-04
28,pharmerjo,4.95,Registered 1 years 2 months              0 days,,6,300~500,2015-06-04
29,WALLSTREETx2,5.000,Registered 1 years 3 months              0 days,,10,3000~4000,2015-06-04
30,DonTuriddu,4.73,Registered 1 years 1 months              0 days,,14,500~1000,2015-06-04
31,mollyjohnson,4.69,Registered 1 years 3 months              2 days,,4,150~200,2015-06-04
32,OregonTrail,5.00,Registered 6 months              0 days,,8,500~1000,2015-06-04
33,DevilWeedSeeds,4.83,Registered 1 years 6 months              0 days,,6,150~200,2015-06-04
34,hanspoel,4.99,Registered 1 years 4 months             On Vacation Mode since 1 days 1 hours,,6,200~300,2015-06-04
35,bcndrugs,4.599,Registered 10 months              0 days,,8,1000~1500,2015-06-04
36,AussieExpress,4.99,Registered 1 years 0 months              0 days,,3,100~150,2015-06-04
37,Meds2Buy,4.77,Registered 12 months              0 days,,82,150~200,2015-06-04
38,tinacmarks,4.71,Registered 6 months              0 days,,64,15~25,2015-06-04
