,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,32,500~1000,2015-01-29
1,brother_satellite,4.70,Registered 1 months              5 days,,10,25~40,2015-01-29
2,HumboldtFarms,4.935,Registered 5 months              0 days,,28,1000~1500,2015-01-29
3,ReDEyE,5.00,Registered 1 months              0 days,,6,15~25,2015-01-29
4,MITAK,5.00,Registered 3 months              2 days,,18,25~40,2015-01-29
5,littlegoblin,4.91,Registered 11 months              0 days,,19,300~500,2015-01-29
6,Rebel_Alliance,4.991,Registered 11 months              0 days,,7,500~1000,2015-01-29
7,reximusmaximus,5.00,Registered 2 months              0 days,,8,300~500,2015-01-29
8,checkpoint,4.96,Registered 1 years 0 months              0 days,,15,200~300,2015-01-29
9,Comebackhaze48,4.80,Registered 8 months              0 days,,31,150~200,2015-01-29
10,Top_Gear_UK,4.902,Registered 11 months              0 days,,66,1000~2000,2015-01-29
11,HappyHippy2.0,4.97,Registered 11 months              0 days,,17,200~300,2015-01-29
12,CoolStoryBabe,,Registered 0 days              0 days,,1,0,2015-01-29
13,AmsterdamOnline,4.99,Registered 5 months              4 days,,12,150~200,2015-01-29
14,hogstandard,4.98,Registered 10 months              0 days,,5,100~150,2015-01-29
15,RivendellOrganics,5.00,Registered 21 days              0 days,,2,25~40,2015-01-29
16,xinhai,4.972,Registered 11 months              1 days,,12,1000~2000,2015-01-29
17,moderationiskey,5,Registered 1 months              0 days,,6,10~15,2015-01-29
18,CashCo,5.00,Registered 11 months              0 days,,17,150~200,2015-01-29
19,indianpilldaddy,5.00,Registered 11 months              0 days,,155,200~300,2015-01-29
20,Herbe,3,Registered 19 days              6 days,,14,3~5,2015-01-29
21,RealAidoneus,4.99,Registered 11 months              2 days,,3,200~300,2015-01-29
22,Perron,4.99,Registered 5 months              0 days,,17,300~500,2015-01-29
23,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-29
24,MrKidX,4.95,Registered 9 months              0 days,,10,100~150,2015-01-29
25,themoneyteam777,4.96,Registered 6 months              0 days,,13,70~100,2015-01-29
26,weed4you,4.998,Registered 1 years 1 months              1 days,,6,500~1000,2015-01-29
27,HumboldtHerbs,5,Registered 3 months              1 days,,20,10~15,2015-01-29
