,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,,,,,,2014-09-30
1,DeWeed,4.89,Registered 5 months 3 days              2 days 12 hours,,1,70~100,2014-09-30
2,Comebackhaze48,4.96,Registered 4 months 19 days              0 hours,,22,40~55,2014-09-30
3,DevilWeedSeeds,4.76,Registered 9 months 28 days              18 hours,,2,70~100,2014-09-30
4,Eos,4.99,Registered 8 months 18 days              21 hours,,7,200~300,2014-09-30
5,InfinityBeyond,,Registered 8 months 19 days              3 months 21 days,,1, 1~2,2014-09-30
6,WestCoastCure,4.78,Registered 4 months 7 days              9 hours,,12,100~150,2014-09-30
7,xedov,3,Registered 5 months 23 days              3 months 8 days,,9,6~10,2014-09-30
8,Hanffrei,5.00,Registered 7 months 8 days              1 months 9 days,,2,15~25,2014-09-30
9,MoodyMayhem,,,,,,2014-09-30
10,SweetMeats,4,Registered 8 months 26 days              7 months 22 days,,2,6~10,2014-09-30
11,spdr001,,,,,,2014-09-30
12,Cannaseed,4.83,Registered 8 months 1 days              5 days,,3,10~15,2014-09-30
13,Angelina,4.891,Registered 8 months 0 days              2 days 23 hours,,11,500~1000,2014-09-30
14,samedaydispatch,,Registered 7 months 7 days              2 months 19 days,,1,0,2014-09-30
15,igi123,,,,,,2014-09-30
16,pflegerin,4.69,Registered 9 months 8 days              10 hours,,1,25~40,2014-09-30
17,Republic,,,,,,2014-09-30
18,TheKushLife,5,Registered 8 months 9 days              14 hours,,3,1~2,2014-09-30
19,ChronicChef,5.00,Registered 5 months 1 days              14 days,,3,10~15,2014-09-30
20,Reverend_Green,5,Registered 1 months 16 days              0 hours,,1,1~2,2014-09-30
21,SiriousHash,4.77,Registered 7 months 21 days              2 months 18 days,,4,70~100,2014-09-30
22,MrGreeen,5.00,Registered 5 months 25 days              4 hours,,8,25~40,2014-09-30
23,MsStoner,,,,,,2014-09-30
24,Marleys,4.84,Registered 7 months 13 days              1 hours,,18,150~200,2014-09-30
25,EscrowLand,5,Registered 3 months 3 days              2 months 4 days,,4,6~10,2014-09-30
26,weednation,5.00,Registered 7 months 25 days              1 hours,,1,150~200,2014-09-30
27,missgreen,5.00,Registered 7 months 17 days              2 days 10 hours,,2,15~25,2014-09-30
28,UKGrowers,4.95,Registered 3 months 12 days              5 hours,,6,100~150,2014-09-30
29,Oatmeal~Wookiee,,,,,,2014-09-30
30,Christy_Nugs,5.00,Registered 6 months 6 days              17 hours,,2,200~300,2014-09-30
31,SteaksnGravy,,,,,,2014-09-30
32,bigbudsforyou,5,Registered 2 months 4 days              1 hours,,3,6~10,2014-09-30
33,Lemsip,4.79,Registered 4 months 6 days              6 days,,1,100~150,2014-09-30
34,Datgurlgo,4,Registered 6 months 22 days              4 days,,6,10~15,2014-09-30
35,SeattlesBestCannabis,5.00,Registered 3 months 6 days              1 days 16 hours,,5,150~200,2014-09-30
