,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,shoeshunge,4.98,Registered 5 months 11 days              22 hours,,9,200~300,2014-10-03
1,ucard,4.93,Registered 8 months 27 days              12 hours,,4,40~55,2014-10-03
2,blackhand,4.99,Registered 9 months 21 days              11 hours,,118,500~1000,2014-10-03
3,fakeasanything,4.84,Registered 7 months 12 days              2 hours,,5,300~500,2014-10-03
4,Mike,4.71,Registered 9 months 13 days              2 hours,,61,25~40,2014-10-03
5,agora,,,,0,0,2014-10-03
6,Doritos,4.83,Registered 4 months 1 days              0 hours,,14,200~300,2014-10-03
7,KryptykOG,4.93,Registered 9 months 2 days              4 hours,,40,200~300,2014-10-03
8,passman,4.947,Registered 9 months 12 days              10 hours,,133,1000+,2014-10-03
9,arctic,4.97,Registered 7 months 20 days              4 hours,,4,150~200,2014-10-03
10,Packstation24,5,Registered 14 days              8 days,,8,1~2,2014-10-03
11,RagnarLodbrok,4.94,Registered 5 months 13 days              1 days 13 hours,,31,200~300,2014-10-03
12,sunnysideup,4.88,Registered 7 months 13 days              2 days 6 hours,,5,70~100,2014-10-03
13,Ace_Of_Spades,4.94,Registered 7 months 4 days              2 hours,,15,200~300,2014-10-03
14,stussy,5.00,Registered 4 months 12 days              12 hours,,19,150~200,2014-10-03
15,space100...,5,Registered 5 months 1 days              1 hours,,34,15~25,2014-10-03
16,RastainPeace,4.96,Registered 8 months 24 days              6 hours,,31,40~55,2014-10-03
17,MagicHat,4.82,Registered 9 months 13 days              8 hours,,49,300~500,2014-10-03
18,cyberzen,4.87,Registered 8 months 12 days              15 hours,,166,500~1000,2014-10-03
19,smart666tiger,4.69,Registered 8 months 22 days              1 days 12 hours,,63,200~300,2014-10-03
20,gaioso,5,Registered 9 days              2 hours,,28,1~2,2014-10-03
21,captainkirk,4.991,Registered 6 months 17 days              0 hours,,318,1000+,2014-10-03
22,fake,4.791,Registered 9 months 8 days              17 hours,,517,1000+,2014-10-03
23,optiman,5.00,Registered 8 months 2 days              0 hours,,151,300~500,2014-10-03
24,ToddtheGuy,4.28,Registered 6 months 27 days              10 hours,,31,70~100,2014-10-03
25,VendingSolutions,4.19,Registered 8 months 23 days              6 days,,11,25~40,2014-10-03
26,livinglarge,5.00,Registered 8 months 25 days              0 hours,,76,200~300,2014-10-03
27,ThePurpleLotus,4.75,Registered 8 months 6 days              0 hours,,18,100~150,2014-10-03
28,autosafe,5,Registered 9 months 14 days              11 hours,,16,3~5,2014-10-03
29,RepAAA,4.96,Registered 9 months 13 days              0 hours,,145,150~200,2014-10-03
30,~BigBoy,4.98,Registered 3 months 22 days              0 hours,,23,150~200,2014-10-03
31,starlight,4.87,Registered 7 months 17 days              8 hours,,35,200~300,2014-10-03
32,canadasunshine,4.92,Registered 6 months 17 days              0 hours,,19,300~500,2014-10-03
33,echo,5.00,Registered 6 months 15 days              1 hours,,20,150~200,2014-10-03
34,funnyreeferman,4.86,Registered 4 months 6 days              3 hours,,21,25~40,2014-10-03
35,Aracay,5.00,Registered 7 months 16 days              4 hours,,109,25~40,2014-10-03
36,Black_Label,5.00,Registered 7 months 27 days              3 hours,,2,25~40,2014-10-03
37,AsianVixene,5,Registered 4 months 9 days              13 hours,,65,6~10,2014-10-03
38,HigherGroundsNL,4.79,Registered 8 months 15 days              3 hours,,24,200~300,2014-10-03
39,FakeMarket,4.97,Registered 9 months 25 days              7 hours,,75,200~300,2014-10-03
40,Bigdeal100,4.97,Registered 7 months 7 days              17 hours,,228,70~100,2014-10-03
41,PerfectScans,5,Registered 9 months 25 days              13 hours,,15,6~10,2014-10-03
42,businessdude,4.89,Registered 7 months 20 days              19 hours,,17,100~150,2014-10-03
43,AmicoFriz,4.81,Registered 7 months 4 days              6 hours,,11,200~300,2014-10-03
44,gork,4.62,Registered 8 months 18 days              9 hours,,10,15~25,2014-10-03
45,Good-IDs,4.38,Registered 7 months 6 days              3 hours,,2,25~40,2014-10-03
46,5588,5.00,Registered 7 months 5 days              1 hours,,42,500~1000,2014-10-03
