,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,34,500~1000,2015-01-16
1,brother_satellite,4.94,Registered 1 months              0 days,,11,25~40,2015-01-16
2,HumboldtFarms,4.953,Registered 4 months              0 days,,30,500~1000,2015-01-16
3,ReDEyE,,Registered 1 months              1 days,,5, 1~2,2015-01-16
4,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-16
5,-TarNation-,4.63,Registered 2 months             On Vacation Mode since 3 hours                             |  Restricted/scamming investigation.,,11,70~100,2015-01-16
6,GrandWizardsLair,4.97,Registered 11 months              0 days,,8,300~500,2015-01-16
7,littlegoblin,4.90,Registered 10 months              0 days,,19,300~500,2015-01-16
8,Rebel_Alliance,4.990,Registered 11 months              0 days,,6,500~1000,2015-01-16
9,checkpoint,4.96,Registered 11 months              0 days,,29,150~200,2015-01-16
10,Top_Gear_UK,4.892,Registered 11 months              0 days,,64,1000~2000,2015-01-16
11,HappyHippy2.0,4.99,Registered 11 months              0 days,,21,200~300,2015-01-16
12,AmsterdamOnline,4.99,Registered 4 months              0 days,,23,100~150,2015-01-16
13,hogstandard,4.97,Registered 10 months              0 days,,7,100~150,2015-01-16
14,xinhai,4.971,Registered 11 months              0 days,,13,1000~2000,2015-01-16
15,CashCo,5.00,Registered 11 months              0 days,,17,100~150,2015-01-16
16,indianpilldaddy,5.00,Registered 11 months              0 days,,154,200~300,2015-01-16
17,Herbe,,Registered 6 days              0 days,,14,0,2015-01-16
18,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-16
19,themoneyteam777,4.96,Registered 5 months              0 days,,12,70~100,2015-01-16
20,purebase,4.86,Registered 7 months              0 days,,12,200~300,2015-01-16
21,WALLSTREETx2,4.997,Registered 11 months              0 days,,18,2000~3000,2015-01-16
22,mollyjohnson,4.71,Registered 11 months              0 days,,2,150~200,2015-01-16
23,OregonTrail,5.00,Registered 1 months              0 days,,4,40~55,2015-01-16
24,knappen,5.00,Registered 2 months              0 days,,7,10~15,2015-01-16
25,bcndrugs,4.673,Registered 6 months              0 days,,6,1000~1500,2015-01-16
26,AmsterdamExport,5.00,Registered 2 months              0 days,,10,100~150,2015-01-16
27,Meds2Buy,4.94,Registered 7 months              0 days,,82,40~55,2015-01-16
28,Kiefernzapfen,4.93,Registered 2 months              0 days,,5,70~100,2015-01-16
29,tripledip,4.88,Registered 3 months              0 days,,8,15~25,2015-01-16
30,babykale420,4.98,Registered 11 months              0 days,,23,200~300,2015-01-16
31,summertime,4.950,Registered 1 years 1 months              0 days,,12,1000~1500,2015-01-16
32,WeRoll,4.84,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-16
33,cocktails,4.94,Registered 1 months              0 days,,17,100~150,2015-01-16
34,Premiumgear,5.00,Registered 10 months              0 days,,14,200~300,2015-01-16
35,bostongeorge14,4.872,Registered 4 months              0 days,,64,500~1000,2015-01-16
36,CrazedChemist,5.00,Registered 2 months              0 days,,24,100~150,2015-01-16
37,sereal,4.98,Registered 1 years 1 months              0 days,,36,150~200,2015-01-16
38,tomsmith0626,4.89,Registered 11 months              0 days,,37,150~200,2015-01-16
39,ShopAgent,4.76,Registered 9 months              0 days,,58,150~200,2015-01-16
40,T5_NBOMe,4.69,Registered 11 months              0 days,,29,200~300,2015-01-16
41,Flyfelix,4.99,Registered 1 years 0 months              0 days,,6,150~200,2015-01-16
42,blow,4.79,Registered 6 months              0 days,,19,150~200,2015-01-16
43,brownjames,4.95,Registered 11 months              0 days,,5,150~200,2015-01-16
44,SocksRocksLocks,4.95,Registered 1 years 0 months              0 days,,6,100~150,2015-01-16
45,chipzahoy,4.955,Registered 7 months              0 days,,58,500~1000,2015-01-16
46,CocaParis,4.98,Registered 1 years 0 months              0 days,,11,100~150,2015-01-16
47,rx4cheap,5.00,Registered 8 months              0 days,,7,150~200,2015-01-16
48,theblossom,4.99,Registered 10 months              0 days,,28,200~300,2015-01-16
49,dgslabz,4.979,Registered 11 months              2 days,,25,1000~2000,2015-01-16
50,androgenie,4.85,Registered 11 months              0 days,,3,100~150,2015-01-16
51,NordicShrooms,4.96,Registered 11 months              1 days,,3,100~150,2015-01-16
52,Boggalertz2,5,Registered 17 days              0 days,,6,1~2,2015-01-16
53,dirt_cheap_china,5,Registered 2 months              3 days,,36,10~15,2015-01-16
54,JimmytheGent,4.99,Registered 6 months              0 days,,9,300~500,2015-01-16
55,craigman,5.00,Registered 8 months              0 days,,14,55~70,2015-01-16
56,InsideTheWhale,4.95,Registered 9 months              0 days,,91,300~500,2015-01-16
57,ladyskywalker,5.00,Registered 6 months              0 days,,7,200~300,2015-01-16
58,AL-LADin,4.96,Registered 6 months              1 days,,9,70~100,2015-01-16
59,OzymandiasPharma,5,Registered 24 days              0 days,,10,6~10,2015-01-16
60,Quantum.Black.Widow,4.93,Registered 10 months              1 days,,32,300~500,2015-01-16
61,Persephone,5.00,Registered 2 months              0 days,,2,15~25,2015-01-16
62,thomascheer,5.00,Registered 1 months              0 days,,163,15~25,2015-01-16
63,CDARWIN,4.96,Registered 2 months              0 days,,15,100~150,2015-01-16
64,sweshroom,4.97,Registered 11 months              2 days,,17,100~150,2015-01-16
65,etimbuk,4.79,Registered 2 months              0 days,,228,300~500,2015-01-16
66,Hollands-Best,4.87,Registered 8 months              0 days,,72,300~500,2015-01-16
67,AtomicLove,5.00,Registered 3 months              0 days,,16,150~200,2015-01-16
68,RealDope,4.90,Registered 7 months              1 days,,6,500~1000,2015-01-16
69,microgirlmonroe,,Registered 11 days              1 days,,16,0,2015-01-16
70,ImportDirect,4.97,Registered 10 months              0 days,,21,300~500,2015-01-16
71,Cannaseed,4.83,Registered 11 months              1 days,,3,15~25,2015-01-16
72,salamalejkum,4.95,Registered 11 months              0 days,,88,200~300,2015-01-16
73,OpenSource,5.00,Registered 1 years 1 months              3 days,,3,100~150,2015-01-16
74,pimpdaddydelux,4.75,Registered 3 months              0 days,,12,55~70,2015-01-16
75,CanadaCandy,4.96,Registered 9 months              0 days,,16,150~200,2015-01-16
76,blackhand,4.996,Registered 1 years 1 months              0 days,,120,500~1000,2015-01-16
77,TessellatedLSD,5.00,Registered 1 months              0 days,,5,100~150,2015-01-16
78,sayno2drugs,4.996,Registered 10 months              0 days,,11,500~1000,2015-01-16
79,karmasyndicate,5.00,Registered 3 months              0 days,,30,300~500,2015-01-16
80,whiteyford,4.948,Registered 1 years 0 months              0 days,,12,500~1000,2015-01-16
81,SomeonewhoISme,4.95,Registered 2 months              0 days,,3,150~200,2015-01-16
82,axa,5.00,Registered 11 months              0 days,,11,300~500,2015-01-16
83,krautling,4.96,Registered 7 months              0 days,,5,150~200,2015-01-16
84,HAPPYholland,4.858,Registered 10 months              0 days,,19,1000~2000,2015-01-16
85,Republic,5.00,Registered 11 months              0 days,,4,70~100,2015-01-16
86,creamsicle,4.74,Registered 6 months              0 days,,8,25~40,2015-01-16
87,Praetorian,4.97,Registered 11 months              0 days,,4,500~1000,2015-01-16
88,digimon,5.00,Registered 3 months              0 days,,3,70~100,2015-01-16
89,drdex,5.00,Registered 5 months              0 days,,3,40~55,2015-01-16
90,M-POWER,4.94,Registered 1 months              0 days,,39,100~150,2015-01-16
91,stiffstyles,5.00,Registered 10 months              0 days,,126,300~500,2015-01-16
92,UKChemicals,5.00,Registered 2 months              0 days,,7,15~25,2015-01-16
93,canadianforger,4.975,Registered 1 years 0 months              0 days,,43,500~1000,2015-01-16
94,fakeasanything,4.842,Registered 10 months              0 days,,6,500~1000,2015-01-16
95,b1g1mpact,4.89,Registered 11 months              0 days,,51,200~300,2015-01-16
96,Mike,4.54,Registered 1 years 0 months              0 days,,71,40~55,2015-01-16
97,Adderall,4.70,Registered 1 years 1 months              0 days,,15,40~55,2015-01-16
98,rabbithole,4.99,Registered 11 months              0 days,,0,300~500,2015-01-16
99,pureanduncut,4.93,Registered 4 months              0 days,,7,200~300,2015-01-16
100,MagicMan,5.00,Registered 2 months              0 days,,6,25~40,2015-01-16
101,Just_Say_Know,4.86,Registered 4 months              0 days,,7,300~500,2015-01-16
102,NorCoKing492,5,Registered 8 days              0 days,,2,3~5,2015-01-16
103,GetBTC,4.95,Registered 7 months              0 days,,29,150~200,2015-01-16
104,ProGear,4.95,Registered 4 months              0 days,,17,300~500,2015-01-16
105,sambalam8,4.95,Registered 11 months              0 days,,7,300~500,2015-01-16
106,GreatGalaxy,4,Registered 1 months              0 days,,75,10~15,2015-01-16
107,Renegade,4.93,Registered 11 months              0 days,,8,100~150,2015-01-16
108,GnarlyGnome,5.00,Registered 6 months              0 days,,7,15~25,2015-01-16
109,Talking_Tom,5.00,Registered 2 months              0 days,,9,25~40,2015-01-16
110,Doritos,4.74,Registered 7 months              1 days,,10,300~500,2015-01-16
111,nodnow,4.91,Registered 1 years 0 months              0 days,,4,100~150,2015-01-16
112,NextDayValium,5.00,Registered 10 months              0 days,,3,150~200,2015-01-16
113,OZ-TEAM,4.99,Registered 9 months              0 days,,11,300~500,2015-01-16
114,Halaburton,4.97,Registered 10 months              0 days,,4,70~100,2015-01-16
115,Carpet,4.87,Registered 4 months              0 days,,21,200~300,2015-01-16
116,Satire,4.78,Registered 7 months              1 days,,33,100~150,2015-01-16
117,Weedee_gonzales,4.94,Registered 2 months              0 days,,10,55~70,2015-01-16
118,theRoadLessToxic,5.00,Registered 1 months             On Vacation Mode since 0 hours,,18,40~55,2015-01-16
119,rumpelstilzzen,5,Registered 26 days              0 days,,6,6~10,2015-01-16
120,DRmagic,4.96,Registered 1 years 1 months              0 days,,8,100~150,2015-01-16
121,EZTest,4.95,Registered 11 months              0 days,,47,300~500,2015-01-16
122,europedrugs,4.91,Registered 9 months              0 days,,30,300~500,2015-01-16
123,Righteous,4.980,Registered 1 years 0 months              0 days,,19,1000~1500,2015-01-16
124,I_dont_know,5.00,Registered 1 years 0 months              0 days,,5,200~300,2015-01-16
125,HighENDD,4.88,Registered 1 years 0 months              0 days,,11,150~200,2015-01-16
