,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,33,300~500,2014-12-26
1,brother_satellite,5,Registered 15 days              0 days,,7,6~10,2014-12-26
2,HumboldtFarms,4.952,Registered 4 months              0 days,,31,500~1000,2014-12-26
3,MITAK,5.00,Registered 2 months              0 days,,15,25~40,2014-12-26
4,-TarNation-,5.00,Registered 1 months              1 days,,5,55~70,2014-12-26
5,GrandWizardsLair,4.97,Registered 10 months              0 days,,8,300~500,2014-12-26
6,Rebel_Alliance,4.990,Registered 10 months              0 days,,7,500~1000,2014-12-26
7,Comebackhaze48,4.92,Registered 7 months              1 days,,30,100~150,2014-12-26
8,Top_Gear_UK,4.881,Registered 10 months              0 days,,64,1000+,2014-12-26
9,RCsupplierAG,4.84,Registered 2 months              2 days,,2,100~150,2014-12-26
10,HappyHippy2.0,4.98,Registered 10 months              0 days,,23,200~300,2014-12-26
11,AmsterdamOnline,4.99,Registered 4 months              0 days,,15,100~150,2014-12-26
12,xinhai,4.970,Registered 10 months              0 days,,13,1000+,2014-12-26
13,CashCo,5.00,Registered 10 months              2 days,,9,100~150,2014-12-26
14,indianpilldaddy,5.00,Registered 10 months              0 days,,141,150~200,2014-12-26
15,TestSubject,5.00,Registered 10 months              0 days,,0,70~100,2014-12-26
16,Perron,5.00,Registered 4 months              0 days,,21,300~500,2014-12-26
17,GoingPostal,4.968,Registered 1 years 0 months              1 days,,97,1000+,2014-12-26
18,Dimercurio,5.000,Registered 8 months              0 days,,9,500~1000,2014-12-26
19,MrKidX,4.96,Registered 7 months              0 days,,7,70~100,2014-12-26
20,bartard,4.74,Registered 3 months              2 days,,13,40~55,2014-12-26
21,themoneyteam777,4.96,Registered 5 months              0 days,,12,70~100,2014-12-26
22,pharmerjo,4.94,Registered 9 months              0 days,,6,200~300,2014-12-26
23,OregonTrail,5.00,Registered 1 months              0 days,,4,15~25,2014-12-26
24,TheXFactor,4.95,Registered 6 months              0 days,,11,200~300,2014-12-26
25,CornerApothecary,5.00,Registered 10 months              0 days,,8,55~70,2014-12-26
26,1dboladay,4.23,Registered 9 months              4 days,,14,25~40,2014-12-26
27,tinacmarks,5,Registered 25 days              0 days,,70,3~5,2014-12-26
28,babykale420,4.98,Registered 10 months              0 days,,17,200~300,2014-12-26
29,summertime,4.948,Registered 1 years 0 months              0 days,,5,1000+,2014-12-26
30,WeRoll,4.85,Registered 11 months              0 days,,6,300~500,2014-12-26
31,bostongeorge14,4.894,Registered 3 months              0 days,,46,500~1000,2014-12-26
32,CrazedChemist,5.00,Registered 2 months              0 days,,11,55~70,2014-12-26
33,sereal,4.98,Registered 1 years 0 months              0 days,,35,100~150,2014-12-26
34,ShopAgent,4.77,Registered 8 months              0 days,,58,150~200,2014-12-26
35,T5_NBOMe,4.62,Registered 10 months              0 days,,28,100~150,2014-12-26
36,Flyfelix,4.99,Registered 1 years 0 months              0 days,,6,150~200,2014-12-26
37,chipzahoy,4.952,Registered 6 months              0 days,,85,500~1000,2014-12-26
38,CocaParis,4.98,Registered 1 years 0 months              0 days,,11,100~150,2014-12-26
39,theblossom,5.00,Registered 10 months              1 days,,28,150~200,2014-12-26
40,dgslabz,4.975,Registered 10 months              0 days,,24,1000+,2014-12-26
41,androgenie,4.85,Registered 10 months              2 days,,3,100~150,2014-12-26
42,WeedSamaritan,4.854,Registered 10 months              0 days,,16,1000+,2014-12-26
43,dirt_cheap_china,5,Registered 2 months              0 days,,35,6~10,2014-12-26
44,JimmytheGent,4.98,Registered 6 months              0 days,,10,300~500,2014-12-26
45,craigman,4.84,Registered 7 months              0 days,,15,40~55,2014-12-26
46,InsideTheWhale,4.99,Registered 8 months              0 days,,103,300~500,2014-12-26
47,AL-LADin,5.00,Registered 6 months              0 days,,10,55~70,2014-12-26
48,OzymandiasPharma,,Registered 2 days              0 days,,6,0,2014-12-26
49,Quantum.Black.Widow,4.93,Registered 10 months             On Vacation Mode since 3 hours,,31,300~500,2014-12-26
50,GoodmedsDK,4.99,Registered 7 months              0 days,,22,200~300,2014-12-26
51,Persephone,5.00,Registered 1 months              0 days,,3,15~25,2014-12-26
52,Hesh!,4.45,Registered 10 months              0 days,,17,10~15,2014-12-26
53,thomascheer,5,Registered 14 days              0 days,,139,3~5,2014-12-26
54,CDARWIN,4.94,Registered 1 months              0 days,,8,70~100,2014-12-26
55,etimbuk,4.62,Registered 1 months              0 days,,169,200~300,2014-12-26
56,Hollands-Best,4.85,Registered 7 months              0 days,,60,300~500,2014-12-26
57,AtomicLove,5.00,Registered 2 months              0 days,,13,100~150,2014-12-26
58,RealDope,4.92,Registered 6 months              0 days,,6,300~500,2014-12-26
59,LionwareTradingCo,,Registered 10 months              1 days,,1,0,2014-12-26
60,ImportDirect,4.95,Registered 10 months              0 days,,17,300~500,2014-12-26
61,Cannaseed,4.83,Registered 10 months              0 days,,3,15~25,2014-12-26
62,methaqualone,5.00,Registered 8 months              0 days,,4,100~150,2014-12-26
63,salamalejkum,4.92,Registered 10 months              0 days,,90,150~200,2014-12-26
64,OpenSource,5.00,Registered 1 years 0 months              0 days,,4,100~150,2014-12-26
65,Angelina,4.900,Registered 10 months              0 days,,21,1000+,2014-12-26
66,panacea,4.915,Registered 5 months              0 days,,12,500~1000,2014-12-26
67,pimpdaddydelux,4.71,Registered 2 months              0 days,,15,40~55,2014-12-26
68,rainbowbear,4.97,Registered 10 months              0 days,,22,150~200,2014-12-26
69,ProStudioEtLabore,5.00,Registered 9 months              0 days,,4,70~100,2014-12-26
70,Products4You,4.60,Registered 1 years 0 months              0 days,,38,55~70,2014-12-26
71,AustralianHash,5.00,Registered 9 months              0 days,,3,200~300,2014-12-26
72,sayno2drugs,4.998,Registered 10 months              0 days,,21,500~1000,2014-12-26
73,karmasyndicate,5.00,Registered 2 months              0 days,,30,300~500,2014-12-26
74,whiteyford,4.944,Registered 1 years 0 months              0 days,,13,500~1000,2014-12-26
75,RichPorter,4.92,Registered 1 years 0 months              1 days,,8,100~150,2014-12-26
76,SomeonewhoISme,5.00,Registered 1 months              0 days,,9,100~150,2014-12-26
77,axa,5.00,Registered 10 months              0 days,,11,300~500,2014-12-26
78,krautling,4.96,Registered 6 months              0 days,,3,100~150,2014-12-26
79,OzJuice,5,Registered 1 months              2 days,,18,6~10,2014-12-26
80,HAPPYholland,4.920,Registered 10 months              0 days,,19,1000+,2014-12-26
81,creamsicle,4.44,Registered 5 months              0 days,,6,25~40,2014-12-26
82,digimon,5.00,Registered 3 months              0 days,,5,70~100,2014-12-26
83,SnackTime,4.80,Registered 2 months              0 days,,7,200~300,2014-12-26
84,Bamsefar,5,Registered 10 days              2 days,,7,3~5,2014-12-26
85,M-POWER,5.00,Registered 15 days              0 days,,38,25~40,2014-12-26
86,roll_on,4.98,Registered 4 months              1 days,,4,150~200,2014-12-26
87,stiffstyles,5.00,Registered 10 months              0 days,,124,300~500,2014-12-26
88,UKChemicals,5,Registered 1 months              0 days,,7,6~10,2014-12-26
89,Iamapoorboytoo,4.60,Registered 10 months              0 days,,3,40~55,2014-12-26
90,canadianforger,4.97,Registered 1 years 0 months              0 days,,45,500~1000,2014-12-26
91,b1g1mpact,4.88,Registered 10 months              1 days,,51,200~300,2014-12-26
92,Mike,4.50,Registered 1 years 0 months              1 days,,66,40~55,2014-12-26
93,Adderall,4.68,Registered 1 years 0 months              0 days,,10,40~55,2014-12-26
94,pureanduncut,4.91,Registered 3 months              1 days,,2,100~150,2014-12-26
95,Just_Say_Know,4.87,Registered 3 months              0 days,,11,200~300,2014-12-26
96,GetBTC,4.94,Registered 6 months              1 days,,29,100~150,2014-12-26
97,ProGear,4.93,Registered 3 months              0 days,,19,200~300,2014-12-26
98,sambalam8,4.97,Registered 10 months              0 days,,8,200~300,2014-12-26
99,GreatGalaxy,5,Registered 7 days              0 days,,70,3~5,2014-12-26
100,mrniceguy2all,5,Registered 1 months              0 days,,16,10~15,2014-12-26
101,PurpleChemists,4.98,Registered 5 months              0 days,,1,150~200,2014-12-26
102,Talking_Tom,5.00,Registered 1 months              0 days,,11,15~25,2014-12-26
103,agora,,,,0,0,2014-12-26
104,usa2usadutchxtc,4.74,Registered 9 months              1 days,,6,100~150,2014-12-26
105,Doritos,4.76,Registered 6 months              1 days,,11,300~500,2014-12-26
106,batcountry,4.97,Registered 1 years 0 months              0 days,,9,100~150,2014-12-26
107,Halaburton,4.97,Registered 9 months              0 days,,4,70~100,2014-12-26
108,Carpet,4.96,Registered 3 months              0 days,,18,200~300,2014-12-26
109,clockmanagement,5,Registered 1 months              2 days,,7,3~5,2014-12-26
110,Satire,4.80,Registered 7 months              1 days,,25,100~150,2014-12-26
