,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              1 days,,72,1000~1500,2015-04-13
1,HumboldtFarms,4.928,Registered 7 months              0 days,,53,2000~3000,2015-04-13
2,ReDEyE,4.99,Registered 3 months              1 days,,7,200~300,2015-04-13
3,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,3,300~500,2015-04-13
4,littlegoblin,4.89,Registered 1 years 1 months              3 days,,16,500~1000,2015-04-13
5,Rebel_Alliance,4.992,Registered 1 years 1 months              0 days,,7,500~1000,2015-04-13
6,Sir-ACAB,5.00,Registered 1 years 3 months              0 days,,2,100~150,2015-04-13
7,TheImportStore,5.00,Registered 26 days              0 days,,7,70~100,2015-04-13
8,SeattlesBest,4.978,Registered 1 years 4 months              0 days,,23,500~1000,2015-04-13
9,AlphaOne,5,Registered 18 days              0 days,,5,6~10,2015-04-13
10,checkpoint,4.98,Registered 1 years 2 months              0 days,,19,300~500,2015-04-13
11,Comebackhaze48,4.75,Registered 11 months              0 days,,21,150~200,2015-04-13
12,Top_Gear_UK,4.916,Registered 1 years 1 months              0 days,,29,3000~4000,2015-04-13
13,HappyHippy2.0,4.96,Registered 1 years 1 months              0 days,,13,200~300,2015-04-13
14,galaxytreez,5.00,Registered 1 months              2 days,,9,15~25,2015-04-13
15,dmvnationsupply,,Registered 1 months              0 days,,1,0,2015-04-13
16,hogstandard,4.98,Registered 1 years 0 months              0 days,,5,150~200,2015-04-13
17,RivendellOrganics,4.95,Registered 3 months              0 days,,1,100~150,2015-04-13
18,xinhai,4.977,Registered 1 years 2 months              0 days,,15,2000~3000,2015-04-13
19,Doritos_Doritos,4.61,Registered 2 months              0 days,,22,25~40,2015-04-13
20,CashCo,5.00,Registered 1 years 1 months              0 days,,18,150~200,2015-04-13
21,indianpilldaddy,5.00,Registered 1 years 2 months              0 days,,157,300~500,2015-04-13
22,GoingPostal,4.963,Registered 1 years 3 months              0 days,,105,4000~5000,2015-04-13
23,Dimercurio,5.000,Registered 1 years 0 months              0 days,,9,1000~1500,2015-04-13
24,MrKidX,4.97,Registered 11 months              0 days,,12,200~300,2015-04-13
25,plugsister,5,Registered 6 days              0 days,,9,3~5,2015-04-13
26,MitchHedberg,5.00,Registered 22 days              0 days,,13,15~25,2015-04-13
27,weed4you,4.998,Registered 1 years 3 months              3 days,,6,500~1000,2015-04-13
28,HumboldtHerbs,5.00,Registered 6 months              0 days,,20,40~55,2015-04-13
29,goodfornothing,4.99,Registered 1 years 4 months              0 days,,57,200~300,2015-04-13
30,OzAlpha,4.98,Registered 1 years 1 months              0 days,,25,500~1000,2015-04-13
31,WALLSTREETx2,5.000,Registered 1 years 1 months              0 days,,6,3000~4000,2015-04-13
32,DonTuriddu,4.73,Registered 12 months              0 days,,14,300~500,2015-04-13
33,OregonTrail,5.00,Registered 4 months              0 days,,7,300~500,2015-04-13
