,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,MrandMrsSmith,4.82,20 days,,25,55~70,2014-07-29
1,Rebel_Alliance,4.99,5 hours,,7,300~500,2014-07-29
2,Sir-ACAB,5.00,4 days,,5,55~70,2014-07-29
3,ThePartyDepot,5.00,0 hours,,10,55~70,2014-07-29
4,checkpoint,4.71,4 hours,,36,25~40,2014-07-29
5,GermanTerminal,4.99,1 days 10 hours,,30,300~500,2014-07-29
6,indianpilldaddy,5.00,13 hours,,87,40~55,2014-07-29
7,remoutlet,4.90,2 days 19 hours,,14,70~100,2014-07-29
8,OzAlpha,5.00,2 days 3 hours,,13,150~200,2014-07-29
9,replicator,,12 hours,,14,0,2014-07-29
10,WALLSTREETx2,5.000,1 hours,,11,500~1000,2014-07-29
11,topdeals,4.62,4 months 15 days,,14,25~40,2014-07-29
12,CornerApothecary,5.00,11 hours,,4,40~55,2014-07-29
13,1dboladay,5.00,4 hours,,14,15~25,2014-07-29
14,Meds2Buy,5,2 days 9 hours,,59,1~2,2014-07-29
15,Subprime,,21 hours,,2, 1~2,2014-07-29
16,northernconnection,5.00,9 hours,,18,55~70,2014-07-29
17,PillfirePharmacy,5.00,17 hours,,14,100~150,2014-07-29
18,eurobrutha,,4 hours,,10, 1~2,2014-07-29
19,summertime,4.96,0 hours,,5,300~500,2014-07-29
20,WeRoll,4.77,14 hours,,6,200~300,2014-07-29
21,Premiumgear,5.00,11 hours,,22,100~150,2014-07-29
22,sereal,4.97,1 hours,,39,70~100,2014-07-29
23,Flyfelix,4.99,2 days 21 hours,,8,100~150,2014-07-29
24,brownjames,5.00,3 hours,,3,15~25,2014-07-29
25,rx4cheap,5.00,6 hours,,5,40~55,2014-07-29
26,CanadaDirect,4.12,2 days 4 hours,,14,15~25,2014-07-29
27,dgslabz,4.973,1 days 15 hours,,19,500~1000,2014-07-29
28,androgenie,5.00,4 days,,3,40~55,2014-07-29
29,craigman,5,3 hours,,6,1~2,2014-07-29
30,InsideTheWhale,4.99,0 hours,,88,150~200,2014-07-29
31,ladyskywalker,5.00,3 hours,,5,15~25,2014-07-29
32,shoeshunge,4.94,21 hours,,6,55~70,2014-07-29
33,GoodmedsDK,5.00,12 hours,,14,55~70,2014-07-29
34,sweshroom,4.90,8 hours,,16,25~40,2014-07-29
35,BlackBazar,4.40,2 days 0 hours,,17,100~150,2014-07-29
36,boosie5150,4.994,2 hours,,25,500~1000,2014-07-29
