,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,MrandMrsSmith,4.82,12 days,,25,40~55,2014-07-21
1,DeWeed,4.88,17 hours,,7,55~70,2014-07-21
2,GrandWizardsLair,4.95,4 hours,,2,150~200,2014-07-21
3,littlegoblin,4.98,21 hours,,4,55~70,2014-07-21
4,Sir-ACAB,5.00,21 hours,,5,40~55,2014-07-21
5,ThePartyDepot,5.00,1 days 15 hours,,10,55~70,2014-07-21
6,cossacks,4.99,8 hours,,4,150~200,2014-07-21
7,SeattlesBest,4.98,3 hours,,11,200~300,2014-07-21
8,checkpoint,4.67,2 hours,,21,25~40,2014-07-21
9,GermanTerminal,4.99,4 days,,27,300~500,2014-07-21
10,Comebackhaze48,5,11 hours,,17,3~5,2014-07-21
11,AGP,5.00,1 days 12 hours,,4,55~70,2014-07-21
12,Top_Gear_UK,4.86,4 hours,,23,500~1000,2014-07-21
13,HappyHippy2.0,4.98,4 hours,,38,100~150,2014-07-21
14,hogstandard,5.00,19 hours,,9,40~55,2014-07-21
15,xinhai,4.979,4 hours,,5,500~1000,2014-07-21
16,CashCo,5.00,4 hours,,9,40~55,2014-07-21
17,420TwentyFourSeven,4.98,13 hours,,17,100~150,2014-07-21
18,indianpilldaddy,5.00,1 hours,,87,40~55,2014-07-21
19,DoctorHack,4.74,8 hours,,65,55~70,2014-07-21
20,remoutlet,4.93,10 hours,,14,70~100,2014-07-21
21,Dimercurio,5.00,1 days 7 hours,,4,55~70,2014-07-21
22,MrKidX,,4 hours,,5,0,2014-07-21
23,Warbeast,5.00,1 days 16 hours,,2,200~300,2014-07-21
24,DopeMan,4.988,0 hours,,2,500~1000,2014-07-21
25,earthworld777,5,1 months 12 days,,6,1~2,2014-07-21
26,pharmerjo,4.94,22 hours,,5,70~100,2014-07-21
27,Narcolepsy,5.00,1 hours,,5,55~70,2014-07-21
28,replicator,,15 hours,,14,0,2014-07-21
29,Addies,5,13 days,,2,1~2,2014-07-21
30,topdeals,4.62,4 months 7 days,,14,25~40,2014-07-21
31,DonTuriddu,4.70,1 days 1 hours,,9,55~70,2014-07-21
