,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 3 months              0 days,,76,1000~1500,2015-06-02
1,HumboldtFarms,4.911,Registered 9 months              1 days,,57,3000~4000,2015-06-02
2,GrandWizardsLair,4.98,Registered 1 years 4 months              0 days,,4,500~1000,2015-06-02
3,Rebel_Alliance,4.993,Registered 1 years 3 months              0 days,,7,1000~1500,2015-06-02
4,Sir-ACAB,5.00,Registered 1 years 4 months              0 days,,4,150~200,2015-06-02
5,SeattlesBest,4.964,Registered 1 years 5 months              0 days,,25,500~1000,2015-06-02
6,galaxytreez,5.00,Registered 3 months              0 days,,9,40~55,2015-06-02
7,Kleo,5,Registered 3 days              0 days,,2,6~10,2015-06-02
8,xinhai,4.976,Registered 1 years 3 months              0 days,,11,2000~3000,2015-06-02
9,indianpilldaddy,5.00,Registered 1 years 3 months              0 days,,166,300~500,2015-06-02
10,TestSubject,5.00,Registered 1 years 3 months              0 days,,1,150~200,2015-06-02
11,GoingPostal,4.965,Registered 1 years 5 months              0 days,,117,4000~5000,2015-06-02
12,Dimercurio,5.000,Registered 1 years 1 months              0 days,,8,1000~1500,2015-06-02
13,MrKidX,4.97,Registered 1 years 1 months              0 days,,10,200~300,2015-06-02
14,OzAlpha,4.924,Registered 1 years 3 months              0 days,,19,500~1000,2015-06-02
15,WALLSTREETx2,5.000,Registered 1 years 3 months              0 days,,5,3000~4000,2015-06-02
16,DonTuriddu,4.73,Registered 1 years 1 months              0 days,,14,500~1000,2015-06-02
17,OregonTrail,5.00,Registered 6 months              0 days,,8,500~1000,2015-06-02
18,DevilWeedSeeds,4.83,Registered 1 years 5 months              0 days,,6,100~150,2015-06-02
19,Meds2Buy,4.77,Registered 12 months              0 days,,82,150~200,2015-06-02
20,tinacmarks,4.71,Registered 6 months              0 days,,64,15~25,2015-06-02
21,Kiefernzapfen,4.97,Registered 7 months              1 days,,6,200~300,2015-06-02
22,krytocratic_tyranny,5,Registered 1 months              0 days,,5,10~15,2015-06-02
23,MIcasa-SUcasa,5.00,Registered 4 months              0 days,,23,55~70,2015-06-02
24,summertime,4.937,Registered 1 years 5 months              0 days,,7,1000~2000,2015-06-02
25,salviana,5,Registered 2 months              0 days,,2,1~2,2015-06-02
26,mossman,5.00,Registered 1 years 0 months              0 days,,4,25~40,2015-06-02
27,Premiumgear,5.00,Registered 1 years 2 months              0 days,,12,200~300,2015-06-02
28,CrystalBurns,4.90,Registered 9 months              0 days,,4,100~150,2015-06-02
29,T5_NBOMe,4.783,Registered 1 years 3 months              0 days,,34,500~1000,2015-06-02
30,Flyfelix,5.00,Registered 1 years 5 months              0 days,,24,200~300,2015-06-02
31,blow,4.82,Registered 11 months              0 days,,32,300~500,2015-06-02
