,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              0 days,,79,1000~1500,2015-05-06
1,HumboldtFarms,4.914,Registered 8 months              0 days,,56,2000~3000,2015-05-06
2,ReDEyE,4.99,Registered 4 months              0 days,,7,200~300,2015-05-06
3,littlegoblin,4.900,Registered 1 years 2 months              0 days,,16,500~1000,2015-05-06
4,Rebel_Alliance,4.993,Registered 1 years 2 months              0 days,,7,500~1000,2015-05-06
5,Top_Gear_UK,4.912,Registered 1 years 2 months              0 days,,30,3000~4000,2015-05-06
6,hogstandard,4.98,Registered 1 years 1 months              0 days,,4,200~300,2015-05-06
7,xinhai,4.974,Registered 1 years 2 months              0 days,,12,2000~3000,2015-05-06
8,CashCo,5.00,Registered 1 years 2 months              0 days,,18,150~200,2015-05-06
9,indianpilldaddy,4.98,Registered 1 years 2 months              0 days,,157,300~500,2015-05-06
10,TestSubject,5.00,Registered 1 years 2 months              0 days,,1,150~200,2015-05-06
11,GoingPostal,4.965,Registered 1 years 4 months              0 days,,116,4000~5000,2015-05-06
12,OzAlpha,4.972,Registered 1 years 2 months              0 days,,26,500~1000,2015-05-06
13,DonTuriddu,4.75,Registered 1 years 0 months              0 days,,14,300~500,2015-05-06
14,OregonTrail,5.00,Registered 5 months              0 days,,7,300~500,2015-05-06
15,MrMaserati,5.00,Registered 1 months              0 days,,21,15~25,2015-05-06
16,Addyshack,4.965,Registered 1 years 4 months              4 days,,23,1000~2000,2015-05-06
17,GermanImport,5.00,Registered 22 days              0 days,,41,15~25,2015-05-06
18,Kiefernzapfen,4.97,Registered 6 months              1 days,,6,150~200,2015-05-06
19,MIcasa-SUcasa,5.00,Registered 3 months              0 days,,19,25~40,2015-05-06
20,Fire_Fire,4.886,Registered 1 years 2 months              0 days,,14,500~1000,2015-05-06
21,babykale420,4.98,Registered 1 years 2 months              0 days,,13,300~500,2015-05-06
22,LucyUK,4.897,Registered 2 months              0 days,,18,500~1000,2015-05-06
23,summertime,4.924,Registered 1 years 5 months              0 days,,16,1000~2000,2015-05-06
24,salviana,5,Registered 1 months              1 days,,6,1~2,2015-05-06
25,mossman,5.00,Registered 11 months              0 days,,3,15~25,2015-05-06
26,Premiumgear,5.00,Registered 1 years 1 months              0 days,,12,200~300,2015-05-06
27,bostongeorge14,4.848,Registered 7 months              0 days,,84,2000~3000,2015-05-06
28,CrazedChemist,4.990,Registered 6 months              0 days,,25,500~1000,2015-05-06
29,CrystalBurns,4.92,Registered 9 months              0 days,,4,100~150,2015-05-06
30,sereal,4.99,Registered 1 years 5 months              0 days,,37,150~200,2015-05-06
31,foxygirl,5,Registered 1 months              2 days,,36,1~2,2015-05-06
32,T5_NBOMe,4.73,Registered 1 years 2 months              0 days,,34,500~1000,2015-05-06
33,eurodrugs,5,Registered 1 months              3 days,,16,10~15,2015-05-06
34,Walt-Disney,4.98,Registered 5 months              0 days,,24,200~300,2015-05-06
35,blow,4.82,Registered 10 months              0 days,,26,300~500,2015-05-06
36,joogman,4.99,Registered 3 months              0 days,,6,100~150,2015-05-06
37,Discounts_R_Us,4.94,Registered 1 months              0 days,,17,70~100,2015-05-06
38,SocksRocksLocks,4.96,Registered 1 years 4 months              1 days,,11,150~200,2015-05-06
39,chipzahoy,4.897,Registered 10 months              0 days,,90,1000~1500,2015-05-06
40,AngelEyes,4.99,Registered 1 years 5 months              0 days,,9,300~500,2015-05-06
41,theblossom,5.00,Registered 1 years 2 months              0 days,,29,200~300,2015-05-06
42,dgslabz,4.962,Registered 1 years 3 months              0 days,,29,2000~3000,2015-05-06
43,NordicShrooms,4.96,Registered 1 years 2 months              1 days,,4,150~200,2015-05-06
44,Boggalertz2,5,Registered 4 months              1 days,,5,6~10,2015-05-06
45,precurs-shop,5,Registered 29 days              0 days,,25,6~10,2015-05-06
46,Overdos3d,5.00,Registered 1 months              0 days,,62,25~40,2015-05-06
47,diondibra,5.00,Registered 3 months              0 days,,8,100~150,2015-05-06
48,printerpam,5,Registered 1 months              5 days,,6,10~15,2015-05-06
49,InsideTheWhale,4.944,Registered 1 years 1 months              0 days,,89,500~1000,2015-05-06
50,ladyskywalker,4.953,Registered 10 months              0 days,,14,500~1000,2015-05-06
51,Quantum.Black.Widow,4.86,Registered 1 years 2 months              0 days,,52,300~500,2015-05-06
52,thomascheer,4.65,Registered 4 months              0 days,,94,150~200,2015-05-06
53,CDARWIN,4.98,Registered 5 months              0 days,,14,300~500,2015-05-06
54,Pharma-deal,,Registered 1 months              0 days,,72, 3~5,2015-05-06
55,etimbuk,4.839,Registered 5 months              0 days,,339,1000~2000,2015-05-06
56,AtomicLove,5.000,Registered 6 months              0 days,,13,500~1000,2015-05-06
57,RealDope,4.825,Registered 11 months              0 days,,7,500~1000,2015-05-06
58,microgirlmonroe,4.90,Registered 4 months              0 days,,13,70~100,2015-05-06
59,Cannaseed,4.87,Registered 1 years 3 months              0 days,,4,25~40,2015-05-06
60,Mephman,4.952,Registered 10 months              2 days,,9,500~1000,2015-05-06
61,easilydone,4,Registered 1 years 2 months              0 days,,17,10~15,2015-05-06
62,salamalejkum,4.84,Registered 1 years 2 months              0 days,,87,300~500,2015-05-06
63,rainbowbear,4.97,Registered 1 years 2 months              0 days,,19,200~300,2015-05-06
64,cokeman,4.90,Registered 2 months              1 days,,6,100~150,2015-05-06
65,blackhand,4.997,Registered 1 years 4 months              0 days,,118,1000~1500,2015-05-06
66,Pleatherette,4.98,Registered 6 months              0 days,,1,55~70,2015-05-06
