,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              0 days,,74,1000~1500,2015-04-27
1,HumboldtFarms,4.918,Registered 8 months              0 days,,56,2000~3000,2015-04-27
2,ReDEyE,4.99,Registered 4 months              0 days,,8,200~300,2015-04-27
3,littlegoblin,4.898,Registered 1 years 1 months              1 days,,16,500~1000,2015-04-27
4,Comebackhaze48,4.76,Registered 11 months              0 days,,21,150~200,2015-04-27
5,Top_Gear_UK,4.911,Registered 1 years 2 months              0 days,,29,3000~4000,2015-04-27
6,HappyHippy2.0,4.96,Registered 1 years 2 months              0 days,,12,300~500,2015-04-27
7,dmvnationsupply,,Registered 2 months              0 days,,1,0,2015-04-27
8,LilyLotusUK,,Registered 1 days              0 days,,2, 1~2,2015-04-27
9,xinhai,4.976,Registered 1 years 2 months              0 days,,15,2000~3000,2015-04-27
10,Doritos_Doritos,4.77,Registered 2 months              0 days,,23,40~55,2015-04-27
11,indianpilldaddy,4.98,Registered 1 years 2 months              0 days,,157,300~500,2015-04-27
12,GoingPostal,4.963,Registered 1 years 4 months              0 days,,105,4000~5000,2015-04-27
13,Dimercurio,5.000,Registered 1 years 0 months              0 days,,8,1000~1500,2015-04-27
14,WALLSTREETx2,5.000,Registered 1 years 2 months              1 days,,5,3000~4000,2015-04-27
15,DonTuriddu,4.74,Registered 1 years 0 months              0 days,,14,300~500,2015-04-27
16,OregonTrail,5.00,Registered 5 months              0 days,,7,300~500,2015-04-27
17,Addyshack,4.971,Registered 1 years 3 months              3 days,,23,1000~2000,2015-04-27
18,Meds2Buy,4.76,Registered 10 months              2 days,,82,100~150,2015-04-27
19,tinacmarks,5.00,Registered 4 months              0 days,,65,15~25,2015-04-27
20,MIcasa-SUcasa,,,,,,2015-04-27
21,babykale420,4.98,Registered 1 years 2 months              0 days,,13,300~500,2015-04-27
22,LucyUK,4.91,Registered 2 months              0 days,,18,500~1000,2015-04-27
23,summertime,4.944,Registered 1 years 4 months              0 days,,7,1000~2000,2015-04-27
24,salviana,5,Registered 1 months              0 days,,6,1~2,2015-04-27
25,bostongeorge14,4.868,Registered 7 months              0 days,,84,1000~2000,2015-04-27
26,sereal,4.99,Registered 1 years 4 months              0 days,,37,150~200,2015-04-27
27,foxygirl,5,Registered 22 days              0 days,,36,1~2,2015-04-27
28,T5_NBOMe,4.76,Registered 1 years 2 months              0 days,,36,500~1000,2015-04-27
29,eurodrugs,5,Registered 1 months              0 days,,18,6~10,2015-04-27
30,Flyfelix,4.99,Registered 1 years 4 months              0 days,,24,200~300,2015-04-27
31,blow,4.79,Registered 10 months              0 days,,25,300~500,2015-04-27
32,cultmadeline,5.000,Registered 1 years 2 months              0 days,,14,2000~3000,2015-04-27
33,Discounts_R_Us,5.00,Registered 25 days              0 days,,12,40~55,2015-04-27
34,SocksRocksLocks,4.96,Registered 1 years 4 months              0 days,,7,150~200,2015-04-27
35,chipzahoy,4.901,Registered 10 months              0 days,,90,1000~1500,2015-04-27
36,Cocaine_Oxy_Vape_Australia,5.00,Registered 3 months              0 days,,16,40~55,2015-04-27
37,theblossom,5.00,Registered 1 years 1 months              0 days,,29,200~300,2015-04-27
38,precurs-shop,5,Registered 19 days              0 days,,33,6~10,2015-04-27
39,Overdos3d,5.00,Registered 1 months              0 days,,51,25~40,2015-04-27
40,diondibra,5.00,Registered 3 months              0 days,,6,100~150,2015-04-27
41,plasticA,,Registered 25 days              0 days,,7,0,2015-04-27
42,printerpam,5,Registered 1 months              0 days,,7,10~15,2015-04-27
