,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.987,Registered 1 years 4 months              0 days,,54,1000~1500,2015-07-07
1,Gilfoyle,5.00,Registered 16 days              0 days,,13,70~100,2015-07-07
2,Twice_As_Nice,5.00,Registered 23 days              0 days,,7,25~40,2015-07-07
3,HumboldtFarms,4.915,Registered 10 months              1 days,,54,4000~5000,2015-07-07
4,ReDEyE,5.00,Registered 6 months              0 days,,4,300~500,2015-07-07
5,Actorian,,Registered 4 months             On Vacation Mode since 20 hours,,1, 1~2,2015-07-07
6,savagecat,5.00,Registered 1 months              0 days,,5,10~15,2015-07-07
7,GrandWizardsLair,4.980,Registered 1 years 5 months              0 days,,1,500~1000,2015-07-07
8,Rebel_Alliance,4.994,Registered 1 years 4 months              0 days,,7,1000~1500,2015-07-07
9,TheImportStore,5.00,Registered 3 months              0 days,,3,100~150,2015-07-07
10,SeattlesBest,4.969,Registered 1 years 6 months              0 days,,43,500~1000,2015-07-07
11,checkpoint,4.978,Registered 1 years 5 months              0 days,,31,500~1000,2015-07-07
12,AGP,4.95,Registered 1 years 3 months              0 days,,3,150~200,2015-07-07
13,Top_Gear_UK,4.902,Registered 1 years 4 months              0 days,,29,4000~5000,2015-07-07
14,galaxytreez,5.00,Registered 4 months              2 days,,9,40~55,2015-07-07
15,Kleo,5.00,Registered 1 months              0 days,,8,70~100,2015-07-07
16,dmvnationsupply,4.98,Registered 4 months              0 days,,20,70~100,2015-07-07
17,xinhai,4.973,Registered 1 years 4 months              1 days,,9,3000~4000,2015-07-07
18,indianpilldaddy,4.98,Registered 1 years 4 months              0 days,,162,300~500,2015-07-07
19,zebra,,Registered 7 days              0 days,,11,0,2015-07-07
20,GoingPostal,4.967,Registered 1 years 6 months              0 days,,118,4000~5000,2015-07-07
21,DoctorAlice,5.00,Registered 1 months              1 days,,12,100~150,2015-07-07
22,Dimercurio,5.000,Registered 1 years 3 months              0 days,,7,1000~2000,2015-07-07
23,MrKidX,4.97,Registered 1 years 2 months              0 days,,7,200~300,2015-07-07
24,AmsterdamLiquidXno1,5.00,Registered 1 months              0 days,,16,70~100,2015-07-07
25,OzAlpha,4.959,Registered 1 years 4 months              0 days,,56,1000~1500,2015-07-07
26,pharmerjo,4.94,Registered 1 years 3 months              1 days,,4,300~500,2015-07-07
27,WALLSTREETx2,5.000,Registered 1 years 4 months              0 days,,4,3000~4000,2015-07-07
28,mollyjohnson,4.69,Registered 1 years 4 months              0 days,,1,150~200,2015-07-07
29,Clandestine_Pharmaceutics,5,Registered 7 days              1 days,,3,15~25,2015-07-07
30,OregonTrail,5.000,Registered 7 months              2 days,,1,500~1000,2015-07-07
31,PlantSuccess,4.95,Registered 12 days              0 days,,5,40~55,2015-07-07
32,MrMaserati,4.99,Registered 3 months              0 days,,19,100~150,2015-07-07
33,GiveMeSleep,5.00,Registered 23 days              0 days,,8,15~25,2015-07-07
34,Addyshack,4.966,Registered 1 years 6 months              1 days,,34,2000~3000,2015-07-07
35,AussieExpress,4.46,Registered 1 years 2 months             On Vacation Mode since 1 days 16 hours                             |  Restricted/scamming investigation.,,6,200~300,2015-07-07
36,Mann-Drog,4.99,Registered 10 months              0 days,,2,300~500,2015-07-07
37,Meds2Buy,4.79,Registered 1 years 0 months              1 days,,82,150~200,2015-07-07
38,tinacmarks,4.75,Registered 7 months              0 days,,64,25~40,2015-07-07
39,galactica,5,Registered 9 days              0 days,,3,6~10,2015-07-07
40,Kiefernzapfen,4.98,Registered 8 months              1 days,,11,200~300,2015-07-07
41,710HookUp,4.95,Registered 1 years 4 months              0 days,,2,300~500,2015-07-07
42,krytocratic_tyranny,5.00,Registered 2 months              0 days,,3,40~55,2015-07-07
43,MIcasa-SUcasa,5.00,Registered 5 months              0 days,,36,70~100,2015-07-07
44,Fire_Fire,4.891,Registered 1 years 4 months              1 days,,15,500~1000,2015-07-07
45,MrSniffer,5.00,Registered 1 months              0 days,,32,100~150,2015-07-07
46,DisIsHollanda,4.99,Registered 1 months              0 days,,40,200~300,2015-07-07
47,summertime,4.947,Registered 1 years 7 months              1 days,,10,1000~2000,2015-07-07
48,WeRoll,4.873,Registered 1 years 5 months              0 days,,7,1000~2000,2015-07-07
49,salviana,5,Registered 3 months              0 days,,1,1~2,2015-07-07
50,mossman,5.00,Registered 1 years 1 months              0 days,,5,40~55,2015-07-07
51,Premiumgear,5.00,Registered 1 years 3 months              0 days,,9,300~500,2015-07-07
52,CrystalBurns,4.92,Registered 11 months              0 days,,4,150~200,2015-07-07
53,sereal,4.99,Registered 1 years 7 months              0 days,,36,200~300,2015-07-07
54,foxygirl,5.00,Registered 3 months              0 days,,148,25~40,2015-07-07
55,ShopAgent,4.79,Registered 1 years 3 months              0 days,,68,150~200,2015-07-07
56,T5_NBOMe,4.834,Registered 1 years 4 months              0 days,,32,1000~1500,2015-07-07
57,DUTCHRABBIT,4.98,Registered 1 months              0 days,,29,100~150,2015-07-07
58,Flyfelix,5.00,Registered 1 years 6 months              2 days,,27,300~500,2015-07-07
59,blow,4.863,Registered 1 years 0 months              1 days,,22,500~1000,2015-07-07
60,joogman,4.88,Registered 5 months              0 days,,7,200~300,2015-07-07
61,Highclub,5.00,Registered 1 months              0 days,,7,70~100,2015-07-07
62,Dutchmen,5.00,Registered 1 months              0 days,,31,150~200,2015-07-07
63,cultmadeline,4.993,Registered 1 years 4 months              0 days,,16,2000~3000,2015-07-07
64,brownjames,4.96,Registered 1 years 4 months              0 days,,6,500~1000,2015-07-07
65,Discounts_R_Us,5.00,Registered 3 months              0 days,,10,200~300,2015-07-07
66,SocksRocksLocks,4.89,Registered 1 years 6 months              1 days,,6,150~200,2015-07-07
67,TheWolfOfDarknet,5,Registered 3 months              2 days,,11,6~10,2015-07-07
68,AngelEyes,4.99,Registered 1 years 7 months              0 days,,3,300~500,2015-07-07
69,theblossom,5.00,Registered 1 years 4 months              0 days,,35,300~500,2015-07-07
70,androgenie,4.89,Registered 1 years 4 months              5 days,,6,150~200,2015-07-07
71,Boggalertz2,5,Registered 6 months              0 days,,5,10~15,2015-07-07
72,Entheogenesis,4.99,Registered 6 months              0 days,,1,200~300,2015-07-07
73,Overdos3d,5.00,Registered 3 months              0 days,,75,100~150,2015-07-07
74,diondibra,4.99,Registered 5 months              0 days,,18,150~200,2015-07-07
75,printerpam,4.06,Registered 3 months              0 days,,7,25~40,2015-07-07
76,craigman,5.00,Registered 1 years 1 months              0 days,,11,300~500,2015-07-07
77,InsideTheWhale,4.956,Registered 1 years 3 months              0 days,,77,1000~2000,2015-07-07
78,ladyskywalker,4.960,Registered 1 years 0 months              0 days,,16,1000~1500,2015-07-07
79,shoeshunge,4.99,Registered 1 years 2 months              0 days,,1,500~1000,2015-07-07
80,GoodmedsDK,4.97,Registered 1 years 1 months              0 days,,20,300~500,2015-07-07
81,WestCoastCure,4.86,Registered 1 years 1 months              0 days,,18,300~500,2015-07-07
82,cooksfinest,5,Registered 1 months              4 days,,4,1~2,2015-07-07
