,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,33,300~500,2015-01-01
1,brother_satellite,5,Registered 21 days              0 days,,13,10~15,2015-01-01
2,HumboldtFarms,4.941,Registered 4 months              0 days,,32,500~1000,2015-01-01
3,MITAK,5.00,Registered 2 months              1 days,,15,25~40,2015-01-01
4,GrandWizardsLair,4.97,Registered 11 months              0 days,,8,300~500,2015-01-01
5,littlegoblin,4.92,Registered 10 months              2 days,,5,300~500,2015-01-01
6,Rebel_Alliance,4.990,Registered 10 months              1 days,,7,500~1000,2015-01-01
7,SantasTrees,4.96,Registered 26 days              0 days,,18,70~100,2015-01-01
8,reximusmaximus,5.00,Registered 1 months              0 days,,8,200~300,2015-01-01
9,Comebackhaze48,4.90,Registered 7 months              0 days,,30,100~150,2015-01-01
10,Top_Gear_UK,4.880,Registered 10 months              0 days,,64,1000+,2015-01-01
11,RCsupplierAG,4.37,Registered 2 months              0 days,,2,100~150,2015-01-01
12,HappyHippy2.0,4.99,Registered 10 months              0 days,,21,200~300,2015-01-01
13,hogstandard,5.00,Registered 9 months              0 days,,9,70~100,2015-01-01
14,xinhai,4.970,Registered 10 months              0 days,,13,1000+,2015-01-01
15,CashCo,5.00,Registered 10 months              0 days,,9,100~150,2015-01-01
16,indianpilldaddy,5.00,Registered 10 months              0 days,,144,150~200,2015-01-01
17,RealAidoneus,5.00,Registered 10 months              1 days,,3,200~300,2015-01-01
18,Perron,5.00,Registered 4 months              0 days,,13,300~500,2015-01-01
19,Dimercurio,5.000,Registered 9 months              0 days,,9,500~1000,2015-01-01
20,themoneyteam777,4.96,Registered 5 months              3 days,,12,70~100,2015-01-01
21,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-01
22,pharmerjo,4.94,Registered 9 months              1 days,,6,200~300,2015-01-01
23,purebase,4.86,Registered 7 months              0 days,,8,200~300,2015-01-01
24,WALLSTREETx2,4.997,Registered 10 months              0 days,,18,1000+,2015-01-01
25,mollyjohnson,4.61,Registered 10 months              1 days,,3,100~150,2015-01-01
26,knappen,5,Registered 1 months              0 days,,7,10~15,2015-01-01
27,TheXFactor,4.94,Registered 7 months              1 days,,11,200~300,2015-01-01
28,hanspoel,5.00,Registered 11 months              2 days,,2,25~40,2015-01-01
29,bcndrugs,4.680,Registered 5 months              0 days,,6,500~1000,2015-01-01
30,OrangeHill,5,Registered 1 months              1 days,,1,3~5,2015-01-01
31,Addyshack,4.976,Registered 1 years 0 months              0 days,,14,1000+,2015-01-01
32,AmsterdamExport,4.91,Registered 1 months              0 days,,8,55~70,2015-01-01
33,tinacmarks,5,Registered 1 months              0 days,,70,3~5,2015-01-01
34,Kiefernzapfen,4.98,Registered 2 months              1 days,,5,70~100,2015-01-01
35,Fire_Fire,4.98,Registered 10 months              0 days,,7,300~500,2015-01-01
36,mampulver,5,Registered 23 days              0 days,,4,3~5,2015-01-01
37,babykale420,4.98,Registered 10 months              0 days,,22,200~300,2015-01-01
38,summertime,4.948,Registered 1 years 0 months              0 days,,2,1000+,2015-01-01
39,WeRoll,4.84,Registered 11 months              0 days,,6,500~1000,2015-01-01
40,cocktails,4.97,Registered 1 months              0 days,,17,40~55,2015-01-01
41,bostongeorge14,4.879,Registered 3 months              0 days,,46,500~1000,2015-01-01
42,CrazedChemist,5.00,Registered 2 months              0 days,,11,55~70,2015-01-01
43,CrystalBurns,5.00,Registered 4 months              0 days,,2,15~25,2015-01-01
44,sereal,4.98,Registered 1 years 0 months              0 days,,34,150~200,2015-01-01
45,laflamablanca101,4.72,Registered 1 months              0 days,,19,70~100,2015-01-01
46,ShopAgent,4.75,Registered 9 months              0 days,,58,150~200,2015-01-01
47,T5_NBOMe,4.64,Registered 10 months              0 days,,28,100~150,2015-01-01
48,Flyfelix,4.99,Registered 1 years 0 months              1 days,,6,150~200,2015-01-01
49,blow,4.78,Registered 6 months              0 days,,17,150~200,2015-01-01
50,SocksRocksLocks,4.95,Registered 1 years 0 months              0 days,,6,100~150,2015-01-01
51,chipzahoy,4.956,Registered 6 months              0 days,,85,500~1000,2015-01-01
52,AngelEyes,4.99,Registered 1 years 0 months              0 days,,1,200~300,2015-01-01
53,theblossom,5.00,Registered 10 months              0 days,,28,150~200,2015-01-01
54,dgslabz,4.977,Registered 11 months              1 days,,27,1000+,2015-01-01
55,androgenie,4.85,Registered 10 months              1 days,,3,100~150,2015-01-01
56,CousinMolly,4,Registered 12 months              0 days,,3,6~10,2015-01-01
57,SuperSchonn,4.92,Registered 7 months              4 days,,1,55~70,2015-01-01
58,WeedSamaritan,4.857,Registered 10 months              0 days,,16,1000+,2015-01-01
59,Boggalertz2,,Registered 1 days              0 days,,5,0,2015-01-01
60,BulkShipping,5,Registered 2 days              2 days,,8,3~5,2015-01-01
61,dirt_cheap_china,5,Registered 2 months              0 days,,36,10~15,2015-01-01
62,JimmytheGent,4.99,Registered 6 months              0 days,,10,300~500,2015-01-01
63,craigman,5.00,Registered 7 months              0 days,,17,40~55,2015-01-01
64,InsideTheWhale,4.97,Registered 9 months              0 days,,92,300~500,2015-01-01
65,ladyskywalker,5.00,Registered 6 months              0 days,,6,200~300,2015-01-01
66,AL-LADin,5.00,Registered 6 months              0 days,,10,55~70,2015-01-01
67,OzymandiasPharma,5,Registered 8 days              1 days,,11,1~2,2015-01-01
68,Quantum.Black.Widow,4.93,Registered 10 months              2 days,,31,300~500,2015-01-01
69,Persephone,5.00,Registered 1 months              0 days,,3,15~25,2015-01-01
70,WestCoastCure,,,,,,2015-01-01
71,Hesh!,4.45,Registered 10 months              0 days,,17,10~15,2015-01-01
72,Weed4bits,,,,,,2015-01-01
73,BudBuddy,5.00,Registered 6 months              0 days,,1,40~55,2015-01-01
74,thomascheer,5,Registered 20 days              0 days,,155,6~10,2015-01-01
75,CDARWIN,4.95,Registered 1 months              0 days,,8,70~100,2015-01-01
76,midwestmedical,5.00,Registered 1 years 0 months              0 days,,6,40~55,2015-01-01
77,sweshroom,4.97,Registered 10 months              1 days,,14,100~150,2015-01-01
78,Shroomson,4.99,Registered 7 months              0 days,,2,100~150,2015-01-01
79,MollyMuse,4.996,Registered 11 months              0 days,,4,500~1000,2015-01-01
80,Hollands-Best,4.84,Registered 7 months              0 days,,61,300~500,2015-01-01
81,AtomicLove,5.00,Registered 2 months              0 days,,14,100~150,2015-01-01
82,RealDope,4.92,Registered 6 months              1 days,,6,500~1000,2015-01-01
83,LionwareTradingCo,,Registered 10 months              2 days,,1,0,2015-01-01
84,boosie5150,4.994,Registered 8 months              0 days,,23,1000+,2015-01-01
85,ImportDirect,4.97,Registered 10 months              0 days,,19,300~500,2015-01-01
86,Cannaseed,4.83,Registered 11 months              1 days,,3,15~25,2015-01-01
87,starrynight,4.95,Registered 11 months              0 days,,19,300~500,2015-01-01
88,methaqualone,5.00,Registered 8 months              1 days,,4,100~150,2015-01-01
89,HumboldtsFinest,4.989,Registered 1 years 0 months              1 days,,5,1000+,2015-01-01
90,salamalejkum,4.92,Registered 10 months             On Vacation Mode since 2 hours,,90,150~200,2015-01-01
91,OpenSource,5.00,Registered 1 years 0 months              0 days,,2,100~150,2015-01-01
92,Angelina,4.902,Registered 11 months              1 days,,21,1000+,2015-01-01
93,panacea,4.908,Registered 5 months              2 days,,12,500~1000,2015-01-01
94,pimpdaddydelux,,,,,,2015-01-01
95,rainbowbear,4.97,Registered 10 months              0 days,,22,150~200,2015-01-01
96,CanadaCandy,4.96,Registered 9 months              0 days,,14,150~200,2015-01-01
97,blackhand,,,,,,2015-01-01
98,Products4You,4.52,Registered 1 years 0 months              0 days,,38,55~70,2015-01-01
99,AustralianHash,5.00,Registered 9 months             On Vacation Mode since 2 hours,,3,200~300,2015-01-01
100,TessellatedLSD,5.00,Registered 1 months              3 days,,5,55~70,2015-01-01
101,sayno2drugs,4.980,Registered 10 months              0 days,,13,500~1000,2015-01-01
102,Bisto,4.929,Registered 10 months              0 days,,19,500~1000,2015-01-01
103,karmasyndicate,5.00,Registered 2 months              0 days,,30,300~500,2015-01-01
104,whiteyford,4.945,Registered 1 years 0 months              1 days,,17,500~1000,2015-01-01
105,RichPorter,4.92,Registered 1 years 0 months              0 days,,8,100~150,2015-01-01
106,SomeonewhoISme,5.00,Registered 1 months              0 days,,6,100~150,2015-01-01
107,axa,5.00,Registered 11 months              0 days,,11,300~500,2015-01-01
108,krautling,4.96,Registered 6 months              0 days,,4,100~150,2015-01-01
109,HAPPYholland,4.895,Registered 10 months              0 days,,20,1000+,2015-01-01
110,CokeMate,4.95,Registered 11 months              4 days,,5,100~150,2015-01-01
111,FlyingDutchmen,4.86,Registered 5 months              1 days,,38,100~150,2015-01-01
112,creamsicle,4.44,Registered 5 months              1 days,,4,25~40,2015-01-01
113,digimon,5.00,Registered 3 months              0 days,,4,70~100,2015-01-01
114,SnackTime,4.82,Registered 2 months             On Vacation Mode since 7 hours,,7,200~300,2015-01-01
115,Bamsefar,5,Registered 16 days              0 days,,9,6~10,2015-01-01
116,M-POWER,4.68,Registered 21 days              0 days,,38,40~55,2015-01-01
117,UKChemicals,5,Registered 2 months              0 days,,5,6~10,2015-01-01
118,canadianforger,4.973,Registered 1 years 0 months              0 days,,45,500~1000,2015-01-01
119,fakeasanything,4.835,Registered 10 months              0 days,,6,500~1000,2015-01-01
120,QualityWeed,5.00,Registered 10 months              0 days,,7,300~500,2015-01-01
121,b1g1mpact,4.88,Registered 10 months              0 days,,51,200~300,2015-01-01
122,Mike,,,,,,2015-01-01
123,Adderall,4.68,Registered 1 years 0 months              0 days,,13,40~55,2015-01-01
124,aftershop,,Registered 2 months              1 days,,1,0,2015-01-01
125,pureanduncut,4.91,Registered 4 months              0 days,,8,150~200,2015-01-01
126,Just_Say_Know,4.91,Registered 4 months              0 days,,8,200~300,2015-01-01
127,GetBTC,4.94,Registered 6 months              0 days,,29,150~200,2015-01-01
128,ProGear,4.94,Registered 3 months              0 days,,18,200~300,2015-01-01
129,sambalam8,4.97,Registered 10 months              0 days,,8,200~300,2015-01-01
130,GreatGalaxy,5,Registered 13 days              0 days,,71,6~10,2015-01-01
131,mrniceguy2all,4.18,Registered 1 months              0 days,,16,10~15,2015-01-01
132,PurpleChemists,4.98,Registered 6 months              0 days,,1,150~200,2015-01-01
133,GnarlyGnome,5,Registered 5 months              0 days,,8,10~15,2015-01-01
134,Talking_Tom,5.00,Registered 1 months              0 days,,8,15~25,2015-01-01
135,HigherStandards,,,,,,2015-01-01
136,agora,,,,0,0,2015-01-01
137,usa2usadutchxtc,4.74,Registered 10 months              0 days,,4,100~150,2015-01-01
138,SharkCocaine,,Registered 2 days              0 days,,5,0,2015-01-01
139,Doritos,4.76,Registered 6 months              0 days,,11,300~500,2015-01-01
140,CapeCodCannabis,5,Registered 2 months              0 days,,3,3~5,2015-01-01
141,batcountry,4.97,Registered 1 years 0 months              2 days,,9,100~150,2015-01-01
142,Meerkovo,5.00,Registered 10 months              0 days,,4,500~1000,2015-01-01
143,Carpet,4.82,Registered 3 months              0 days,,18,200~300,2015-01-01
144,clockmanagement,5,Registered 1 months              0 days,,7,6~10,2015-01-01
145,Satire,4.80,Registered 7 months              0 days,,33,100~150,2015-01-01
146,jesusofrave,5,Registered 1 years 0 months              2 days,,12,3~5,2015-01-01
147,Weedee_gonzales,4.93,Registered 1 months              0 days,,11,40~55,2015-01-01
148,theRoadLessToxic,5.00,Registered 26 days              0 days,,12,15~25,2015-01-01
149,aussiehitsfromthebong,4.99,Registered 1 months              0 days,,11,100~150,2015-01-01
150,460braiseit,,Registered 1 days              0 days,,14,0,2015-01-01
