,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              0 days,,72,1000~1500,2015-04-10
1,HumboldtFarms,4.930,Registered 7 months              0 days,,54,2000~3000,2015-04-10
2,ReDEyE,4.99,Registered 3 months              0 days,,9,200~300,2015-04-10
3,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,3,300~500,2015-04-10
4,Rebel_Alliance,4.992,Registered 1 years 1 months              0 days,,7,500~1000,2015-04-10
5,Comebackhaze48,4.72,Registered 11 months              0 days,,24,150~200,2015-04-10
6,Top_Gear_UK,4.916,Registered 1 years 1 months              0 days,,29,3000~4000,2015-04-10
7,HappyHippy2.0,4.97,Registered 1 years 1 months              0 days,,13,200~300,2015-04-10
8,galaxytreez,5.00,Registered 1 months              0 days,,9,15~25,2015-04-10
9,dmvnationsupply,,Registered 1 months              0 days,,1,0,2015-04-10
10,xinhai,4.977,Registered 1 years 1 months              0 days,,12,2000~3000,2015-04-10
11,CashCo,5.00,Registered 1 years 1 months              0 days,,18,150~200,2015-04-10
12,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-04-10
13,GoingPostal,4.964,Registered 1 years 3 months              1 days,,105,3000~4000,2015-04-10
14,Dimercurio,5.000,Registered 1 years 0 months              0 days,,9,1000~1500,2015-04-10
15,MrKidX,4.96,Registered 11 months              0 days,,12,200~300,2015-04-10
16,MitchHedberg,5.00,Registered 18 days              0 days,,10,15~25,2015-04-10
17,HumboldtHerbs,5.00,Registered 6 months              0 days,,20,40~55,2015-04-10
18,goodfornothing,4.99,Registered 1 years 3 months              0 days,,33,150~200,2015-04-10
19,WALLSTREETx2,5.000,Registered 1 years 1 months              0 days,,6,3000~4000,2015-04-10
20,DonTuriddu,4.73,Registered 11 months              0 days,,14,300~500,2015-04-10
21,OregonTrail,5.00,Registered 4 months              0 days,,7,300~500,2015-04-10
22,hanspoel,4.99,Registered 1 years 2 months              0 days,,6,150~200,2015-04-10
23,AussieExpress,4.98,Registered 11 months              0 days,,6,55~70,2015-04-10
24,Plumsauce,5.00,Registered 22 days              0 days,,7,200~300,2015-04-10
25,Meds2Buy,4.79,Registered 10 months              0 days,,82,100~150,2015-04-10
26,tinacmarks,5.00,Registered 4 months              0 days,,65,10~15,2015-04-10
27,Kiefernzapfen,4.97,Registered 5 months              3 days,,5,150~200,2015-04-10
28,710HookUp,4.95,Registered 1 years 1 months              0 days,,7,300~500,2015-04-10
29,MIcasa-SUcasa,5.00,Registered 2 months              0 days,,18,25~40,2015-04-10
30,babykale420,4.98,Registered 1 years 1 months              0 days,,13,300~500,2015-04-10
31,LucyUK,4.95,Registered 1 months              0 days,,15,300~500,2015-04-10
32,summertime,4.939,Registered 1 years 4 months              0 days,,8,1000~1500,2015-04-10
33,BlackRhinoLabs,,Registered 1 months              6 days,,13,0,2015-04-10
34,cocktails,4.57,Registered 4 months              0 days,,31,200~300,2015-04-10
35,Premiumgear,5.00,Registered 1 years 0 months              0 days,,9,200~300,2015-04-10
36,bostongeorge14,4.878,Registered 7 months              0 days,,84,1000~2000,2015-04-10
