,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,34,55~70,2014-11-06
1,HumboldtFarms,4.91,Registered 2 months              0 days,,34,200~300,2014-11-06
2,DeWeed,4.90,Registered 6 months              0 days,,3,70~100,2014-11-06
3,oxyking,5.00,Registered 5 months              0 days,,1,70~100,2014-11-06
4,MITAK,5,Registered 1 months              0 days,,14,6~10,2014-11-06
5,GrandWizardsLair,4.98,Registered 9 months              0 days,,6,200~300,2014-11-06
6,littlegoblin,4.92,Registered 8 months              0 days,,14,200~300,2014-11-06
7,Rebel_Alliance,4.99,Registered 8 months              0 days,,7,300~500,2014-11-06
8,ThePartyDepot,5.00,Registered 5 months              0 days,,5,100~150,2014-11-06
9,cossacks,4.98,Registered 7 months              0 days,,4,300~500,2014-11-06
10,SeattlesBest,4.97,Registered 11 months              0 days,,18,300~500,2014-11-06
11,checkpoint,4.87,Registered 9 months              0 days,,31,55~70,2014-11-06
12,Comebackhaze48,4.89,Registered 5 months              0 days,,30,70~100,2014-11-06
13,AGP,4.91,Registered 7 months              0 days,,5,100~150,2014-11-06
14,Top_Gear_UK,4.838,Registered 8 months              0 days,,18,500~1000,2014-11-06
15,RCsupplierAG,4,Registered 13 days              0 days,,1,6~10,2014-11-06
16,HappyHippy2.0,4.98,Registered 8 months              0 days,,29,100~150,2014-11-06
17,AmsterdamOnline,4.93,Registered 2 months              0 days,,8,15~25,2014-11-06
18,xinhai,4.968,Registered 8 months              0 days,,12,1000+,2014-11-06
19,CashCo,5.00,Registered 8 months              0 days,,9,100~150,2014-11-06
20,indianpilldaddy,5.00,Registered 8 months              0 days,,96,100~150,2014-11-06
21,RealAidoneus,5.00,Registered 8 months              0 days,,3,150~200,2014-11-06
22,TestSubject,5.00,Registered 8 months             On Vacation Mode since 7 hours,,1,40~55,2014-11-06
23,Perron,5.00,Registered 2 months              0 days,,26,200~300,2014-11-06
24,GoingPostal,4.968,Registered 10 months              0 days,,94,1000+,2014-11-06
25,Dimercurio,5.00,Registered 7 months              0 days,,9,300~500,2014-11-06
26,MrKidX,5.00,Registered 6 months              0 days,,3,15~25,2014-11-06
27,bartard,5,Registered 1 months              0 days,,13,3~5,2014-11-06
28,themoneyteam777,4.96,Registered 3 months              0 days,,7,70~100,2014-11-06
29,weed4you,5.00,Registered 10 months              0 days,,5,300~500,2014-11-06
30,HumboldtHerbs,5,Registered 1 months              0 days,,24,1~2,2014-11-06
31,pharmerjo,4.96,Registered 7 months              0 days,,7,150~200,2014-11-06
32,Narcolepsy,5.00,Registered 8 months              0 days,,5,70~100,2014-11-06
33,psyclerdude,,Registered 4 days              1 days,,13,0,2014-11-06
34,purebase,4.85,Registered 5 months              0 days,,9,150~200,2014-11-06
35,WALLSTREETx2,5.000,Registered 8 months              0 days,,22,1000+,2014-11-06
