,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,littlegoblin,4.92,10 hours,,14,100~150,2014-09-15
1,Rebel_Alliance,4.99,1 days 12 hours,,7,300~500,2014-09-15
2,ThePartyDepot,5.00,14 hours,,3,70~100,2014-09-15
3,_drugs.inc_,,,,,,2014-09-15
4,checkpoint,4.83,1 days 15 hours,,31,55~70,2014-09-15
5,GermanTerminal,4.993,18 hours,,37,500~1000,2014-09-15
6,Comebackhaze48,4.96,1 days 11 hours,,20,40~55,2014-09-15
7,AGP,4.90,13 hours,,3,70~100,2014-09-15
8,Top_Gear_UK,4.845,0 hours,,21,500~1000,2014-09-15
9,onefamilyonelove,,18 hours,,4,0,2014-09-15
10,hogstandard,5.00,2 days 17 hours,,6,55~70,2014-09-15
11,CashCo,5.00,1 days 3 hours,,9,70~100,2014-09-15
12,indianpilldaddy,5.00,1 hours,,88,70~100,2014-09-15
13,RealAidoneus,5.00,4 days,,3,100~150,2014-09-15
14,remoutlet,4.83,2 days 11 hours,,16,100~150,2014-09-15
15,TestSubject,5.00,20 hours,,1,40~55,2014-09-15
16,Perron,5.00,0 hours,,18,25~40,2014-09-15
17,GoingPostal,4.967,0 hours,,88,1000+,2014-09-15
18,Dimercurio,5.00,5 hours,,6,150~200,2014-09-15
19,MrKidX,5,1 hours,,6,3~5,2014-09-15
20,themoneyteam777,5.00,2 hours,,7,40~55,2014-09-15
21,Warbeast,5.00,1 hours,,2,200~300,2014-09-15
22,earthworld777,5,3 months 7 days,,6,1~2,2014-09-15
23,pharmerjo,4.96,16 hours,,6,150~200,2014-09-15
24,purebase,4.85,4 hours,,4,70~100,2014-09-15
25,WALLSTREETx2,5.000,0 hours,,14,1000+,2014-09-15
26,Addies,5,1 days 12 hours,,2,3~5,2014-09-15
27,topdeals,4.50,6 months 1 days,,14,25~40,2014-09-15
28,DonTuriddu,4.40,8 hours,,8,100~150,2014-09-15
29,mollyjohnson,4.71,21 hours,,3,100~150,2014-09-15
