,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 9 months              0 days,,33,200~300,2014-11-22
1,HumboldtFarms,4.92,Registered 3 months              0 days,,30,300~500,2014-11-22
2,DeWeed,4.91,Registered 6 months              0 days,,3,70~100,2014-11-22
3,oxyking,5.00,Registered 5 months              2 days,,1,70~100,2014-11-22
4,ProxyKing,,Registered 1 months              0 days,,4,0,2014-11-22
5,MITAK,5.00,Registered 1 months              0 days,,14,10~15,2014-11-22
6,-TarNation-,5,Registered 8 days              0 days,,6,1~2,2014-11-22
7,littlegoblin,4.91,Registered 8 months              0 days,,15,200~300,2014-11-22
8,Rebel_Alliance,4.995,Registered 9 months              0 days,,7,500~1000,2014-11-22
9,ThePartyDepot,5.00,Registered 6 months              1 days,,5,100~150,2014-11-22
10,cossacks,4.98,Registered 8 months              0 days,,3,500~1000,2014-11-22
11,reximusmaximus,5.00,Registered 14 days              0 days,,8,25~40,2014-11-22
12,SeattlesBest,4.97,Registered 11 months              0 days,,8,300~500,2014-11-22
13,checkpoint,4.89,Registered 10 months              0 days,,37,100~150,2014-11-22
14,PanDN,,Registered 7 days              0 days,,2,0,2014-11-22
15,Comebackhaze48,4.90,Registered 6 months              0 days,,29,70~100,2014-11-22
16,AGP,4.93,Registered 8 months              0 days,,5,100~150,2014-11-22
17,Top_Gear_UK,4.849,Registered 9 months              0 days,,37,1000+,2014-11-22
18,RCsupplierAG,4.78,Registered 1 months              0 days,,4,40~55,2014-11-22
19,HappyHippy2.0,4.98,Registered 9 months              0 days,,28,200~300,2014-11-22
20,AmsterdamOnline,4.96,Registered 3 months              0 days,,8,25~40,2014-11-22
21,hogstandard,5.00,Registered 8 months              0 days,,2,55~70,2014-11-22
22,xinhai,4.970,Registered 9 months              0 days,,11,1000+,2014-11-22
23,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-22
24,indianpilldaddy,5.00,Registered 9 months              0 days,,117,100~150,2014-11-22
25,OzVEGAS,,Registered 3 days              1 days,,5,0,2014-11-22
26,RealAidoneus,5.00,Registered 8 months              1 days,,3,150~200,2014-11-22
27,TestSubject,5.00,Registered 9 months              0 days,,3,55~70,2014-11-22
28,Perron,5.00,Registered 2 months              0 days,,33,300~500,2014-11-22
29,GoingPostal,4.971,Registered 11 months              0 days,,98,1000+,2014-11-22
30,Dimercurio,5.000,Registered 7 months              0 days,,3,500~1000,2014-11-22
31,MrKidX,5.00,Registered 6 months              0 days,,14,25~40,2014-11-22
32,themoneyteam777,4.96,Registered 3 months              0 days,,12,70~100,2014-11-22
33,weed4you,4.998,Registered 11 months              0 days,,6,300~500,2014-11-22
34,HumboldtHerbs,5,Registered 1 months              0 days,,18,3~5,2014-11-22
35,OzAlpha,4.99,Registered 9 months              1 days,,35,200~300,2014-11-22
36,pharmerjo,4.96,Registered 8 months              2 days,,7,200~300,2014-11-22
37,Narcolepsy,5.00,Registered 9 months              0 days,,5,70~100,2014-11-22
38,purebase,4.85,Registered 5 months              0 days,,15,200~300,2014-11-22
39,Addies,5,Registered 9 months              0 days,,5,6~10,2014-11-22
40,mollyjohnson,4.69,Registered 9 months              1 days,,1,100~150,2014-11-22
41,OregonTrail,,Registered 3 days              0 days,,3,0,2014-11-22
42,VoucherExpress,4.93,Registered 6 months              0 days,,5,300~500,2014-11-22
43,knappen,5,Registered 9 days              0 days,,7,1~2,2014-11-22
44,TheXFactor,4.91,Registered 5 months              0 days,,11,150~200,2014-11-22
45,DevilWeedSeeds,4.79,Registered 11 months              1 days,,5,100~150,2014-11-22
46,TOPSHOP,5.00,Registered 3 months              0 days,,4,15~25,2014-11-22
47,t3h_fonz,5,Registered 8 days              0 days,,10,6~10,2014-11-22
48,thcsupport,5,Registered 15 days              0 days,,4,1~2,2014-11-22
49,1dboladay,4.15,Registered 8 months              1 days,,14,25~40,2014-11-22
50,bcndrugs,4.702,Registered 4 months              0 days,,7,500~1000,2014-11-22
51,OrangeHill,,Registered 4 days              0 days,,4,0,2014-11-22
52,Addyshack,4.978,Registered 10 months              0 days,,4,1000+,2014-11-22
53,AussieExpress,5.00,Registered 6 months              0 days,,1,25~40,2014-11-22
54,AmsterdamExport,5,Registered 10 days              2 days,,4,3~5,2014-11-22
55,Mann-Drog,4.94,Registered 2 months              0 days,,1,55~70,2014-11-22
56,Meds2Buy,5.00,Registered 5 months              1 days,,82,25~40,2014-11-22
57,Kiefernzapfen,5.00,Registered 1 months              0 days,,4,15~25,2014-11-22
58,Fire_Fire,4.98,Registered 8 months              1 days,,7,300~500,2014-11-22
59,Codex,5,Registered 16 days              0 days,,5,6~10,2014-11-22
60,babykale420,4.98,Registered 9 months              0 days,,17,150~200,2014-11-22
61,summertime,4.960,Registered 11 months              0 days,,7,500~1000,2014-11-22
62,WeRoll,4.82,Registered 10 months              0 days,,11,300~500,2014-11-22
63,mossman,5,Registered 6 months              0 days,,1,6~10,2014-11-22
64,cocktails,,Registered 2 days              1 days,,2,0,2014-11-22
65,Premiumgear,5.00,Registered 8 months              0 days,,11,150~200,2014-11-22
66,bostongeorge14,4.97,Registered 2 months              0 days,,29,300~500,2014-11-22
67,CrazedChemist,5,Registered 29 days              0 days,,12,6~10,2014-11-22
68,sereal,4.98,Registered 11 months              0 days,,35,100~150,2014-11-22
69,ShopAgent,4.88,Registered 7 months              0 days,,58,100~150,2014-11-22
70,T5_NBOMe,3.92,Registered 9 months              0 days,,29,25~40,2014-11-22
71,Walt-Disney,,Registered 15 days              0 days,,14,0,2014-11-22
72,Flyfelix,4.99,Registered 11 months              0 days,,6,150~200,2014-11-22
73,blow,4.76,Registered 4 months              0 days,,20,100~150,2014-11-22
74,Mpower,4.78,Registered 2 months              0 days,,53,100~150,2014-11-22
75,cultmadeline,5.000,Registered 9 months             On Vacation Mode since 2 hours,,13,1000+,2014-11-22
