,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.989,Registered 1 years 3 months              0 days,,72,1000~1500,2015-06-13
1,HumboldtFarms,4.910,Registered 9 months              0 days,,52,3000~4000,2015-06-13
2,GrandWizardsLair,4.98,Registered 1 years 4 months              0 days,,4,500~1000,2015-06-13
3,Rebel_Alliance,4.993,Registered 1 years 3 months              0 days,,7,1000~1500,2015-06-13
4,Sir-ACAB,5.00,Registered 1 years 5 months              1 days,,1,150~200,2015-06-13
5,Top_Gear_UK,4.913,Registered 1 years 3 months              0 days,,30,4000~5000,2015-06-13
6,HappyHippy2.0,4.96,Registered 1 years 3 months              0 days,,23,300~500,2015-06-13
7,galaxytreez,5.00,Registered 3 months              0 days,,9,40~55,2015-06-13
8,Kleo,5.00,Registered 14 days              0 days,,10,10~15,2015-06-13
9,hogstandard,4.98,Registered 1 years 2 months              0 days,,8,200~300,2015-06-13
10,xinhai,4.975,Registered 1 years 4 months              0 days,,11,2000~3000,2015-06-13
11,indianpilldaddy,5.00,Registered 1 years 4 months              0 days,,161,300~500,2015-06-13
12,TestSubject,5.00,Registered 1 years 4 months              0 days,,1,150~200,2015-06-13
13,GoingPostal,4.966,Registered 1 years 5 months              1 days,,117,4000~5000,2015-06-13
14,Dimercurio,5.000,Registered 1 years 2 months              0 days,,8,1000~1500,2015-06-13
15,plugsister,5,Registered 2 months              0 days,,3,10~15,2015-06-13
16,AmsterdamLiquidXno1,5,Registered 23 days              0 days,,7,6~10,2015-06-13
17,OzAlpha,4.958,Registered 1 years 3 months              0 days,,24,500~1000,2015-06-13
18,WALLSTREETx2,5.000,Registered 1 years 3 months              0 days,,10,3000~4000,2015-06-13
19,DonTuriddu,4.72,Registered 1 years 1 months              0 days,,14,500~1000,2015-06-13
20,mollyjohnson,4.69,Registered 1 years 3 months              0 days,,1,150~200,2015-06-13
21,OregonTrail,5.000,Registered 6 months              0 days,,6,500~1000,2015-06-13
22,Meds2Buy,4.78,Registered 1 years 0 months              0 days,,82,150~200,2015-06-13
23,Kiefernzapfen,4.97,Registered 7 months              3 days,,9,200~300,2015-06-13
24,krytocratic_tyranny,5.00,Registered 1 months              0 days,,4,15~25,2015-06-13
25,MIcasa-SUcasa,5.00,Registered 4 months              0 days,,35,55~70,2015-06-13
26,MrSniffer,5.00,Registered 15 days              0 days,,27,10~15,2015-06-13
27,DisIsHollanda,5.00,Registered 23 days              0 days,,24,55~70,2015-06-13
28,summertime,4.945,Registered 1 years 6 months              0 days,,7,1000~2000,2015-06-13
29,salviana,5,Registered 2 months              0 days,,1,1~2,2015-06-13
