,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              0 days,,77,1000~1500,2015-04-25
1,HumboldtFarms,4.917,Registered 8 months              0 days,,53,2000~3000,2015-04-25
2,littlegoblin,4.898,Registered 1 years 1 months              0 days,,16,500~1000,2015-04-25
3,Sir-ACAB,5.00,Registered 1 years 3 months              1 days,,2,100~150,2015-04-25
4,checkpoint,4.98,Registered 1 years 3 months              0 days,,19,300~500,2015-04-25
5,HappyHippy2.0,4.96,Registered 1 years 2 months              0 days,,12,300~500,2015-04-25
6,galaxytreez,5.00,Registered 1 months              1 days,,9,15~25,2015-04-25
7,dmvnationsupply,,Registered 1 months              0 days,,1,0,2015-04-25
8,hogstandard,4.98,Registered 1 years 1 months              0 days,,6,200~300,2015-04-25
9,xinhai,4.976,Registered 1 years 2 months              1 days,,15,2000~3000,2015-04-25
10,CashCo,5.00,Registered 1 years 2 months              0 days,,18,150~200,2015-04-25
11,indianpilldaddy,5.00,Registered 1 years 2 months              0 days,,157,300~500,2015-04-25
12,GoingPostal,4.959,Registered 1 years 4 months              0 days,,105,4000~5000,2015-04-25
13,Dimercurio,5.000,Registered 1 years 0 months              0 days,,8,1000~1500,2015-04-25
14,HumboldtHerbs,5.00,Registered 6 months              0 days,,20,40~55,2015-04-25
15,WALLSTREETx2,5.000,Registered 1 years 2 months              0 days,,7,3000~4000,2015-04-25
16,DonTuriddu,4.74,Registered 1 years 0 months              0 days,,14,300~500,2015-04-25
17,OregonTrail,5.00,Registered 5 months              0 days,,8,300~500,2015-04-25
18,hanspoel,4.99,Registered 1 years 2 months              0 days,,5,150~200,2015-04-25
19,Addyshack,4.971,Registered 1 years 3 months              1 days,,23,1000~2000,2015-04-25
20,GermanImport,,Registered 10 days              0 days,,15,0,2015-04-25
21,Meds2Buy,4.76,Registered 10 months              0 days,,82,100~150,2015-04-25
22,Kiefernzapfen,4.97,Registered 6 months              0 days,,7,150~200,2015-04-25
23,MIcasa-SUcasa,4.96,Registered 3 months              0 days,,18,25~40,2015-04-25
24,babykale420,4.98,Registered 1 years 2 months              0 days,,13,300~500,2015-04-25
25,summertime,4.944,Registered 1 years 4 months              0 days,,7,1000~2000,2015-04-25
26,WeRoll,4.858,Registered 1 years 3 months             On Vacation Mode since 17 hours,,7,1000~1500,2015-04-25
27,salviana,5,Registered 1 months              0 days,,6,1~2,2015-04-25
28,mossman,5.00,Registered 11 months              1 days,,3,15~25,2015-04-25
29,Premiumgear,5.00,Registered 1 years 1 months              0 days,,11,200~300,2015-04-25
30,bostongeorge14,4.831,Registered 7 months              0 days,,84,1000~2000,2015-04-25
31,CrazedChemist,4.99,Registered 6 months              0 days,,24,300~500,2015-04-25
32,CrystalBurns,4.92,Registered 8 months              0 days,,4,70~100,2015-04-25
33,sereal,4.99,Registered 1 years 4 months              0 days,,37,150~200,2015-04-25
34,foxygirl,5,Registered 21 days              0 days,,36,1~2,2015-04-25
35,T5_NBOMe,4.75,Registered 1 years 2 months              0 days,,36,500~1000,2015-04-25
36,eurodrugs,5,Registered 1 months              0 days,,11,6~10,2015-04-25
37,Walt-Disney,4.97,Registered 5 months              0 days,,30,150~200,2015-04-25
38,Flyfelix,4.99,Registered 1 years 4 months              0 days,,24,200~300,2015-04-25
39,blow,4.79,Registered 10 months              0 days,,26,300~500,2015-04-25
40,joogman,4.98,Registered 3 months              0 days,,6,100~150,2015-04-25
41,SmileyPostman,4.92,Registered 1 months              0 days,,7,70~100,2015-04-25
42,Discounts_R_Us,5.00,Registered 24 days              0 days,,10,40~55,2015-04-25
43,chipzahoy,4.901,Registered 10 months              0 days,,90,1000~1500,2015-04-25
44,TheWolfOfDarknet,5,Registered 1 months              1 days,,10,3~5,2015-04-25
45,Cocaine_Oxy_Vape_Australia,5.00,Registered 3 months              0 days,,14,40~55,2015-04-25
46,theblossom,5.00,Registered 1 years 1 months              0 days,,29,200~300,2015-04-25
47,dgslabz,4.964,Registered 1 years 2 months              0 days,,25,2000~3000,2015-04-25
48,androgenie,4.88,Registered 1 years 2 months              1 days,,3,100~150,2015-04-25
49,precurs-shop,5,Registered 17 days              0 days,,33,6~10,2015-04-25
50,Overdos3d,5.00,Registered 1 months              0 days,,51,15~25,2015-04-25
51,diondibra,5.00,Registered 3 months              0 days,,6,100~150,2015-04-25
52,craigman,5.00,Registered 11 months              0 days,,13,200~300,2015-04-25
53,InsideTheWhale,4.950,Registered 1 years 0 months              0 days,,89,500~1000,2015-04-25
54,ladyskywalker,4.954,Registered 9 months              0 days,,14,500~1000,2015-04-25
55,shoeshunge,4.99,Registered 12 months              0 days,,5,300~500,2015-04-25
56,Quantum.Black.Widow,4.86,Registered 1 years 1 months              0 days,,53,300~500,2015-04-25
57,GoodmedsDK,4.97,Registered 11 months              1 days,,22,300~500,2015-04-25
58,Weed4bits,4.85,Registered 3 months              0 days,,25,150~200,2015-04-25
59,thomascheer,4.61,Registered 4 months              0 days,,94,150~200,2015-04-25
60,footstool,4.90,Registered 1 months              0 days,,14,40~55,2015-04-25
61,CDARWIN,4.98,Registered 5 months              1 days,,14,200~300,2015-04-25
62,THEIRONMAN,4.86,Registered 1 months              0 days,,2,40~55,2015-04-25
63,etimbuk,4.828,Registered 5 months              0 days,,307,1000~1500,2015-04-25
64,GreenBlvd,4.834,Registered 1 years 0 months              0 days,,4,1000~1500,2015-04-25
65,AtomicLove,5.000,Registered 6 months              0 days,,7,500~1000,2015-04-25
66,RealDope,4.862,Registered 10 months              0 days,,7,500~1000,2015-04-25
67,microgirlmonroe,4.88,Registered 3 months              0 days,,13,55~70,2015-04-25
68,PremiumSpores,5.00,Registered 2 months              0 days,,4,40~55,2015-04-25
69,Cannaseed,4.86,Registered 1 years 2 months              0 days,,4,15~25,2015-04-25
70,Mephman,4.97,Registered 9 months              2 days,,10,500~1000,2015-04-25
71,Angelina,4.913,Registered 1 years 2 months              0 days,,27,1000~2000,2015-04-25
72,rainbowbear,4.97,Registered 1 years 2 months              0 days,,18,200~300,2015-04-25
73,cokeman,4.89,Registered 1 months              0 days,,6,100~150,2015-04-25
74,blackhand,4.997,Registered 1 years 4 months              0 days,,122,1000~1500,2015-04-25
75,Pleatherette,5.00,Registered 5 months              0 days,,1,40~55,2015-04-25
76,DrEarnhardt,4.821,Registered 1 years 4 months              0 days,,97,2000~3000,2015-04-25
77,sayno2drugs,4.986,Registered 1 years 2 months              0 days,,16,500~1000,2015-04-25
78,Bisto,4.920,Registered 1 years 2 months              0 days,,26,1000~1500,2015-04-25
79,karmasyndicate,4.952,Registered 6 months              0 days,,34,1000~1500,2015-04-25
80,whiteyford,4.948,Registered 1 years 4 months              0 days,,24,500~1000,2015-04-25
81,SomeonewhoISme,5.00,Registered 5 months              0 days,,7,300~500,2015-04-25
82,axa,5.00,Registered 1 years 2 months              0 days,,11,300~500,2015-04-25
83,OzJuice,5.00,Registered 5 months              0 days,,51,70~100,2015-04-25
84,Thefairtrader,4.64,Registered 1 years 1 months              0 days,,35,500~1000,2015-04-25
85,digimon,5.00,Registered 7 months              0 days,,8,150~200,2015-04-25
86,Bamsefar,5.00,Registered 4 months              0 days,,15,70~100,2015-04-25
87,lifecare,4.75,Registered 11 months              1 days,,6,150~200,2015-04-25
88,Noogz,4.78,Registered 3 months              0 days,,21,150~200,2015-04-25
89,stiffstyles,5.000,Registered 1 years 1 months              0 days,,104,500~1000,2015-04-25
90,fulltime,4.80,Registered 1 months              0 days,,17,100~150,2015-04-25
91,canadianforger,4.981,Registered 1 years 4 months              0 days,,50,1000~2000,2015-04-25
92,fakeasanything,4.820,Registered 1 years 2 months              1 days,,6,1000~1500,2015-04-25
93,b1g1mpact,4.83,Registered 1 years 2 months              3 days,,50,300~500,2015-04-25
94,Mike,4.62,Registered 1 years 4 months              0 days,,45,55~70,2015-04-25
95,Goldenman,3,Registered 1 months              0 days,,11,3~5,2015-04-25
96,Adderall,4.68,Registered 1 years 4 months              0 days,,12,55~70,2015-04-25
97,rabbithole,4.99,Registered 1 years 2 months              0 days,,2,500~1000,2015-04-25
98,aftershop,4.87,Registered 6 months              0 days,,8,200~300,2015-04-25
99,Just_Say_Know,4.85,Registered 7 months              1 days,,1,300~500,2015-04-25
100,NorCoKing492,4.62,Registered 3 months              0 days,,2,25~40,2015-04-25
101,ProGear,4.932,Registered 7 months              0 days,,19,1000~1500,2015-04-25
102,sambalam8,4.96,Registered 1 years 2 months              0 days,,9,300~500,2015-04-25
103,GreatGalaxy,4.35,Registered 4 months              0 days,,84,40~55,2015-04-25
104,GnarlyGnome,4.97,Registered 9 months              0 days,,12,100~150,2015-04-25
105,Talking_Tom,5.00,Registered 5 months              0 days,,18,40~55,2015-04-25
106,HigherStandards,5.00,Registered 5 months              0 days,,7,40~55,2015-04-25
107,ONAXKing,4.81,Registered 2 months              0 days,,3,100~150,2015-04-25
108,Doritos,4.68,Registered 10 months              1 days,,20,500~1000,2015-04-25
109,batcountry,4.98,Registered 1 years 4 months              0 days,,9,150~200,2015-04-25
110,OZ-TEAM,4.987,Registered 1 years 0 months              0 days,,20,500~1000,2015-04-25
111,DRmagic,4.98,Registered 1 years 4 months              0 days,,6,300~500,2015-04-25
112,EZTest,4.96,Registered 1 years 2 months              0 days,,55,300~500,2015-04-25
113,europedrugs,4.927,Registered 1 years 1 months              0 days,,28,500~1000,2015-04-25
114,I_dont_know,5.00,Registered 1 years 3 months              0 days,,7,300~500,2015-04-25
115,HighENDD,4.92,Registered 1 years 3 months              0 days,,6,200~300,2015-04-25
116,A1CRACK,5.00,Registered 1 months              0 days,,7,25~40,2015-04-25
117,psychotropix,4.983,Registered 11 months              0 days,,67,1000~2000,2015-04-25
118,Northwest_Nuggets,5.00,Registered 1 years 4 months              0 days,,10,300~500,2015-04-25
119,moggymoo,4.98,Registered 5 months              0 days,,3,55~70,2015-04-25
120,LeifGW,4.64,Registered 3 months              0 days,,12,10~15,2015-04-25
121,MarcelKetman,4.946,Registered 1 years 1 months              0 days,,22,2000~3000,2015-04-25
122,REALDEAL,4.97,Registered 1 years 2 months              0 days,,18,200~300,2015-04-25
123,bionik,4.97,Registered 1 years 2 months             On Vacation Mode since 4 hours,,11,200~300,2015-04-25
124,maligan,5.000,Registered 1 years 4 months              0 days,,7,500~1000,2015-04-25
125,GoodieGumDropShop,4.94,Registered 6 months              0 days,,10,500~1000,2015-04-25
126,PharmacyNorway,4,Registered 4 months              0 days,,3,6~10,2015-04-25
127,StarSeed,4.58,Registered 6 months              1 days,,13,100~150,2015-04-25
128,HurryUpandBuy,4.61,Registered 3 months              0 days,,12,100~150,2015-04-25
129,Dr-Lude,4.94,Registered 3 months              0 days,,8,40~55,2015-04-25
130,ozexpress,4.963,Registered 1 years 1 months              0 days,,10,500~1000,2015-04-25
131,TrustedFOX,5,Registered 2 months              2 days,,6,3~5,2015-04-25
132,rayray26,3,Registered 3 months              0 days,,2,6~10,2015-04-25
133,Psymama,5.00,Registered 4 months              0 days,,5,100~150,2015-04-25
134,mikehamer,4.91,Registered 1 years 3 months              0 days,,33,300~500,2015-04-25
135,TheEntity,4.94,Registered 1 years 1 months              0 days,,5,300~500,2015-04-25
136,FoxyRoxy,5,Registered 16 days              0 days,,6,1~2,2015-04-25
137,KingsHabit,4.92,Registered 1 years 2 months              0 days,,12,200~300,2015-04-25
138,Thehater90,,Registered 23 days              0 days,,4, 1~2,2015-04-25
139,GreenMountainMan,4.94,Registered 7 months              1 days,,12,300~500,2015-04-25
140,Panoramix,4.96,Registered 4 months              0 days,,8,200~300,2015-04-25
141,Montfort,4.890,Registered 9 months              0 days,,82,500~1000,2015-04-25
142,Dipsy,4.80,Registered 1 years 3 months              0 days,,8,100~150,2015-04-25
143,MrSunshine,4.683,Registered 1 years 4 months              0 days,,68,1000~1500,2015-04-25
144,bestaussiegear,4.950,Registered 10 months              0 days,,23,1000~1500,2015-04-25
145,budgetstoreUK,4.850,Registered 4 months              0 days,,20,500~1000,2015-04-25
146,hot-potato,5.00,Registered 11 months              0 days,,6,25~40,2015-04-25
147,AusMate,4.963,Registered 1 years 3 months              0 days,,32,1000~1500,2015-04-25
148,VIPSMOKE,4.92,Registered 8 months              0 days,,19,150~200,2015-04-25
149,MerckKGaA,4.851,Registered 1 months              0 days,,101,1000~1500,2015-04-25
150,DoctorNick,4.92,Registered 1 years 2 months              0 days,,25,300~500,2015-04-25
151,oscillo66,4.96,Registered 1 years 1 months              0 days,,2,55~70,2015-04-25
152,KittenHuffer,4.983,Registered 1 years 1 months             On Vacation Mode since 8 hours,,11,500~1000,2015-04-25
153,Caslava,4.956,Registered 1 years 2 months              1 days,,17,500~1000,2015-04-25
154,passman,4.879,Registered 1 years 4 months              0 days,,155,2000~3000,2015-04-25
155,OneKing,4.50,Registered 7 months              1 days,,25,100~150,2015-04-25
156,Croix,4.99,Registered 5 months              0 days,,10,70~100,2015-04-25
157,fastandsafe1234,4.71,Registered 1 years 0 months              0 days,,18,500~1000,2015-04-25
158,accept,4.94,Registered 5 months              0 days,,37,300~500,2015-04-25
159,arctic,4.99,Registered 1 years 2 months              0 days,,4,300~500,2015-04-25
160,Svnslick,,Registered 1 months              0 days,,7,0,2015-04-25
161,Apotheke,4.953,Registered 10 months              0 days,,15,500~1000,2015-04-25
162,Mr.Lewis,4.860,Registered 1 years 2 months              0 days,,43,1000~1500,2015-04-25
163,The_Free_Marketeer,4.97,Registered 3 months              0 days,,4,100~150,2015-04-25
164,StudyDrugsUK,4.88,Registered 5 months              0 days,,15,200~300,2015-04-25
165,RetailPharma,4.99,Registered 11 months              0 days,,2,100~150,2015-04-25
166,swisshound78,4.93,Registered 1 years 1 months              0 days,,11,100~150,2015-04-25
167,cyanspore,4.98,Registered 1 years 2 months              0 days,,1,300~500,2015-04-25
168,RichDadPoorDad,4.94,Registered 1 years 2 months              0 days,,34,25~40,2015-04-25
169,oliver201,4.93,Registered 1 years 1 months              0 days,,16,200~300,2015-04-25
170,ferrisbueller,4.921,Registered 1 years 4 months              0 days,,13,500~1000,2015-04-25
171,HUARWE,4.96,Registered 1 years 4 months              0 days,,10,200~300,2015-04-25
172,xdoc,5.00,Registered 1 years 3 months              0 days,,13,100~150,2015-04-25
173,TheBestCannabis,4.966,Registered 1 years 2 months              0 days,,134,500~1000,2015-04-25
174,METHod_Man,4.94,Registered 2 months              0 days,,16,150~200,2015-04-25
175,SKPDrugs,5,Registered 1 months              0 days,,42,6~10,2015-04-25
176,vicious86,4.994,Registered 1 years 4 months              0 days,,7,1000~2000,2015-04-25
177,VladdyRS,4.97,Registered 12 months              0 days,,16,300~500,2015-04-25
178,Saralea,4.99,Registered 1 years 4 months              0 days,,9,300~500,2015-04-25
179,OzoneArmor,,Registered 13 days              0 days,,2,0,2015-04-25
180,topdelivery,5.00,Registered 4 months              0 days,,8,15~25,2015-04-25
181,TheDarkL0rd,5,Registered 28 days              0 days,,8,1~2,2015-04-25
182,InTransit,4.94,Registered 4 months              0 days,,44,500~1000,2015-04-25
183,DutchDeal,4.96,Registered 1 years 3 months              0 days,,24,200~300,2015-04-25
184,klicka,5.00,Registered 11 months              2 days,,27,40~55,2015-04-25
185,OnePiece,4.91,Registered 3 months              0 days,,345,500~1000,2015-04-25
186,SolidSupply,5,Registered 13 days              0 days,,14,15~25,2015-04-25
187,GoodCitizensAU,5,Registered 24 days              0 days,,25,15~25,2015-04-25
188,NXTLEVEL,4.36,Registered 1 months              0 days,,17,10~15,2015-04-25
189,junglebunny318,5.00,Registered 9 months              0 days,,14,40~55,2015-04-25
