,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 1 months              0 days,,72,1000~1500,2015-04-12
1,HumboldtFarms,4.927,Registered 7 months              0 days,,54,2000~3000,2015-04-12
2,ReDEyE,4.99,Registered 3 months              0 days,,9,200~300,2015-04-12
3,GrandWizardsLair,4.98,Registered 1 years 2 months              0 days,,3,300~500,2015-04-12
4,littlegoblin,4.89,Registered 1 years 1 months              1 days,,16,500~1000,2015-04-12
5,Rebel_Alliance,4.992,Registered 1 years 1 months              1 days,,7,500~1000,2015-04-12
6,TheImportStore,5.00,Registered 24 days              0 days,,6,70~100,2015-04-12
7,SeattlesBest,4.978,Registered 1 years 4 months              0 days,,23,500~1000,2015-04-12
8,AlphaOne,5,Registered 17 days              0 days,,5,3~5,2015-04-12
9,checkpoint,4.98,Registered 1 years 2 months              0 days,,19,300~500,2015-04-12
10,Comebackhaze48,4.72,Registered 11 months              1 days,,24,150~200,2015-04-12
11,Top_Gear_UK,4.918,Registered 1 years 1 months              0 days,,29,3000~4000,2015-04-12
12,HappyHippy2.0,4.97,Registered 1 years 1 months              0 days,,13,200~300,2015-04-12
13,galaxytreez,5.00,Registered 1 months              0 days,,9,15~25,2015-04-12
14,dmvnationsupply,,Registered 1 months              0 days,,1,0,2015-04-12
15,hogstandard,4.98,Registered 1 years 0 months              0 days,,5,150~200,2015-04-12
16,RivendellOrganics,4.95,Registered 3 months              1 days,,1,100~150,2015-04-12
17,xinhai,4.977,Registered 1 years 1 months              0 days,,15,2000~3000,2015-04-12
18,moderationiskey,4.72,Registered 3 months              0 days,,2,25~40,2015-04-12
19,Doritos_Doritos,4.59,Registered 2 months              0 days,,22,15~25,2015-04-12
20,CashCo,5.00,Registered 1 years 1 months              1 days,,18,150~200,2015-04-12
21,indianpilldaddy,5.00,Registered 1 years 1 months              0 days,,157,300~500,2015-04-12
22,GoingPostal,4.964,Registered 1 years 3 months              0 days,,105,4000~5000,2015-04-12
23,Dimercurio,5.000,Registered 1 years 0 months              0 days,,9,1000~1500,2015-04-12
24,MrKidX,4.96,Registered 11 months              0 days,,12,200~300,2015-04-12
25,plugsister,5,Registered 4 days              0 days,,9,1~2,2015-04-12
26,Warbeast,5.00,Registered 1 years 4 months              0 days,,0,300~500,2015-04-12
27,MitchHedberg,5.00,Registered 20 days              0 days,,12,15~25,2015-04-12
28,weed4you,4.998,Registered 1 years 3 months              1 days,,6,500~1000,2015-04-12
29,HumboldtHerbs,5.00,Registered 6 months              0 days,,20,40~55,2015-04-12
