,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 10 months              0 days,,34,500~1000,2015-01-09
1,brother_satellite,4.94,Registered 29 days              0 days,,11,25~40,2015-01-09
2,HumboldtFarms,4.951,Registered 4 months              0 days,,30,500~1000,2015-01-09
3,NorCoKing776,,Registered 3 days              3 days,,1,0,2015-01-09
4,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-09
5,-TarNation-,4.82,Registered 1 months              6 days,,5,70~100,2015-01-09
6,GrandWizardsLair,4.97,Registered 11 months              0 days,,8,300~500,2015-01-09
7,littlegoblin,4.90,Registered 10 months              0 days,,14,300~500,2015-01-09
8,Rebel_Alliance,4.990,Registered 10 months              0 days,,7,500~1000,2015-01-09
9,reximusmaximus,5.00,Registered 2 months              0 days,,4,200~300,2015-01-09
10,checkpoint,4.95,Registered 11 months              0 days,,29,150~200,2015-01-09
11,Comebackhaze48,4.86,Registered 8 months              0 days,,31,100~150,2015-01-09
12,Top_Gear_UK,4.888,Registered 10 months              0 days,,64,1000~2000,2015-01-09
13,HappyHippy2.0,4.99,Registered 10 months              0 days,,21,200~300,2015-01-09
14,AmsterdamOnline,4.99,Registered 4 months              0 days,,20,100~150,2015-01-09
15,hogstandard,5.00,Registered 9 months              0 days,,9,100~150,2015-01-09
16,RivendellOrganics,5,Registered 2 days              0 days,,2,1~2,2015-01-09
17,xinhai,4.971,Registered 11 months              0 days,,13,1000~2000,2015-01-09
18,moderationiskey,5,Registered 17 days              0 days,,2,6~10,2015-01-09
19,CashCo,5.00,Registered 10 months              0 days,,9,100~150,2015-01-09
20,indianpilldaddy,5.00,Registered 11 months              0 days,,151,150~200,2015-01-09
21,RealAidoneus,5.00,Registered 10 months              2 days,,3,200~300,2015-01-09
22,TestSubject,5.00,Registered 11 months              0 days,,1,70~100,2015-01-09
23,Perron,4.99,Registered 4 months              0 days,,22,300~500,2015-01-09
24,GoingPostal,4.965,Registered 1 years 0 months              0 days,,92,3000~4000,2015-01-09
