,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,HumboldtFarms,,,,,,2014-09-26
1,Rebel_Alliance,4.98,Registered 7 months 14 days              2 hours,,7,300~500,2014-09-26
2,GermanTerminal,4.988,Registered 8 months 6 days              5 hours,,35,500~1000,2014-09-26
3,CashCo,5.00,Registered 7 months 13 days              1 hours,,9,70~100,2014-09-26
4,indianpilldaddy,,,,,,2014-09-26
5,Perron,,,,,,2014-09-26
6,GoingPostal,4.968,Registered 9 months 10 days              6 hours,,90,1000+,2014-09-26
7,weed4you,4.99,Registered 9 months 6 days              3 hours,,6,300~500,2014-09-26
8,replicator,,Registered 6 months 4 days              26 days,,14,0,2014-09-26
9,Addies,5,Registered 7 months 12 days              7 days,,2,3~5,2014-09-26
10,TOPSHOP,5,Registered 1 months 9 days              0 hours,,15,1~2,2014-09-26
11,Addyshack,4.973,Registered 9 months 2 days              0 hours,,7,500~1000,2014-09-26
12,Meds2Buy,,,,,,2014-09-26
13,performance1,5,Registered 29 days              8 hours,,4,3~5,2014-09-26
14,Fire_Fire,4.96,Registered 6 months 25 days              2 hours,,6,200~300,2014-09-26
15,summertime,,,,,,2014-09-26
16,WeRoll,,,,,,2014-09-26
17,bostongeorge14,5.00,Registered 16 days              4 hours,,12,15~25,2014-09-26
18,sereal,4.98,Registered 9 months 23 days              6 hours,,40,100~150,2014-09-26
19,HARRODS,4.50,Registered 6 months 4 days              1 days 4 hours,,20,100~150,2014-09-26
20,ShopAgent,5.00,Registered 5 months 26 days              20 hours,,62,100~150,2014-09-26
21,Flyfelix,4.99,Registered 9 months 7 days              7 hours,,8,150~200,2014-09-26
22,Mpower,,,,,,2014-09-26
23,cultmadeline,5.000,Registered 7 months 10 days              9 hours,,13,1000+,2014-09-26
24,Illadelph,5,Registered 3 months 15 days              10 days,,6,1~2,2014-09-26
25,chipzahoy,,,,,,2014-09-26
26,AngelEyes,4.99,Registered 9 months 25 days              0 hours,,8,150~200,2014-09-26
27,rx4cheap,4.92,Registered 4 months 19 days              1 hours,,7,70~100,2014-09-26
28,zable,4.976,Registered 7 months 13 days              2 days 11 hours,,4,500~1000,2014-09-26
29,theblossom,,,,,,2014-09-26
30,KushDepot,,,,,,2014-09-26
31,32dxbv!vrwndid,5,Registered 4 months 12 days              5 hours,,4,6~10,2014-09-26
32,cashmonay13,3.56,Registered 9 months 3 days              5 months 0 days,,8,15~25,2014-09-26
33,JimmytheGent,,,,,,2014-09-26
34,cheqdropz,0,Registered 7 months 7 days              4 months 25 days,,2,6~10,2014-09-26
35,Addies4Days,5,Registered 6 days              9 hours,,4,6~10,2014-09-26
36,shoeshunge,4.98,Registered 5 months 4 days              20 hours,,12,200~300,2014-09-26
37,Quantum.Black.Widow,,,,,,2014-09-26
38,sweshroom,,,,,,2014-09-26
39,Hollands-Best,4.96,Registered 4 months 21 days              5 hours,,38,200~300,2014-09-26
40,CZmadeMan,5.00,Registered 5 months 28 days              14 hours,,29,25~40,2014-09-26
41,starrynight,4.94,Registered 8 months 1 days              5 hours,,20,200~300,2014-09-26
42,Mephman,5.00,Registered 2 months 27 days              0 hours,,11,150~200,2014-09-26
43,grimreaper,,,,,,2014-09-26
44,CanadaCandy,4.94,Registered 6 months 2 days              0 hours,,15,55~70,2014-09-26
45,blackhand,4.99,Registered 9 months 14 days              0 hours,,122,500~1000,2014-09-26
46,DrEarnhardt,4.828,Registered 9 months 24 days              1 hours,,59,1000+,2014-09-26
47,sayno2drugs,4.98,Registered 7 months 5 days              0 hours,,9,300~500,2014-09-26
48,axa,,,,,,2014-09-26
49,HAPPYholland,4.966,Registered 7 months 2 days              0 hours,,25,500~1000,2014-09-26
50,Thefairtrader,,,,,,2014-09-26
51,digimon,,Registered 1 days              5 hours,,2, 1~2,2014-09-26
52,lifecare,,,,,,2014-09-26
53,roll_on,4.92,Registered 1 months 11 days              4 hours,,6,70~100,2014-09-26
54,stiffstyles,5.00,Registered 7 months 4 days              11 hours,,80,150~200,2014-09-26
