,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,4.992,Registered 1 years 2 months              0 days,,72,1000~1500,2015-04-22
1,littlegoblin,,,,,,2015-04-22
2,Top_Gear_UK,,,,,,2015-04-22
3,hogstandard,,,,,,2015-04-22
4,Doritos_Doritos,,,,,,2015-04-22
5,indianpilldaddy,5.00,Registered 1 years 2 months              0 days,,157,300~500,2015-04-22
6,GoingPostal,4.961,Registered 1 years 4 months              0 days,,105,4000~5000,2015-04-22
7,Dimercurio,,,,,,2015-04-22
8,MrKidX,4.97,Registered 11 months             On Vacation Mode since 0 hours,,8,200~300,2015-04-22
9,AussieExpress,,,,,,2015-04-22
10,Meds2Buy,4.75,Registered 10 months              0 days,,82,100~150,2015-04-22
11,MIcasa-SUcasa,5.00,Registered 3 months              0 days,,18,25~40,2015-04-22
12,WeRoll,,,,,,2015-04-22
13,salviana,,,,,,2015-04-22
14,bostongeorge14,4.883,Registered 7 months              0 days,,84,1000~2000,2015-04-22
15,sereal,4.99,Registered 1 years 4 months              0 days,,37,150~200,2015-04-22
16,foxygirl,,Registered 17 days              0 days,,36,0,2015-04-22
17,T5_NBOMe,,,,,,2015-04-22
18,Flyfelix,4.99,Registered 1 years 3 months              0 days,,18,200~300,2015-04-22
19,theblossom,,,,,,2015-04-22
20,dgslabz,4.967,Registered 1 years 2 months              0 days,,23,2000~3000,2015-04-22
21,precurs-shop,5,Registered 14 days              0 days,,34,3~5,2015-04-22
22,Overdos3d,5.00,Registered 1 months              0 days,,51,15~25,2015-04-22
23,craigman,5.00,Registered 11 months              0 days,,12,200~300,2015-04-22
24,Quantum.Black.Widow,4.86,Registered 1 years 1 months              0 days,,50,300~500,2015-04-22
25,Weed4bits,4.85,Registered 3 months              0 days,,25,150~200,2015-04-22
26,thomascheer,4.60,Registered 4 months              0 days,,81,100~150,2015-04-22
27,CDARWIN,4.98,Registered 5 months              0 days,,14,200~300,2015-04-22
28,Pharma-deal,,Registered 1 months              0 days,,72, 1~2,2015-04-22
29,etimbuk,4.834,Registered 5 months              0 days,,306,1000~1500,2015-04-22
30,microgirlmonroe,4.87,Registered 3 months              0 days,,12,40~55,2015-04-22
31,blackhand,4.997,Registered 1 years 4 months              0 days,,124,1000~1500,2015-04-22
32,DrEarnhardt,4.819,Registered 1 years 4 months              0 days,,101,2000~3000,2015-04-22
33,subzero!!,5.00,Registered 3 months              0 days,,9,40~55,2015-04-22
34,Customcandy,,,,,,2015-04-22
35,OzJuice,5.00,Registered 5 months              0 days,,55,70~100,2015-04-22
36,Thefairtrader,4.63,Registered 1 years 1 months              0 days,,35,500~1000,2015-04-22
37,digimon,5.00,Registered 6 months              1 days,,8,150~200,2015-04-22
38,Bamsefar,5.00,Registered 4 months              0 days,,21,70~100,2015-04-22
39,Noogz,4.76,Registered 2 months              0 days,,17,150~200,2015-04-22
40,stiffstyles,5.000,Registered 1 years 1 months              0 days,,111,500~1000,2015-04-22
41,canadianforger,4.978,Registered 1 years 3 months              0 days,,50,1000~2000,2015-04-22
42,fakeasanything,4.818,Registered 1 years 1 months              0 days,,6,1000~1500,2015-04-22
43,b1g1mpact,4.83,Registered 1 years 2 months              0 days,,50,300~500,2015-04-22
44,Mike,4.61,Registered 1 years 3 months              0 days,,45,55~70,2015-04-22
45,Just_Say_Know,4.84,Registered 7 months              0 days,,1,300~500,2015-04-22
46,GreatGalaxy,4.35,Registered 4 months              0 days,,84,40~55,2015-04-22
47,TheStimGuy,4.86,Registered 1 months              0 days,,50,100~150,2015-04-22
48,Talking_Tom,5.00,Registered 5 months              0 days,,18,40~55,2015-04-22
49,Doritos,4.68,Registered 10 months              0 days,,20,500~1000,2015-04-22
50,OZ-TEAM,,,,,,2015-04-22
51,theRoadLessToxic,4.97,Registered 4 months              0 days,,23,200~300,2015-04-22
52,DRmagic,,,,,,2015-04-22
53,EZTest,4.96,Registered 1 years 2 months              0 days,,54,300~500,2015-04-22
54,HighENDD,,,,,,2015-04-22
55,psychotropix,,,,,,2015-04-22
56,moggymoo,4.98,Registered 5 months              0 days,,2,55~70,2015-04-22
57,MrSaturn,,,,,,2015-04-22
58,StarSeed,,,,,,2015-04-22
59,Ziplokk,,,,,,2015-04-22
60,GreenMountainMan,,,,,,2015-04-22
61,Panoramix,,,,,,2015-04-22
62,Montfort,4.844,Registered 9 months              0 days,,82,500~1000,2015-04-22
63,MrSunshine,4.682,Registered 1 years 4 months              0 days,,68,1000~1500,2015-04-22
64,THE-fr,5,Registered 1 months              0 days,,7,6~10,2015-04-22
65,hot-potato,5.00,Registered 10 months              0 days,,7,25~40,2015-04-22
66,MerckKGaA,,,,,,2015-04-22
67,KittenHuffer,,,,,,2015-04-22
68,passman,4.879,Registered 1 years 3 months              0 days,,155,2000~3000,2015-04-22
69,Croix,4.99,Registered 5 months              0 days,,10,70~100,2015-04-22
70,accept,4.93,Registered 5 months              0 days,,25,300~500,2015-04-22
71,arctic,4.99,Registered 1 years 2 months              0 days,,2,300~500,2015-04-22
72,swisshound78,,,,,,2015-04-22
73,ogbryan,,,,,,2015-04-22
74,TheBestCannabis,4.965,Registered 1 years 2 months              0 days,,164,500~1000,2015-04-22
75,METHod_Man,4.94,Registered 2 months              0 days,,21,100~150,2015-04-22
76,vicious86,4.994,Registered 1 years 3 months              0 days,,11,1000~2000,2015-04-22
77,OzoneArmor,,Registered 10 days              0 days,,2,0,2015-04-22
78,OnePiece,4.91,Registered 2 months              0 days,,318,500~1000,2015-04-22
79,NXTLEVEL,,,,,,2015-04-22
80,JustSmuggledN!,,,,,,2015-04-22
81,HederalExpress,4.93,Registered 5 months              0 days,,16,500~1000,2015-04-22
82,The_L,,,,,,2015-04-22
83,skypeman_accounts,4.50,Registered 3 months              0 days,,47,200~300,2015-04-22
84,the_xodna,,,,,,2015-04-22
85,ROCKETCHEM,5,Registered 3 months              0 days,,89,6~10,2015-04-22
86,Markovich,4.969,Registered 1 years 3 months              0 days,,35,2000~3000,2015-04-22
87,Apollonian,,,,,,2015-04-22
88,Dr.Clean,,,,,,2015-04-22
89,Citra-EVO,4.91,Registered 1 months              0 days,,143,150~200,2015-04-22
90,Lord_Of_Weed,,,,,,2015-04-22
91,AUsTORe,4.972,Registered 5 months              0 days,,72,500~1000,2015-04-22
92,MRUKSBEST,4.82,Registered 1 years 0 months              0 days,,26,500~1000,2015-04-22
93,StarburstCandy,5.00,Registered 2 months              0 days,,6,15~25,2015-04-22
94,SusnaSmith,,,,,,2015-04-22
95,MeyerLansky2,,,,,,2015-04-22
96,QuikConnect,,,,,,2015-04-22
97,ConcentratesKing,,,,,,2015-04-22
98,dubntuff,4.98,Registered 5 months              0 days,,26,200~300,2015-04-22
