,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 11 months              0 days,,34,500~1000,2015-01-18
1,brother_satellite,4.94,Registered 1 months              1 days,,11,25~40,2015-01-18
2,HumboldtFarms,4.954,Registered 4 months              0 days,,29,500~1000,2015-01-18
3,MITAK,5.00,Registered 3 months              0 days,,17,25~40,2015-01-18
4,GrandWizardsLair,4.97,Registered 11 months             On Vacation Mode since 4 hours,,8,300~500,2015-01-18
5,checkpoint,4.96,Registered 12 months              0 days,,29,150~200,2015-01-18
6,Comebackhaze48,4.86,Registered 8 months              0 days,,31,100~150,2015-01-18
7,Top_Gear_UK,4.893,Registered 11 months              0 days,,64,1000~2000,2015-01-18
8,HappyHippy2.0,4.99,Registered 11 months              0 days,,20,200~300,2015-01-18
9,AmsterdamOnline,4.99,Registered 4 months              0 days,,23,150~200,2015-01-18
10,hogstandard,4.98,Registered 10 months              0 days,,7,100~150,2015-01-18
11,RivendellOrganics,5.00,Registered 10 days              0 days,,2,10~15,2015-01-18
12,xinhai,4.971,Registered 11 months              0 days,,13,1000~2000,2015-01-18
13,moderationiskey,5,Registered 25 days              0 days,,3,10~15,2015-01-18
14,CashCo,5.00,Registered 11 months              0 days,,17,150~200,2015-01-18
15,indianpilldaddy,5.00,Registered 11 months              0 days,,154,200~300,2015-01-18
16,Herbe,5,Registered 7 days              0 days,,14,1~2,2015-01-18
17,Dimercurio,5.000,Registered 9 months              0 days,,10,500~1000,2015-01-18
18,themoneyteam777,4.96,Registered 5 months              1 days,,12,70~100,2015-01-18
19,weed4you,4.998,Registered 1 years 0 months              0 days,,6,500~1000,2015-01-18
20,HumboldtHerbs,5,Registered 3 months              0 days,,20,6~10,2015-01-18
21,pharmerjo,4.94,Registered 10 months              2 days,,6,200~300,2015-01-18
22,purebase,4.86,Registered 7 months              1 days,,12,200~300,2015-01-18
23,WALLSTREETx2,5.000,Registered 11 months              0 days,,17,2000~3000,2015-01-18
24,mollyjohnson,4.71,Registered 11 months              2 days,,2,150~200,2015-01-18
25,knappen,5.00,Registered 2 months              1 days,,7,15~25,2015-01-18
26,TheXFactor,4.95,Registered 7 months              1 days,,11,200~300,2015-01-18
27,hanspoel,5.00,Registered 11 months              0 days,,2,40~55,2015-01-18
