,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              1 days,,34,40~55,2014-11-03
1,HumboldtFarms,4.90,Registered 2 months              1 days,,34,150~200,2014-11-03
2,DeWeed,4.90,Registered 6 months              0 days,,3,70~100,2014-11-03
3,oxyking,5.00,Registered 5 months              1 days,,1,70~100,2014-11-03
4,ProxyKing,,Registered 1 months              1 months,,3,0,2014-11-03
5,MITAK,5,Registered 27 days              3 days,,14,6~10,2014-11-03
6,GrandWizardsLair,4.98,Registered 9 months              0 days,,7,200~300,2014-11-03
7,Rebel_Alliance,4.99,Registered 8 months              1 days,,7,300~500,2014-11-03
8,ThePartyDepot,5.00,Registered 5 months              0 days,,6,70~100,2014-11-03
9,_drugs.inc_,5,Registered 9 months              9 months,,18,1~2,2014-11-03
10,SeattlesBest,4.97,Registered 10 months              0 days,,16,300~500,2014-11-03
11,checkpoint,4.87,Registered 9 months              0 days,,31,55~70,2014-11-03
12,GermanTerminal,4.975,Registered 9 months              20 days,,35,500~1000,2014-11-03
13,Comebackhaze48,4.89,Registered 5 months              0 days,,30,70~100,2014-11-03
14,AGP,4.91,Registered 7 months              0 days,,5,100~150,2014-11-03
15,RCsupplierAG,4,Registered 10 days              0 days,,1,6~10,2014-11-03
16,HappyHippy2.0,4.98,Registered 8 months              0 days,,29,100~150,2014-11-03
17,AmsterdamOnline,4.91,Registered 2 months              0 days,,8,15~25,2014-11-03
18,xinhai,4.968,Registered 8 months              0 days,,12,1000+,2014-11-03
19,CashCo,5.00,Registered 8 months              0 days,,9,100~150,2014-11-03
20,420TwentyFourSeven,4.94,Registered 9 months              12 days,,6,150~200,2014-11-03
21,indianpilldaddy,5.00,Registered 8 months              0 days,,88,100~150,2014-11-03
22,RealAidoneus,5.00,Registered 8 months              2 days,,3,150~200,2014-11-03
23,TestSubject,5.00,Registered 8 months              0 days,,1,40~55,2014-11-03
24,Perron,5.00,Registered 2 months              0 days,,28,200~300,2014-11-03
25,GoingPostal,4.967,Registered 10 months              0 days,,94,1000+,2014-11-03
26,Dimercurio,5.00,Registered 7 months              0 days,,9,300~500,2014-11-03
27,bartard,5,Registered 1 months              1 days,,13,3~5,2014-11-03
28,themoneyteam777,4.96,Registered 3 months              0 days,,7,70~100,2014-11-03
29,Warbeast,5.00,Registered 10 months              0 days,,1,300~500,2014-11-03
30,weed4you,5.00,Registered 10 months              0 days,,5,300~500,2014-11-03
31,HumboldtHerbs,5,Registered 1 months              4 days,,24,1~2,2014-11-03
32,earthworld777,5,Registered 5 months              4 months,,6,1~2,2014-11-03
33,pharmerjo,4.96,Registered 7 months              0 days,,7,150~200,2014-11-03
34,Narcolepsy,5.00,Registered 8 months              1 days,,5,55~70,2014-11-03
35,psyclerdude,,Registered 1 days              1 days,,13,0,2014-11-03
36,replicator,,Registered 7 months              25 days,,14,0,2014-11-03
37,purebase,4.85,Registered 5 months              0 days,,10,150~200,2014-11-03
38,Addies,5,Registered 8 months              3 days,,2,3~5,2014-11-03
39,DonTuriddu,4.58,Registered 6 months              5 days,,14,150~200,2014-11-03
40,mollyjohnson,4.62,Registered 8 months              0 days,,3,100~150,2014-11-03
41,TheXFactor,4.91,Registered 5 months              0 days,,6,100~150,2014-11-03
42,DevilWeedSeeds,4.77,Registered 11 months              2 days,,4,70~100,2014-11-03
43,hanspoel,5.00,Registered 9 months              3 days,,2,25~40,2014-11-03
44,bcndrugs,4.65,Registered 3 months              0 days,,9,300~500,2014-11-03
45,Addyshack,4.978,Registered 10 months              0 days,,10,1000+,2014-11-03
46,Mann-Drog,4.92,Registered 1 months              0 days,,1,40~55,2014-11-03
47,Meds2Buy,5.00,Registered 4 months              1 days,,82,25~40,2014-11-03
48,Kiefernzapfen,5,Registered 14 days              0 days,,4,1~2,2014-11-03
49,MedicalRC,5,Registered 5 months              1 months,,2,10~15,2014-11-03
50,Fire_Fire,4.97,Registered 8 months              2 days,,6,200~300,2014-11-03
51,summertime,4.957,Registered 11 months              0 days,,9,500~1000,2014-11-03
52,WeRoll,4.79,Registered 9 months              0 days,,11,300~500,2014-11-03
53,Corey_Worthington,,Registered 8 months              7 months,,3,0,2014-11-03
54,Premiumgear,5.00,Registered 7 months              1 days,,13,150~200,2014-11-03
55,bostongeorge14,4.98,Registered 1 months              1 days,,21,150~200,2014-11-03
56,CrazedChemist,,Registered 9 days              0 days,,22,0,2014-11-03
57,sereal,4.98,Registered 11 months              0 days,,35,100~150,2014-11-03
58,tomsmith0626,4.88,Registered 9 months              1 days,,7,150~200,2014-11-03
59,Flyfelix,4.99,Registered 10 months              3 days,,6,150~200,2014-11-03
60,blow,4.86,Registered 4 months              0 days,,22,100~150,2014-11-03
61,Mpower,4.80,Registered 1 months              0 days,,61,55~70,2014-11-03
62,creator1988,,Registered 7 months              6 months,,2,0,2014-11-03
63,cultmadeline,5.000,Registered 8 months              0 days,,14,1000+,2014-11-03
64,diamonddealer,,Registered 5 months              1 months,,3,0,2014-11-03
65,Eos,4.99,Registered 9 months              0 days,,10,300~500,2014-11-03
66,Illadelph,5,Registered 4 months              1 months,,6,1~2,2014-11-03
67,SocksRocksLocks,4.95,Registered 10 months              0 days,,5,100~150,2014-11-03
68,chipzahoy,4.98,Registered 4 months              0 days,,59,300~500,2014-11-03
69,CocaParis,4.98,Registered 10 months              0 days,,7,100~150,2014-11-03
70,syntech,5,Registered 2 months              4 days,,3,6~10,2014-11-03
71,AngelEyes,4.99,Registered 11 months              0 days,,4,200~300,2014-11-03
72,zable,4.961,Registered 8 months              0 days,,42,500~1000,2014-11-03
73,rockyroad88,5,Registered 4 months              2 days,,4,6~10,2014-11-03
74,alphadweller,5,Registered 1 months              2 days,,16,3~5,2014-11-03
75,theblossom,5.00,Registered 8 months              0 days,,24,150~200,2014-11-03
76,BurmaImports,,Registered 12 days              0 days,,2, 6~10,2014-11-03
77,Recoil,5.00,Registered 2 months              0 days,,4,40~55,2014-11-03
78,dgslabz,4.973,Registered 9 months              2 days,,21,1000+,2014-11-03
79,androgenie,4.98,Registered 8 months              1 days,,3,70~100,2014-11-03
80,CousinMolly,4,Registered 10 months              3 days,,1,6~10,2014-11-03
81,SuperSchonn,4.84,Registered 5 months              0 days,,7,25~40,2014-11-03
82,WeedSamaritan,4.843,Registered 8 months              3 days,,11,500~1000,2014-11-03
83,dirt_cheap_china,,Registered 14 days              7 days,,31,0,2014-11-03
84,cashmonay13,,,,,,2014-11-03
85,JimmytheGent,4.99,Registered 4 months              0 days,,8,200~300,2014-11-03
86,InfinityBeyond,,Registered 9 months              4 months,,1, 1~2,2014-11-03
87,craigman,5,Registered 5 months              0 days,,10,10~15,2014-11-03
88,Febbraio2468,4.81,Registered 10 months              2 months,,6,70~100,2014-11-03
89,ladyskywalker,5.00,Registered 4 months              0 days,,4,150~200,2014-11-03
90,AL-LADin,5.00,Registered 4 months              0 days,,8,40~55,2014-11-03
91,GoodmedsDK,4.98,Registered 5 months              0 days,,18,150~200,2014-11-03
92,WestCoastCure,4.78,Registered 5 months              0 days,,16,100~150,2014-11-03
93,xedov,3,Registered 6 months              4 months,,9,6~10,2014-11-03
94,Hanffrei,5.00,Registered 8 months              2 months,,2,15~25,2014-11-03
95,Hesh!,4.45,Registered 8 months              6 days,,6,10~15,2014-11-03
96,MoodyMayhem,4.83,Registered 10 months              0 days,,22,200~300,2014-11-03
97,midwestmedical,5.00,Registered 10 months              0 days,,6,25~40,2014-11-03
98,sweshroom,4.95,Registered 8 months              2 days,,12,70~100,2014-11-03
99,ucard,4.88,Registered 9 months              0 days,,4,40~55,2014-11-03
100,SweetMeats,4,Registered 10 months              8 months,,2,6~10,2014-11-03
101,GreenBlvd,4.867,Registered 6 months              1 days,,3,500~1000,2014-11-03
102,MollyMuse,4.998,Registered 9 months              0 days,,4,500~1000,2014-11-03
103,spdr001,5,Registered 4 months              9 days,,1,3~5,2014-11-03
104,Hollands-Best,4.93,Registered 5 months              0 days,,49,200~300,2014-11-03
105,AtomicLove,5.00,Registered 23 days              0 days,,25,40~55,2014-11-03
106,RealDope,4.90,Registered 4 months              1 days,,6,300~500,2014-11-03
107,BlackBazar,4.52,Registered 9 months              0 days,,18,100~150,2014-11-03
108,LionwareTradingCo,,Registered 8 months              1 days,,1,0,2014-11-03
109,CZmadeMan,4.94,Registered 7 months              1 days,,29,70~100,2014-11-03
110,ImportDirect,4.97,Registered 8 months              0 days,,19,300~500,2014-11-03
111,Cannaseed,4.83,Registered 9 months              2 days,,3,10~15,2014-11-03
112,starrynight,4.95,Registered 9 months              0 days,,20,300~500,2014-11-03
113,methaqualone,5.00,Registered 6 months              1 days,,3,55~70,2014-11-03
114,Mephman,5.00,Registered 4 months              1 days,,7,200~300,2014-11-03
115,HumboldtsFinest,4.987,Registered 10 months              2 days,,4,500~1000,2014-11-03
116,OpenSource,5.00,Registered 10 months              0 days,,3,100~150,2014-11-03
117,Drugdealersclearinghouse,5,Registered 1 months              0 days,,4,1~2,2014-11-03
118,kratas,0,Registered 9 months              7 months,,5,3~5,2014-11-03
119,panacea,4.96,Registered 3 months              1 days,,12,500~1000,2014-11-03
120,pimpdaddydelux,5,Registered 20 days              0 days,,6,6~10,2014-11-03
121,gallo666,4,Registered 8 months              5 months,,6,3~5,2014-11-03
122,rainbowbear,4.96,Registered 8 months              0 days,,10,150~200,2014-11-03
123,ProStudioEtLabore,5.00,Registered 8 months              0 days,,2,70~100,2014-11-03
124,CanadaCandy,4.95,Registered 7 months              0 days,,15,100~150,2014-11-03
125,blackhand,4.995,Registered 10 months              0 days,,119,500~1000,2014-11-03
126,Products4You,4.94,Registered 10 months              0 days,,38,25~40,2014-11-03
127,MrPEF,4.46,Registered 24 days              0 days,,26,15~25,2014-11-03
128,samedaydispatch,,Registered 8 months              3 months,,1,0,2014-11-03
129,DrEarnhardt,4.819,Registered 11 months              0 days,,58,1000+,2014-11-03
130,AustralianHash,5.00,Registered 7 months              0 days,,5,200~300,2014-11-03
131,sayno2drugs,5.00,Registered 8 months              0 days,,10,500~1000,2014-11-03
132,Bisto,4.90,Registered 8 months              0 days,,9,300~500,2014-11-03
133,DutchDrugExpert,4.00,Registered 8 months              7 months,,2,10~15,2014-11-03
134,karmasyndicate,5.00,Registered 22 days              0 days,,23,55~70,2014-11-03
135,HIGH-END,5.00,Registered 1 months              0 days,,7,25~40,2014-11-03
136,parisinlove,,Registered 4 months              1 months,,2,0,2014-11-03
137,whiteyford,4.96,Registered 10 months              0 days,,11,300~500,2014-11-03
138,OzCron,5.00,Registered 10 months              0 days,,5,300~500,2014-11-03
139,RichPorter,4.89,Registered 10 months              3 days,,8,70~100,2014-11-03
140,axa,5.00,Registered 9 months              0 days,,10,200~300,2014-11-03
141,igi123,4.99,Registered 8 months              0 days,,10,100~150,2014-11-03
142,krautling,4.94,Registered 5 months              0 days,,5,70~100,2014-11-03
143,UKBTC,5,Registered 7 months              1 months,,3,6~10,2014-11-03
144,pflegerin,4.74,Registered 10 months              0 days,,1,40~55,2014-11-03
145,HAPPYholland,4.966,Registered 8 months              0 days,,26,1000+,2014-11-03
146,CokeMate,5.00,Registered 9 months              0 days,,5,70~100,2014-11-03
147,FlyingDutchmen,5,Registered 4 months              0 days,,37,6~10,2014-11-03
148,Thefairtrader,4.65,Registered 8 months              0 days,,29,200~300,2014-11-03
149,creamsicle,5.00,Registered 3 months              0 days,,7,15~25,2014-11-03
150,freestylerfreak13a,4.96,Registered 10 months              25 days,,34,25~40,2014-11-03
151,mr.cashout,5,Registered 1 months              0 days,,14,1~2,2014-11-03
152,digimon,5.00,Registered 1 months              0 days,,5,25~40,2014-11-03
153,TheKushLife,5,Registered 9 months              0 days,,4,6~10,2014-11-03
154,Need_4_Speed,4.18,Registered 2 months              1 days,,1,10~15,2014-11-03
155,FASTandSERIOUS,4.92,Registered 6 months              0 days,,8,150~200,2014-11-03
156,THE_AFGAN_MAN,0.25,Registered 24 days              16 days,,11,10~15,2014-11-03
157,lifecare,4.82,Registered 5 months              0 days,,9,40~55,2014-11-03
158,RawPower,4.60,Registered 3 months              0 days,,24,15~25,2014-11-03
159,roll_on,4.99,Registered 2 months              2 days,,10,100~150,2014-11-03
160,cola,1,Registered 9 months              8 months,,5,1~2,2014-11-03
161,Fivestartravel,,Registered 24 days              0 days,,1,0,2014-11-03
162,stiffstyles,5.00,Registered 8 months              0 days,,65,200~300,2014-11-03
163,~sweetpuff~,4.10,Registered 5 months              1 months,,19,10~15,2014-11-03
164,Zebra,5.00,Registered 1 months              0 days,,5,25~40,2014-11-03
165,CandyShop,4.33,Registered 8 months              1 months,,4,55~70,2014-11-03
166,UKChemicals,,Registered 6 days              0 days,,3,0,2014-11-03
167,MisterReplicator,,Registered 11 months              3 days,,1,0,2014-11-03
168,Iamapoorboytoo,4.74,Registered 8 months              0 days,,3,40~55,2014-11-03
169,canadianforger,4.98,Registered 10 months              0 days,,28,200~300,2014-11-03
170,fakeasanything,4.82,Registered 8 months              0 days,,6,500~1000,2014-11-03
171,QualityWeed,5.00,Registered 8 months              0 days,,5,200~300,2014-11-03
172,b1g1mpact,4.89,Registered 8 months              0 days,,45,150~200,2014-11-03
173,Mike,4.74,Registered 10 months              0 days,,66,25~40,2014-11-03
174,Adderall,4.93,Registered 11 months              2 days,,10,25~40,2014-11-03
175,TheSmokingSection,5,Registered 1 months              2 days,,4,6~10,2014-11-03
176,MollyManiacs,5,Registered 25 days              0 days,,21,15~25,2014-11-03
177,Liveners,4.58,Registered 6 months              6 days,,2,25~40,2014-11-03
178,aftershop,,Registered 11 days              5 days,,1,0,2014-11-03
179,pureanduncut,4.93,Registered 2 months              0 days,,3,100~150,2014-11-03
180,EverythingOnIt,5.00,Registered 6 months              0 days,,32,70~100,2014-11-03
181,Just_Say_Know,5.00,Registered 2 months              0 days,,6,70~100,2014-11-03
182,ChronicChef,5.00,Registered 6 months              1 months,,3,10~15,2014-11-03
183,GetBTC,5.00,Registered 4 months              0 days,,10,25~40,2014-11-03
184,ProGear,5.00,Registered 1 months              0 days,,11,15~25,2014-11-03
185,sambalam8,4.97,Registered 8 months              0 days,,7,200~300,2014-11-03
186,Reverend_Green,5,Registered 2 months              1 days,,2,3~5,2014-11-03
187,SiriousHash,4.77,Registered 8 months              9 days,,4,70~100,2014-11-03
188,Renegade,4.91,Registered 8 months              0 days,,9,70~100,2014-11-03
189,Dracaufeu,4.97,Registered 8 months              0 days,,10,300~500,2014-11-03
190,agora,,,,0,0,2014-11-03
191,CityLights,4.55,Registered 11 months              17 days,,5,25~40,2014-11-03
192,Doritos,4.73,Registered 5 months              0 days,,14,300~500,2014-11-03
193,CapeCodCannabis,5,Registered 15 days              3 days,,2,1~2,2014-11-03
194,GreenSlip,,Registered 3 months              17 days,,3,0,2014-11-03
195,batcountry,5.00,Registered 10 months              0 days,,14,70~100,2014-11-03
196,OZ-TEAM,5.00,Registered 7 months              0 days,,10,300~500,2014-11-03
197,Carpet,5.00,Registered 1 months              0 days,,15,40~55,2014-11-03
198,Satire,4.96,Registered 5 months              0 days,,22,40~55,2014-11-03
199,DRmagic,4.96,Registered 10 months              0 days,,6,55~70,2014-11-03
200,EZTest,4.93,Registered 8 months              1 days,,46,200~300,2014-11-03
201,PurityStandard,4.92,Registered 10 months              0 days,,11,100~150,2014-11-03
202,europedrugs,4.88,Registered 7 months              0 days,,26,200~300,2014-11-03
203,MrGreeen,5.00,Registered 7 months              0 days,,11,25~40,2014-11-03
