,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months              0 days,,31,100~150,2014-11-14
1,DeWeed,4.91,Registered 6 months              0 days,,3,70~100,2014-11-14
2,oxyking,5.00,Registered 5 months              1 days,,1,70~100,2014-11-14
3,GrandWizardsLair,4.98,Registered 9 months              0 days,,5,200~300,2014-11-14
4,ThePartyDepot,5.00,Registered 6 months              0 days,,4,100~150,2014-11-14
5,checkpoint,4.88,Registered 9 months              0 days,,28,70~100,2014-11-14
6,AGP,4.91,Registered 8 months              0 days,,5,100~150,2014-11-14
7,Top_Gear_UK,4.841,Registered 9 months              0 days,,37,1000+,2014-11-14
8,HappyHippy2.0,4.98,Registered 8 months              0 days,,29,150~200,2014-11-14
9,xinhai,4.969,Registered 9 months              0 days,,10,1000+,2014-11-14
10,CashCo,5.00,Registered 9 months              0 days,,9,100~150,2014-11-14
11,indianpilldaddy,5.00,Registered 9 months              0 days,,96,100~150,2014-11-14
12,Perron,5.00,Registered 2 months              0 days,,33,200~300,2014-11-14
13,Dimercurio,5.00,Registered 7 months              0 days,,8,300~500,2014-11-14
14,MrKidX,5.00,Registered 6 months              0 days,,6,15~25,2014-11-14
15,themoneyteam777,4.96,Registered 3 months              0 days,,8,70~100,2014-11-14
16,OzAlpha,5.00,Registered 9 months              0 days,,36,200~300,2014-11-14
17,WALLSTREETx2,5.000,Registered 9 months              0 days,,17,1000+,2014-11-14
18,VoucherExpress,4.94,Registered 5 months              0 days,,8,300~500,2014-11-14
19,TheXFactor,4.92,Registered 5 months              0 days,,9,100~150,2014-11-14
20,1dboladay,4.11,Registered 8 months              1 days,,14,15~25,2014-11-14
21,bcndrugs,4.67,Registered 4 months              0 days,,9,500~1000,2014-11-14
22,Meds2Buy,5.00,Registered 5 months              0 days,,82,25~40,2014-11-14
23,Kiefernzapfen,5,Registered 26 days              0 days,,4,6~10,2014-11-14
24,HighGirl,,Registered 3 days              0 days,,1,0,2014-11-14
25,babykale420,4.97,Registered 9 months              0 days,,7,150~200,2014-11-14
26,summertime,4.959,Registered 11 months              0 days,,4,500~1000,2014-11-14
27,Premiumgear,5.00,Registered 7 months              0 days,,13,150~200,2014-11-14
28,bostongeorge14,4.96,Registered 2 months              0 days,,26,300~500,2014-11-14
29,ShopAgent,4.95,Registered 7 months              0 days,,58,100~150,2014-11-14
30,T5_NBOMe,3.73,Registered 9 months              0 days,,29,25~40,2014-11-14
31,Flyfelix,4.99,Registered 10 months              0 days,,6,150~200,2014-11-14
32,blow,4.83,Registered 4 months              0 days,,24,100~150,2014-11-14
33,Mpower,4.77,Registered 1 months              0 days,,53,100~150,2014-11-14
34,Eos,4.98,Registered 10 months              0 days,,11,300~500,2014-11-14
35,CocaParis,4.98,Registered 10 months              0 days,,9,100~150,2014-11-14
36,rx4cheap,5.00,Registered 6 months              0 days,,7,100~150,2014-11-14
37,alphadweller,5,Registered 2 months              0 days,,16,3~5,2014-11-14
38,theblossom,5.00,Registered 8 months              0 days,,25,150~200,2014-11-14
39,BurmaImports,4.93,Registered 24 days              0 days,,4,25~40,2014-11-14
40,Recoil,5.00,Registered 2 months              0 days,,4,70~100,2014-11-14
41,dgslabz,4.974,Registered 9 months              0 days,,23,1000+,2014-11-14
42,androgenie,4.95,Registered 9 months              0 days,,3,70~100,2014-11-14
43,SuperSchonn,4.90,Registered 5 months              0 days,,4,40~55,2014-11-14
44,WeedSamaritan,4.839,Registered 9 months              0 days,,13,500~1000,2014-11-14
45,dirt_cheap_china,,Registered 26 days              0 days,,32,0,2014-11-14
46,craigman,5.00,Registered 6 months              0 days,,14,15~25,2014-11-14
47,InsideTheWhale,4.99,Registered 7 months              0 days,,104,200~300,2014-11-14
48,ladyskywalker,5.00,Registered 4 months              0 days,,4,200~300,2014-11-14
49,fitnessNherb,5.00,Registered 7 months              0 days,,2,55~70,2014-11-14
50,Quantum.Black.Widow,4.93,Registered 8 months              0 days,,35,300~500,2014-11-14
51,CDARWIN,5.00,Registered 6 days              0 days,,8,10~15,2014-11-14
52,sweshroom,4.96,Registered 9 months              0 days,,27,70~100,2014-11-14
53,etimbuk,5,Registered 4 days              0 days,,122,6~10,2014-11-14
54,Hollands-Best,4.89,Registered 6 months              0 days,,52,200~300,2014-11-14
55,AtomicLove,5.00,Registered 1 months              0 days,,21,70~100,2014-11-14
56,ImportDirect,4.95,Registered 8 months              6 days,,19,300~500,2014-11-14
57,Cannaseed,4.83,Registered 9 months              1 days,,3,10~15,2014-11-14
58,starrynight,4.95,Registered 9 months              0 days,,20,300~500,2014-11-14
59,methaqualone,5.00,Registered 7 months              1 days,,3,70~100,2014-11-14
60,Mephman,5.00,Registered 4 months              0 days,,15,300~500,2014-11-14
61,salamalejkum,4.94,Registered 8 months              0 days,,83,150~200,2014-11-14
62,OpenSource,5.00,Registered 11 months              3 days,,2,100~150,2014-11-14
63,panacea,4.942,Registered 4 months              0 days,,12,500~1000,2014-11-14
64,pimpdaddydelux,4.08,Registered 1 months              0 days,,11,10~15,2014-11-14
65,CanadaCandy,4.94,Registered 7 months              0 days,,15,100~150,2014-11-14
66,blackhand,4.995,Registered 11 months              0 days,,118,500~1000,2014-11-14
67,Pleatherette,5,Registered 10 days              0 days,,1,3~5,2014-11-14
68,Products4You,4.79,Registered 10 months              0 days,,38,40~55,2014-11-14
69,MrPEF,4.52,Registered 1 months              1 days,,38,40~55,2014-11-14
70,DrEarnhardt,4.816,Registered 11 months              0 days,,46,1000+,2014-11-14
71,sayno2drugs,4.998,Registered 8 months              0 days,,16,500~1000,2014-11-14
72,Bisto,4.92,Registered 9 months              0 days,,15,500~1000,2014-11-14
73,karmasyndicate,5.00,Registered 1 months              0 days,,24,100~150,2014-11-14
74,RichPorter,4.90,Registered 11 months              0 days,,7,100~150,2014-11-14
75,SomeonewhoISme,,Registered 6 days              0 days,,9,0,2014-11-14
76,OzJuice,,Registered 5 days              0 days,,31,0,2014-11-14
77,HAPPYholland,4.952,Registered 8 months              0 days,,22,1000+,2014-11-14
