,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,BonnieNClyde,5.00,Registered 8 months 8 days              5 hours,,29,25~40,2014-10-25
1,HumboldtFarms,4.77,Registered 2 months 3 days              0 hours,,39,100~150,2014-10-25
2,DeWeed,4.90,Registered 5 months 27 days              5 hours,,7,70~100,2014-10-25
3,ProxyKing,,Registered 29 days              25 days,,3,0,2014-10-25
4,MITAK,5,Registered 19 days              5 days,,14,6~10,2014-10-25
5,GrandWizardsLair,4.98,Registered 8 months 26 days              0 hours,,7,200~300,2014-10-25
6,littlegoblin,4.92,Registered 7 months 24 days              17 hours,,14,200~300,2014-10-25
7,Rebel_Alliance,4.99,Registered 8 months 12 days              0 hours,,7,300~500,2014-10-25
8,ThePartyDepot,5.00,Registered 5 months 11 days              8 hours,,5,70~100,2014-10-25
9,_drugs.inc_,,,,,,2014-10-25
10,cossacks,4.97,Registered 7 months 14 days              1 hours,,6,300~500,2014-10-25
11,SeattlesBest,4.96,Registered 10 months 17 days              3 hours,,18,300~500,2014-10-25
12,GermanTerminal,,,,,,2014-10-25
13,Comebackhaze48,4.88,Registered 5 months 14 days              3 hours,,30,55~70,2014-10-25
14,AGP,4.91,Registered 7 months 11 days              2 days 17 hours,,3,100~150,2014-10-25
15,Top_Gear_UK,4.839,Registered 8 months 12 days              1 days 1 hours,,17,500~1000,2014-10-25
16,RCsupplierAG,,Registered 2 days              4 hours,,2,0,2014-10-25
17,AmsterdamOnline,5,Registered 2 months 4 days              3 hours,,6,6~10,2014-10-25
18,xinhai,4.968,Registered 8 months 14 days              1 days 9 hours,,10,1000+,2014-10-25
19,CashCo,5.00,Registered 8 months 11 days              8 hours,,9,100~150,2014-10-25
20,420TwentyFourSeven,,,,,,2014-10-25
21,indianpilldaddy,5.00,Registered 8 months 14 days              11 hours,,88,100~150,2014-10-25
22,RealAidoneus,5.00,Registered 7 months 24 days              3 hours,,3,150~200,2014-10-25
23,Perron,5.00,Registered 2 months 0 days              0 hours,,39,150~200,2014-10-25
24,GoingPostal,4.969,Registered 10 months 8 days              22 hours,,94,1000+,2014-10-25
25,Dimercurio,5.00,Registered 6 months 22 days              0 hours,,8,300~500,2014-10-25
26,themoneyteam777,4.96,Registered 3 months 0 days              13 hours,,7,70~100,2014-10-25
27,weed4you,5.00,Registered 10 months 4 days              1 days 17 hours,,6,300~500,2014-10-25
28,HumboldtHerbs,5,Registered 23 days              16 hours,,24,1~2,2014-10-25
29,earthworld777,5,Registered 5 months 14 days              4 months 18 days,,6,1~2,2014-10-25
30,pharmerjo,4.96,Registered 7 months 10 days              1 days 9 hours,,7,150~200,2014-10-25
31,replicator,,Registered 7 months 2 days              16 days,,14,0,2014-10-25
32,purebase,4.84,Registered 4 months 25 days              9 hours,,8,150~200,2014-10-25
33,WALLSTREETx2,5.000,Registered 8 months 10 days              9 hours,,11,1000+,2014-10-25
34,Addies,5,Registered 8 months 11 days              1 months 4 days,,2,3~5,2014-10-25
35,topdeals,4.37,Registered 8 months 3 days              7 months 13 days,,14,25~40,2014-10-25
